Gene ID	log2FoldChange	padj
GSBRNA2T00141419001	2.521630138	1.49E-07
GSBRNA2T00151354001	2.520826485	0.00758848
GSBRNA2T00123607001	2.519853722	0.016265803
GSBRNA2T00050901001	2.518585266	0.018602493
GSBRNA2T00094262001	2.515800736	0.000431466
GSBRNA2T00143390001	2.515436839	0.037648554
GSBRNA2T00099497001	2.511152953	4.47E-08
GSBRNA2T00158138001	2.510482755	1.17E-05
GSBRNA2T00000453001	2.510278747	1.88E-05
GSBRNA2T00009974001	2.508300298	5.75E-06
GSBRNA2T00149173001	2.507293923	0.001069153
GSBRNA2T00134227001	2.503206689	0.033822161
GSBRNA2T00082066001	2.502830459	0.000230193
GSBRNA2T00016177001	2.502579328	1.19E-07
GSBRNA2T00156200001	2.495937777	0.035205279
GSBRNA2T00100453001	2.495546304	5.58E-06
GSBRNA2T00030873001	2.495372248	0.023683235
GSBRNA2T00090988001	2.493958772	0.002151584
GSBRNA2T00044268001	2.492040248	1.23E-05
GSBRNA2T00046809001	2.491850317	0.02275843
GSBRNA2T00027343001	2.490910724	5.67E-07
GSBRNA2T00022593001	2.490128699	6.67E-13
GSBRNA2T00039889001	2.489214645	1.37E-07
GSBRNA2T00010054001	2.489213315	1.18E-05
GSBRNA2T00027249001	2.487931931	0.006903119
GSBRNA2T00061028001	2.484104526	0.038269277
GSBRNA2T00119592001	2.48408114	0.040898722
GSBRNA2T00019327001	2.482376462	2.34E-06
GSBRNA2T00149224001	2.479977882	2.59E-06
GSBRNA2T00004240001	2.477330774	2.62E-05
GSBRNA2T00042820001	2.476976626	0.002050726
GSBRNA2T00007967001	2.473256653	0.037886602
GSBRNA2T00106729001	2.472580933	0.002526746
GSBRNA2T00084754001	2.470736212	0.017535919
GSBRNA2T00103636001	2.468394286	3.16E-09
GSBRNA2T00128109001	2.46397626	6.81E-05
GSBRNA2T00066345001	2.462307037	0.001720718
GSBRNA2T00096697001	2.457095443	0.053163827
GSBRNA2T00155832001	2.456575514	0.013791082
GSBRNA2T00082863001	2.455966082	0.006838148
GSBRNA2T00050495001	2.455240289	0.013983657
GSBRNA2T00101008001	2.454670972	5.53E-05
GSBRNA2T00020684001	2.453486497	0.00297027
GSBRNA2T00136388001	2.453195024	2.54E-06
GSBRNA2T00069318001	2.452267303	5.63E-07
GSBRNA2T00062364001	2.451224761	0.001062751
GSBRNA2T00114573001	2.45081546	0.047805051
GSBRNA2T00028825001	2.449714868	0.016625655
GSBRNA2T00101944001	2.448909751	0.003977865
GSBRNA2T00112340001	2.44854006	8.85E-11
GSBRNA2T00012565001	2.447915594	0.000615448
GSBRNA2T00055141001	2.446982977	2.48E-06
GSBRNA2T00129920001	2.44401401	0.000181153
GSBRNA2T00007987001	2.443519748	0.000250797
GSBRNA2T00045787001	2.435896439	0.044992077
GSBRNA2T00138557001	2.435777227	0.004847596
GSBRNA2T00001826001	2.433588907	0.045921114
GSBRNA2T00077554001	2.433108866	0.037017003
GSBRNA2T00141931001	2.429294432	0.035933263
GSBRNA2T00029545001	2.426411634	0.013782055
GSBRNA2T00119156001	2.425568935	0.005913587
GSBRNA2T00064897001	2.425275041	1.18E-07
GSBRNA2T00089549001	2.425054123	0.053978592
GSBRNA2T00071376001	2.424536455	0.004151046
GSBRNA2T00071621001	2.42207822	0.014751828
GSBRNA2T00062238001	2.419222878	9.45E-08
GSBRNA2T00033792001	2.418066216	0.006392012
GSBRNA2T00063617001	2.417717537	0.003241009
GSBRNA2T00031257001	2.416237323	0.001093988
GSBRNA2T00001302001	2.414727595	0.004929045
GSBRNA2T00063740001	2.414464632	5.43E-05
GSBRNA2T00071628001	2.411212864	0.017056156
GSBRNA2T00010987001	2.407281268	0.004183891
GSBRNA2T00079610001	2.406001136	0.052378011
GSBRNA2T00001315001	2.405089446	0.000367812
GSBRNA2T00025155001	2.403588765	9.24E-09
GSBRNA2T00144962001	2.401026427	8.92E-06
GSBRNA2T00033511001	2.399567293	0.011000804
GSBRNA2T00044315001	2.396514387	0.038038825
GSBRNA2T00010329001	2.396070711	1.73E-08
GSBRNA2T00106633001	2.394563825	0.031574177
GSBRNA2T00144594001	2.393567738	0.000411653
GSBRNA2T00066247001	2.391786695	0.027043273
GSBRNA2T00152006001	2.391676791	1.43E-06
GSBRNA2T00028778001	2.391625644	0.000164846
GSBRNA2T00081158001	2.390782757	0.002510819
GSBRNA2T00005444001	2.390737325	0.020765517
GSBRNA2T00130795001	2.388987119	7.23E-05
GSBRNA2T00139261001	2.386729304	0.000212286
GSBRNA2T00007720001	2.386366302	0.011740534
GSBRNA2T00049771001	2.383021127	0.009414385
GSBRNA2T00041504001	2.382087579	0.049487881
GSBRNA2T00111449001	2.381286363	4.74E-06
GSBRNA2T00066562001	2.38098306	0.001568742
GSBRNA2T00034313001	2.379567	8.83E-05
GSBRNA2T00051410001	2.378937813	0.00036873
GSBRNA2T00028866001	2.378906969	0.000737975
GSBRNA2T00036153001	2.377692168	0.003294475
GSBRNA2T00104014001	2.376535744	3.92E-05
GSBRNA2T00049769001	2.37604542	0.024479476
GSBRNA2T00112800001	2.375875049	0.005255515
GSBRNA2T00136270001	2.375801154	0.004984899
GSBRNA2T00089624001	2.375141207	5.63E-12
GSBRNA2T00050878001	2.374024281	0.017745675
GSBRNA2T00082505001	2.373898241	0.033789437
GSBRNA2T00001934001	2.373061125	0.016509183
GSBRNA2T00130678001	2.371459971	0.0078572
GSBRNA2T00087922001	2.371074017	0.041741093
GSBRNA2T00061853001	2.369719631	2.33E-07
GSBRNA2T00155362001	2.369599793	4.13E-05
GSBRNA2T00008054001	2.366027459	0.0010023
GSBRNA2T00039306001	2.365820169	2.98E-05
GSBRNA2T00128359001	2.365392156	0.047579102
GSBRNA2T00138849001	2.364797963	0.002779076
GSBRNA2T00131214001	2.363811235	0.034109507
GSBRNA2T00052500001	2.360371011	0.000277319
GSBRNA2T00085788001	2.359009609	0.031171736
GSBRNA2T00051553001	2.357288268	0.000621135
GSBRNA2T00092019001	2.356635682	0.010029822
GSBRNA2T00068023001	2.353951857	0.042171812
GSBRNA2T00132014001	2.353947662	0.021365425
GSBRNA2T00132679001	2.352864917	0.053131194
GSBRNA2T00121707001	2.352484713	0.002049953
GSBRNA2T00072242001	2.352146432	0.039358148
GSBRNA2T00106625001	2.352050479	0.002741077
GSBRNA2T00113053001	2.350813896	0.000869537
GSBRNA2T00146507001	2.350737989	0.008556177
GSBRNA2T00075755001	2.350168136	0.026128463
GSBRNA2T00100794001	2.349676793	0.000164846
GSBRNA2T00025226001	2.349014005	0.01440495
GSBRNA2T00150537001	2.348593189	0.000498197
GSBRNA2T00106935001	2.348369105	0.000823024
GSBRNA2T00096097001	2.346004096	5.87E-08
GSBRNA2T00135376001	2.345500707	1.20E-12
GSBRNA2T00125986001	2.344881492	0.034687972
GSBRNA2T00082207001	2.341473388	0.012698974
GSBRNA2T00085070001	2.340317234	0.002310036
GSBRNA2T00015335001	2.339392785	0.007312842
GSBRNA2T00005366001	2.335584206	0.029354487
GSBRNA2T00000388001	2.333664792	0.009555681
GSBRNA2T00082816001	2.331562941	0.004627372
GSBRNA2T00131392001	2.322066985	0.024911939
GSBRNA2T00142452001	2.320957496	0.000527492
GSBRNA2T00132221001	2.320930794	0.001873678
GSBRNA2T00072770001	2.319619049	0.013518366
GSBRNA2T00134279001	2.319588481	4.86E-08
GSBRNA2T00070203001	2.319213082	0.000156489
GSBRNA2T00130142001	2.316676993	0.001453198
GSBRNA2T00155448001	2.314038407	0.000441896
GSBRNA2T00093568001	2.313344987	0.001133604
GSBRNA2T00050617001	2.31275024	1.03E-07
GSBRNA2T00126366001	2.309667497	0.003554364
GSBRNA2T00157553001	2.309364886	2.89E-05
GSBRNA2T00016224001	2.304220067	0.012769787
GSBRNA2T00130421001	2.303725924	0.003548298
GSBRNA2T00109672001	2.302785491	0.032135072
GSBRNA2T00060114001	2.300486755	2.61E-05
GSBRNA2T00132963001	2.297866907	1.44E-08
GSBRNA2T00121300001	2.296890739	0.007058373
GSBRNA2T00033806001	2.295803943	0.000242255
GSBRNA2T00135385001	2.294334757	0.000165406
GSBRNA2T00034306001	2.29237158	0.00816511
GSBRNA2T00066703001	2.292220297	0.000112141
GSBRNA2T00109493001	2.291100478	0.018085885
GSBRNA2T00148120001	2.29021484	0.051835314
GSBRNA2T00141984001	2.289153969	0.004635949
GSBRNA2T00139518001	2.286833111	0.000177592
GSBRNA2T00075477001	2.28529417	0.026715247
GSBRNA2T00055159001	2.283532093	0.000178186
GSBRNA2T00091627001	2.282680994	0.00054531
GSBRNA2T00152654001	2.280551385	0.015471724
GSBRNA2T00107065001	2.275541417	0.001859598
GSBRNA2T00130940001	2.275289731	0.004541733
GSBRNA2T00131162001	2.274731131	0.030083621
GSBRNA2T00007883001	2.274355876	0.010863646
GSBRNA2T00135687001	2.270552056	1.97E-08
GSBRNA2T00121195001	2.269761617	0.034794175
GSBRNA2T00047641001	2.269326618	0.001216759
GSBRNA2T00079105001	2.268158815	0.017508105
GSBRNA2T00154930001	2.267664828	0.00080031
GSBRNA2T00110179001	2.266976707	0.025244418
GSBRNA2T00028287001	2.264008632	0.026441252
GSBRNA2T00154013001	2.263770553	0.01153735
GSBRNA2T00015334001	2.263679664	0.000219174
GSBRNA2T00111794001	2.263111288	0.001109276
GSBRNA2T00100086001	2.261679284	0.020308419
GSBRNA2T00151112001	2.26040068	0.030014756
GSBRNA2T00040833001	2.260324684	3.71E-08
GSBRNA2T00027659001	2.25988911	1.18E-05
GSBRNA2T00080723001	2.258620161	0.005236676
GSBRNA2T00142002001	2.258411083	4.82E-05
GSBRNA2T00147898001	2.258140602	0.011943085
GSBRNA2T00005596001	2.256288356	0.047760635
GSBRNA2T00059432001	2.254739914	0.03359512
GSBRNA2T00131161001	2.25367393	0.013551537
GSBRNA2T00031474001	2.253373111	2.79E-09
GSBRNA2T00102881001	2.251889893	0.000461294
GSBRNA2T00034065001	2.251767193	0.002673565
GSBRNA2T00127232001	2.251474411	0.020658079
GSBRNA2T00048022001	2.250792311	0.007251417
GSBRNA2T00136544001	2.249726842	0.010950568
GSBRNA2T00074853001	2.248927524	1.36E-05
GSBRNA2T00150991001	2.247952591	0.033778823
GSBRNA2T00157103001	2.246551827	0.025218315
GSBRNA2T00043435001	2.246195149	2.72E-05
GSBRNA2T00095865001	2.24585223	0.000127383
GSBRNA2T00099314001	2.245082786	2.29E-05
GSBRNA2T00001515001	2.24296169	0.008198467
GSBRNA2T00105971001	2.242927619	0.054498234
GSBRNA2T00149359001	2.24164798	0.000292919
GSBRNA2T00142981001	2.241060192	8.92E-06
GSBRNA2T00080651001	2.239158091	0.0005595
GSBRNA2T00067869001	2.23885926	0.001168245
GSBRNA2T00127407001	2.232445263	0.014750444
GSBRNA2T00078643001	2.232225583	0.047414864
GSBRNA2T00084446001	2.230625701	0.007061263
GSBRNA2T00148909001	2.227844867	4.04E-06
GSBRNA2T00099331001	2.227450997	0.001468761
GSBRNA2T00113597001	2.227100399	1.04E-06
GSBRNA2T00117038001	2.22607983	1.10E-07
GSBRNA2T00100634001	2.223868444	8.33E-06
GSBRNA2T00107166001	2.222854262	0.026884851
GSBRNA2T00098597001	2.219281913	0.010662459
GSBRNA2T00100565001	2.21862472	1.13E-08
GSBRNA2T00137262001	2.21851304	0.007087366
GSBRNA2T00116580001	2.218099377	0.008198467
GSBRNA2T00007986001	2.217914647	0.004373761
GSBRNA2T00003669001	2.217150902	0.010169127
GSBRNA2T00053926001	2.2158974	1.83E-06
GSBRNA2T00105016001	2.214665121	0.001981442
GSBRNA2T00122265001	2.214297484	0.005772073
GSBRNA2T00150940001	2.212493397	0.00242838
GSBRNA2T00100047001	2.210255695	0.014823625
GSBRNA2T00154020001	2.20888956	0.001424719
GSBRNA2T00023635001	2.208276292	0.001961851
GSBRNA2T00001179001	2.20797669	0.004288984
GSBRNA2T00035734001	2.207265591	0.001307689
GSBRNA2T00112601001	2.207003654	9.29E-05
GSBRNA2T00131272001	2.205680078	0.015677798
GSBRNA2T00092696001	2.203060686	5.31E-08
GSBRNA2T00151098001	2.202527946	0.003386512
GSBRNA2T00043262001	2.200654294	8.88E-06
GSBRNA2T00010103001	2.200347341	0.001135405
GSBRNA2T00062248001	2.195992676	0.043960087
GSBRNA2T00150752001	2.195708622	0.002210596
GSBRNA2T00153570001	2.195450754	6.32E-05
GSBRNA2T00063259001	2.194730153	0.000328961
GSBRNA2T00023078001	2.194489574	1.72E-06
GSBRNA2T00001321001	2.194264055	0.001534785
GSBRNA2T00009793001	2.193764683	0.034468688
GSBRNA2T00077363001	2.193198976	3.66E-05
GSBRNA2T00082081001	2.192318835	0.00213022
GSBRNA2T00090503001	2.190961276	7.80E-10
GSBRNA2T00074407001	2.190191407	0.003891318
GSBRNA2T00151673001	2.189575856	0.009440314
GSBRNA2T00104891001	2.189240647	0.004183891
GSBRNA2T00017810001	2.188080756	0.01986981
GSBRNA2T00048926001	2.185988789	0.000141304
GSBRNA2T00145363001	2.181284959	7.23E-07
GSBRNA2T00041351001	2.180577719	0.010702404
GSBRNA2T00141024001	2.17839011	0.001942902
GSBRNA2T00094899001	2.176350291	2.43E-10
GSBRNA2T00152759001	2.176089334	0.007183619
GSBRNA2T00034649001	2.17527065	0.003241009
GSBRNA2T00090635001	2.174757668	0.000859092
GSBRNA2T00101289001	2.173717439	0.034109507
GSBRNA2T00116572001	2.173583236	0.006890535
GSBRNA2T00003564001	2.173576865	0.00079583
GSBRNA2T00043782001	2.173504471	0.002565652
GSBRNA2T00063051001	2.172438602	1.99E-05
GSBRNA2T00072421001	2.172126614	0.024815133
GSBRNA2T00041490001	2.171626458	0.002905753
GSBRNA2T00105168001	2.170527697	0.001418471
GSBRNA2T00049102001	2.169926795	0.00157076
GSBRNA2T00049495001	2.169597582	0.0025849
GSBRNA2T00055143001	2.169418393	4.87E-05
GSBRNA2T00102036001	2.169188306	0.026954041
GSBRNA2T00113460001	2.169015592	0.006352607
GSBRNA2T00129814001	2.168476481	1.81E-05
GSBRNA2T00123570001	2.168475984	0.000597974
GSBRNA2T00119391001	2.168409625	0.002741077
GSBRNA2T00151346001	2.168243753	0.001818107
GSBRNA2T00081597001	2.166917378	0.007308255
GSBRNA2T00109871001	2.164918965	3.95E-05
GSBRNA2T00121511001	2.16168356	0.00768067
GSBRNA2T00072974001	2.161415172	1.89E-05
GSBRNA2T00071295001	2.161197604	0.001802924
GSBRNA2T00156277001	2.159616772	0.003675099
GSBRNA2T00146578001	2.157876978	0.018409913
GSBRNA2T00033941001	2.156296413	0.008678133
GSBRNA2T00107737001	2.15425351	0.007713923
GSBRNA2T00008489001	2.153567758	0.018585254
GSBRNA2T00107863001	2.152107747	0.008846775
GSBRNA2T00119782001	2.151586002	5.05E-05
GSBRNA2T00081432001	2.151209028	0.00230283
GSBRNA2T00113536001	2.150176565	0.010974596
GSBRNA2T00084598001	2.149589531	0.002568624
GSBRNA2T00001084001	2.148912819	0.034094272
GSBRNA2T00131119001	2.148395302	0.000819482
GSBRNA2T00137487001	2.148088921	7.67E-08
GSBRNA2T00070239001	2.14774871	0.044716502
GSBRNA2T00149269001	2.146600402	0.047296298
GSBRNA2T00157093001	2.143378275	0.0002446
GSBRNA2T00082146001	2.142784086	0.04128243
GSBRNA2T00101522001	2.141999216	0.013410165
GSBRNA2T00130950001	2.140804181	0.040661539
GSBRNA2T00136858001	2.140091983	0.003971797
GSBRNA2T00119629001	2.139795738	0.001997835
GSBRNA2T00028821001	2.139377596	0.003683775
GSBRNA2T00050403001	2.135880362	0.00120916
GSBRNA2T00016518001	2.135816215	2.81E-05
GSBRNA2T00101523001	2.134878183	0.022581131
GSBRNA2T00083999001	2.134531218	0.011020281
GSBRNA2T00074896001	2.132377276	1.55E-08
GSBRNA2T00132654001	2.128762135	0.001487401
GSBRNA2T00068669001	2.127289985	0.001728788
GSBRNA2T00006154001	2.126102094	0.02419457
GSBRNA2T00127815001	2.125575364	1.61E-05
GSBRNA2T00072017001	2.125144406	0.008761999
GSBRNA2T00035534001	2.123559091	5.42E-05
GSBRNA2T00144197001	2.123543964	0.000126223
GSBRNA2T00053924001	2.122057081	1.61E-05
GSBRNA2T00068232001	2.121643378	1.86E-06
GSBRNA2T00132238001	2.119968001	0.003022816
GSBRNA2T00104981001	2.114256229	0.00094177
GSBRNA2T00157104001	2.112766216	0.000585557
GSBRNA2T00117484001	2.112241396	0.026076567
GSBRNA2T00089600001	2.111239688	6.24E-05
GSBRNA2T00153853001	2.110935342	0.008332401
GSBRNA2T00008945001	2.110542252	0.002048663
GSBRNA2T00044716001	2.104367411	0.000370601
GSBRNA2T00009932001	2.103755246	0.000205509
GSBRNA2T00108260001	2.103705582	0.015471724
GSBRNA2T00031454001	2.102134361	0.003376256
GSBRNA2T00136282001	2.099923337	0.00252398
GSBRNA2T00102721001	2.099495908	0.005929556
GSBRNA2T00093449001	2.095168485	0.00056412
GSBRNA2T00151221001	2.095157856	2.13E-05
GSBRNA2T00033135001	2.095047514	0.000134386
GSBRNA2T00064711001	2.094816665	1.23E-05
GSBRNA2T00072319001	2.094749288	0.007202567
GSBRNA2T00071468001	2.094365744	0.054415315
GSBRNA2T00112549001	2.09384274	0.001602894
GSBRNA2T00068017001	2.093410828	0.023221832
GSBRNA2T00017808001	2.090569943	0.029899249
GSBRNA2T00079469001	2.090209331	0.001266567
GSBRNA2T00032396001	2.089320578	0.032335209
GSBRNA2T00142798001	2.087840119	0.002330064
GSBRNA2T00085470001	2.086243065	1.86E-05
GSBRNA2T00007690001	2.085569748	0.015501648
GSBRNA2T00000366001	2.085551406	0.024364361
GSBRNA2T00116173001	2.08545681	0.001195742
GSBRNA2T00155439001	2.084944653	0.00492209
GSBRNA2T00078031001	2.082018089	0.03187859
GSBRNA2T00141850001	2.080820781	0.010504863
GSBRNA2T00132220001	2.07920068	0.00158981
GSBRNA2T00068318001	2.078142083	0.006122013
GSBRNA2T00067162001	2.078092997	0.002323903
GSBRNA2T00115206001	2.077468692	0.00019333
GSBRNA2T00088526001	2.077258	0.034637161
GSBRNA2T00149922001	2.075850131	0.035316064
GSBRNA2T00144442001	2.073041845	1.81E-05
GSBRNA2T00037138001	2.071691895	0.003007065
GSBRNA2T00136386001	2.070793205	0.004476473
GSBRNA2T00003118001	2.069598145	1.08E-05
GSBRNA2T00045344001	2.068784099	0.004753474
GSBRNA2T00099688001	2.066234036	7.19E-05
GSBRNA2T00036303001	2.065611311	0.011523478
GSBRNA2T00072271001	2.064360065	3.99E-05
GSBRNA2T00072320001	2.063803796	0.003468147
GSBRNA2T00110693001	2.062468421	0.014043998
GSBRNA2T00025225001	2.062433655	0.047870602
GSBRNA2T00122815001	2.06235183	3.74E-06
GSBRNA2T00112799001	2.06064958	0.010760127
GSBRNA2T00021754001	2.059933866	0.000217356
GSBRNA2T00021981001	2.059189109	0.001136134
GSBRNA2T00113646001	2.058766478	0.031814312
GSBRNA2T00099880001	2.058485078	0.00048744
GSBRNA2T00138919001	2.058306192	0.000397209
GSBRNA2T00132091001	2.056808303	3.83E-05
GSBRNA2T00139917001	2.056547214	0.006818136
GSBRNA2T00031902001	2.056427405	7.28E-06
GSBRNA2T00116968001	2.05581326	0.005772073
GSBRNA2T00036719001	2.054541311	0.016940313
GSBRNA2T00091184001	2.05179267	0.006672312
GSBRNA2T00022591001	2.048208254	0.001261954
GSBRNA2T00087544001	2.046334229	0.000489602
GSBRNA2T00128868001	2.045068763	0.019476808
GSBRNA2T00033450001	2.044969892	0.001412702
GSBRNA2T00056215001	2.043921537	0.017892658
GSBRNA2T00079231001	2.041298251	0.026884851
GSBRNA2T00047920001	2.040964084	0.007290283
GSBRNA2T00004633001	2.040755024	0.043692983
GSBRNA2T00027479001	2.039538478	0.026343044
GSBRNA2T00081929001	2.039316024	2.17E-05
GSBRNA2T00053231001	2.038630661	0.04832314
GSBRNA2T00060755001	2.037680417	0.019168955
GSBRNA2T00028662001	2.037663362	0.011045672
GSBRNA2T00109624001	2.037534776	0.000714216
GSBRNA2T00021277001	2.036576474	2.15E-08
GSBRNA2T00000645001	2.036071254	0.000825224
GSBRNA2T00014120001	2.035692785	0.028449282
GSBRNA2T00007954001	2.03547872	0.00069899
GSBRNA2T00101688001	2.03432769	0.024896679
GSBRNA2T00152815001	2.033960084	0.005313727
GSBRNA2T00127844001	2.032024926	0.015093155
GSBRNA2T00055921001	2.031343635	0.045067223
GSBRNA2T00033574001	2.031177831	0.00036391
GSBRNA2T00021121001	2.03116137	0.018573063
GSBRNA2T00124306001	2.030047776	0.001165025
GSBRNA2T00031931001	2.028969599	0.002755558
GSBRNA2T00119417001	2.028903435	0.000340877
GSBRNA2T00006151001	2.027897107	0.025361599
GSBRNA2T00082047001	2.026717957	0.000806936
GSBRNA2T00092010001	2.026448665	0.001997835
GSBRNA2T00059326001	2.024664963	0.02008667
GSBRNA2T00061200001	2.02447274	0.030974854
GSBRNA2T00030953001	2.023233566	0.035020236
GSBRNA2T00000822001	2.022192317	0.038854934
GSBRNA2T00028545001	2.020542297	0.015045912
GSBRNA2T00155787001	2.017246841	9.27E-06
GSBRNA2T00127132001	2.01637146	0.0211848
GSBRNA2T00087514001	2.015425388	0.023297225
GSBRNA2T00143099001	2.014165667	0.000112141
GSBRNA2T00111627001	2.01365425	0.001128365
GSBRNA2T00130048001	2.010263956	0.00370424
GSBRNA2T00131227001	2.009639764	0.0379508
GSBRNA2T00048375001	2.008609766	6.11E-07
GSBRNA2T00117125001	2.007332466	0.019124772
GSBRNA2T00143255001	2.00510962	9.25E-05
GSBRNA2T00134431001	2.004865692	1.02E-05
GSBRNA2T00123246001	2.003885202	0.004920801
GSBRNA2T00094417001	2.001750018	0.009414385
GSBRNA2T00091163001	2.001596875	0.000489041
GSBRNA2T00067256001	2.001353396	0.004167156
GSBRNA2T00068208001	2.000384894	7.35E-06
GSBRNA2T00147670001	1.998832202	0.006368509
GSBRNA2T00015268001	1.998760074	0.000135352
GSBRNA2T00070105001	1.998173793	0.006964597
GSBRNA2T00010053001	1.997976847	8.20E-09
GSBRNA2T00021529001	1.997284393	0.001217399
GSBRNA2T00139747001	1.996573182	0.005399444
GSBRNA2T00062259001	1.996527224	0.000251873
GSBRNA2T00008196001	1.996271152	0.000191537
GSBRNA2T00128240001	1.99590228	0.025064771
GSBRNA2T00156197001	1.993308892	0.016249632
GSBRNA2T00106036001	1.992634718	0.01610212
GSBRNA2T00051523001	1.992502233	1.12E-05
GSBRNA2T00121523001	1.989223744	0.011286931
GSBRNA2T00003230001	1.989008725	0.01440495
GSBRNA2T00063664001	1.987518839	0.017051509
GSBRNA2T00141991001	1.987357136	0.028718727
GSBRNA2T00028311001	1.984163155	0.045474272
GSBRNA2T00003960001	1.982271409	0.003376256
GSBRNA2T00040812001	1.978210872	0.03049394
GSBRNA2T00033046001	1.976889192	0.000696219
GSBRNA2T00055266001	1.976862367	0.000349625
GSBRNA2T00131619001	1.975772425	0.021677852
GSBRNA2T00086359001	1.975600057	0.000690403
GSBRNA2T00006135001	1.975377289	0.016620757
GSBRNA2T00055542001	1.974905095	0.000781088
GSBRNA2T00155561001	1.973216138	1.91E-05
GSBRNA2T00027608001	1.972697435	0.010937248
GSBRNA2T00105863001	1.97213279	5.13E-07
GSBRNA2T00072318001	1.971642311	2.69E-05
GSBRNA2T00049240001	1.971228971	0.025345324
GSBRNA2T00011367001	1.970757155	0.026888401
GSBRNA2T00067997001	1.968703523	0.007290283
GSBRNA2T00104810001	1.968575213	6.56E-06
GSBRNA2T00096414001	1.968535676	0.011932833
GSBRNA2T00123816001	1.968442972	0.019879753
GSBRNA2T00048899001	1.968280305	0.009449569
GSBRNA2T00051097001	1.965688663	0.045628177
GSBRNA2T00064037001	1.965651385	0.001710882
GSBRNA2T00060115001	1.961764172	0.028937011
GSBRNA2T00032516001	1.961129247	0.000120795
GSBRNA2T00151219001	1.960722438	0.021510301
GSBRNA2T00024599001	1.960552776	0.026712115
GSBRNA2T00091854001	1.959566348	0.05471373
GSBRNA2T00126622001	1.959207648	2.83E-05
GSBRNA2T00044267001	1.95857239	0.004485683
GSBRNA2T00099047001	1.958501512	0.026565611
GSBRNA2T00064231001	1.95831635	0.000462009
GSBRNA2T00061848001	1.958035804	0.000397306
GSBRNA2T00097244001	1.957781812	0.012489938
GSBRNA2T00077312001	1.95747674	8.92E-06
GSBRNA2T00140328001	1.954502635	0.000236739
GSBRNA2T00059301001	1.95421607	1.45E-07
GSBRNA2T00083082001	1.954169786	3.50E-05
GSBRNA2T00121867001	1.952160068	0.000926759
GSBRNA2T00140226001	1.951490972	7.19E-05
GSBRNA2T00134974001	1.951355186	0.034411728
GSBRNA2T00116923001	1.950037879	0.000896995
GSBRNA2T00103532001	1.947191189	0.004997521
GSBRNA2T00047520001	1.945525035	0.02190223
GSBRNA2T00008235001	1.945064131	0.000130832
GSBRNA2T00123970001	1.945025005	0.000164122
GSBRNA2T00136263001	1.944438798	0.051050527
GSBRNA2T00106115001	1.944341267	8.55E-07
GSBRNA2T00100180001	1.944174526	0.000256277
GSBRNA2T00041702001	1.944173291	2.92E-05
GSBRNA2T00032032001	1.943618665	0.001132559
GSBRNA2T00123563001	1.942606233	0.012339896
GSBRNA2T00081380001	1.942245514	0.003146223
GSBRNA2T00058255001	1.940759812	0.007036856
GSBRNA2T00090357001	1.939026093	0.019328002
GSBRNA2T00141254001	1.938568209	0.000214899
GSBRNA2T00031445001	1.93829299	7.84E-06
GSBRNA2T00111978001	1.937928753	0.009679338
GSBRNA2T00021531001	1.937014886	0.005836641
GSBRNA2T00156612001	1.936937144	3.30E-06
GSBRNA2T00135699001	1.936867001	0.005047646
GSBRNA2T00039592001	1.935686615	6.56E-05
GSBRNA2T00037787001	1.935632837	0.019590206
GSBRNA2T00068140001	1.935609103	0.025964636
GSBRNA2T00003111001	1.935225784	0.000536988
GSBRNA2T00130194001	1.935216129	1.16E-05
GSBRNA2T00133656001	1.935049352	0.00934618
GSBRNA2T00101480001	1.934299447	0.000781088
GSBRNA2T00104440001	1.933795777	0.000187122
GSBRNA2T00155210001	1.933794457	3.16E-05
GSBRNA2T00109715001	1.933482551	0.049487881
GSBRNA2T00152867001	1.933215211	0.000771054
GSBRNA2T00119755001	1.931601525	0.006818136
GSBRNA2T00121481001	1.930924581	0.019476808
GSBRNA2T00066501001	1.930852795	0.000954844
GSBRNA2T00043868001	1.9299694	0.016314034
GSBRNA2T00127448001	1.929727123	2.63E-05
GSBRNA2T00103370001	1.929123775	0.039309333
GSBRNA2T00033138001	1.927531391	0.001517097
GSBRNA2T00081462001	1.927419324	0.029158298
GSBRNA2T00093584001	1.926341045	0.002827076
GSBRNA2T00149499001	1.925839556	6.12E-05
GSBRNA2T00112103001	1.92400625	0.004167156
GSBRNA2T00140707001	1.922285316	0.000970826
GSBRNA2T00021803001	1.922180222	0.037649239
GSBRNA2T00011337001	1.921635687	0.000108763
GSBRNA2T00106334001	1.921296143	0.017715258
GSBRNA2T00126729001	1.921284646	0.046132417
GSBRNA2T00058308001	1.920588418	0.033440356
GSBRNA2T00135940001	1.919196547	0.028805462
GSBRNA2T00140651001	1.91733834	4.48E-06
GSBRNA2T00018596001	1.917067204	0.00073456
GSBRNA2T00143205001	1.913204225	0.006708822
GSBRNA2T00090834001	1.912552366	0.026225345
GSBRNA2T00059998001	1.912389262	0.000757724
GSBRNA2T00030297001	1.911782921	0.028840373
GSBRNA2T00085599001	1.909473482	0.04525461
GSBRNA2T00084513001	1.90905768	0.000318842
GSBRNA2T00147683001	1.907694721	0.038084761
GSBRNA2T00110756001	1.905699585	0.005399444
GSBRNA2T00072841001	1.905446875	0.021368399
GSBRNA2T00137995001	1.905051426	0.031418405
GSBRNA2T00151372001	1.904761158	5.60E-08
