Gene ID	log2FoldChange	padj
GSBRNA2T00028417001	2.509724458	0.001090255
GSBRNA2T00042998001	2.508555576	0.005483007
GSBRNA2T00150380001	2.508386902	0.027160546
GSBRNA2T00108883001	2.508220873	0.052121881
GSBRNA2T00060415001	2.506507136	1.44E-09
GSBRNA2T00062896001	2.505728799	0.000973426
GSBRNA2T00098986001	2.505620291	0.000772342
GSBRNA2T00029832001	2.505519353	0.054433292
GSBRNA2T00157781001	2.505196327	0.000253581
GSBRNA2T00147850001	2.505088297	3.57E-11
GSBRNA2T00095195001	2.504796797	0.012125294
GSBRNA2T00117399001	2.504288254	0.00060067
GSBRNA2T00114908001	2.503592247	0.001615093
GSBRNA2T00081744001	2.502932153	0.016341316
GSBRNA2T00078252001	2.502559886	0.000171035
GSBRNA2T00097215001	2.502010092	0.029503205
GSBRNA2T00151601001	2.501854714	0.001332921
GSBRNA2T00072854001	2.501038579	3.91E-07
GSBRNA2T00003978001	2.500659714	0.002056496
GSBRNA2T00150853001	2.499898552	1.90E-05
GSBRNA2T00022298001	2.499106398	0.007732912
GSBRNA2T00101940001	2.498915553	0.011744098
GSBRNA2T00037133001	2.498460291	4.62E-07
GSBRNA2T00021271001	2.497704965	1.17E-06
GSBRNA2T00046354001	2.497054498	0.031493535
GSBRNA2T00008536001	2.496496818	9.96E-12
GSBRNA2T00085485001	2.495161454	0.004819825
GSBRNA2T00014085001	2.494281433	9.06E-05
GSBRNA2T00105072001	2.493038407	1.33E-07
GSBRNA2T00027300001	2.492555026	0.016793733
GSBRNA2T00044697001	2.491724027	0.007068746
GSBRNA2T00119144001	2.491232276	1.83E-10
GSBRNA2T00005027001	2.489281247	0.015232132
GSBRNA2T00109714001	2.488864652	0.000734549
GSBRNA2T00131144001	2.488791412	4.41E-05
GSBRNA2T00122815001	2.488549361	1.96E-10
GSBRNA2T00145678001	2.488442273	2.96E-09
GSBRNA2T00138575001	2.488147626	0.001616762
GSBRNA2T00004097001	2.487762063	2.21E-05
GSBRNA2T00042255001	2.487296043	0.000609669
GSBRNA2T00130025001	2.486401379	0.011090349
GSBRNA2T00157821001	2.485462828	6.62E-07
GSBRNA2T00054698001	2.484406457	1.14E-09
GSBRNA2T00134227001	2.483721499	0.018645516
GSBRNA2T00092701001	2.483263206	0.000936222
GSBRNA2T00028760001	2.481735481	0.002807068
GSBRNA2T00081407001	2.480608749	6.62E-07
GSBRNA2T00149874001	2.480098654	1.58E-06
GSBRNA2T00098634001	2.47929058	9.22E-05
GSBRNA2T00065750001	2.478587086	9.45E-05
GSBRNA2T00124791001	2.477548791	1.43E-05
GSBRNA2T00007543001	2.476196675	0.000664827
GSBRNA2T00069581001	2.475113186	3.54E-09
GSBRNA2T00127088001	2.474504083	3.87E-10
GSBRNA2T00144170001	2.474174152	0.01675435
GSBRNA2T00156934001	2.474052928	0.011802798
GSBRNA2T00101918001	2.473917895	0.004315829
GSBRNA2T00072974001	2.472456284	5.64E-07
GSBRNA2T00099836001	2.472223595	0.000352661
GSBRNA2T00064753001	2.472102843	2.39E-05
GSBRNA2T00025109001	2.471680761	0.015540839
GSBRNA2T00111064001	2.471490639	0.002182447
GSBRNA2T00093888001	2.470569828	4.45E-05
GSBRNA2T00075847001	2.469484857	1.84E-05
GSBRNA2T00151588001	2.468669617	0.03022306
GSBRNA2T00154474001	2.468254155	0.002172166
GSBRNA2T00049656001	2.467776177	0.002469374
GSBRNA2T00137462001	2.467086722	0.004000537
GSBRNA2T00101952001	2.467009805	9.99E-11
GSBRNA2T00153238001	2.466304058	1.32E-08
GSBRNA2T00075887001	2.466044325	8.12E-06
GSBRNA2T00068931001	2.464431825	0.004607838
GSBRNA2T00009207001	2.464320238	0.005581848
GSBRNA2T00053759001	2.46400098	0.016155029
GSBRNA2T00008113001	2.463510089	0.00019307
GSBRNA2T00013428001	2.463460168	0.018780237
GSBRNA2T00042820001	2.462531247	0.002386632
GSBRNA2T00149949001	2.46196248	4.77E-07
GSBRNA2T00154871001	2.461623227	0.000255981
GSBRNA2T00049336001	2.461599899	3.17E-06
GSBRNA2T00138771001	2.461151039	0.000803687
GSBRNA2T00042498001	2.459850957	0.001998416
GSBRNA2T00065808001	2.458635902	0.000242281
GSBRNA2T00136591001	2.458553741	0.000666699
GSBRNA2T00052436001	2.457413211	0.008747738
GSBRNA2T00054180001	2.456521876	5.98E-07
GSBRNA2T00001839001	2.456520374	5.16E-08
GSBRNA2T00109691001	2.455012046	0.014815235
GSBRNA2T00078288001	2.452459848	0.007724393
GSBRNA2T00141899001	2.4520674	1.89E-05
GSBRNA2T00004432001	2.451567896	1.90E-05
GSBRNA2T00071930001	2.45054245	4.82E-05
GSBRNA2T00076314001	2.449756932	6.55E-10
GSBRNA2T00099796001	2.449684524	2.00E-08
GSBRNA2T00084825001	2.449316876	0.001955879
GSBRNA2T00138780001	2.449232238	8.98E-05
GSBRNA2T00015659001	2.448993222	1.28E-06
GSBRNA2T00146315001	2.448801748	0.002279473
GSBRNA2T00078379001	2.448247886	1.30E-12
GSBRNA2T00148194001	2.447848236	0.0071062
GSBRNA2T00063295001	2.447394207	0.000314703
GSBRNA2T00038044001	2.446895984	0.000605333
GSBRNA2T00033780001	2.445839807	1.69E-08
GSBRNA2T00079067001	2.445665814	1.99E-11
GSBRNA2T00155125001	2.444876068	0.033492034
GSBRNA2T00120313001	2.444422005	0.000613699
GSBRNA2T00145420001	2.443446674	4.74E-06
GSBRNA2T00139255001	2.439520874	0.017827855
GSBRNA2T00037439001	2.439495827	1.85E-11
GSBRNA2T00116967001	2.439239419	0.016567946
GSBRNA2T00007067001	2.439079385	0.047226974
GSBRNA2T00140651001	2.438661024	6.65E-11
GSBRNA2T00096636001	2.438469042	5.20E-09
GSBRNA2T00057461001	2.437651889	0.00028692
GSBRNA2T00028796001	2.437389431	0.049268094
GSBRNA2T00150676001	2.437281471	0.002098975
GSBRNA2T00123930001	2.437151118	0.002690408
GSBRNA2T00009616001	2.436719085	0.024812948
GSBRNA2T00020070001	2.436561558	0.016767091
GSBRNA2T00143088001	2.436179836	4.73E-08
GSBRNA2T00032916001	2.436094368	4.04E-10
GSBRNA2T00018626001	2.435955577	0.017975088
GSBRNA2T00003509001	2.435253864	0.000781063
GSBRNA2T00059076001	2.435123302	0.005713171
GSBRNA2T00061055001	2.435002212	3.99E-06
GSBRNA2T00149050001	2.434840238	0.003087238
GSBRNA2T00148741001	2.433347869	1.08E-08
GSBRNA2T00005758001	2.432654582	1.64E-08
GSBRNA2T00085070001	2.431518841	0.000704699
GSBRNA2T00032050001	2.430916576	1.90E-07
GSBRNA2T00113612001	2.429383962	3.72E-07
GSBRNA2T00102935001	2.427994958	0.028026024
GSBRNA2T00056529001	2.427990974	2.84E-17
GSBRNA2T00128345001	2.426647815	0.002355631
GSBRNA2T00126931001	2.426300963	0.054888158
GSBRNA2T00090299001	2.425406481	0.010868776
GSBRNA2T00032032001	2.4244876	2.82E-06
GSBRNA2T00007987001	2.424394951	0.000191863
GSBRNA2T00079566001	2.42386544	0.025978671
GSBRNA2T00122900001	2.423592853	0.002700892
GSBRNA2T00146598001	2.422046982	0.004752343
GSBRNA2T00150679001	2.422023688	0.000172737
GSBRNA2T00012809001	2.421563524	0.000462238
GSBRNA2T00074891001	2.421445729	1.26E-05
GSBRNA2T00150832001	2.421069002	7.65E-06
GSBRNA2T00066996001	2.42078048	5.22E-07
GSBRNA2T00109883001	2.4196935	2.82E-09
GSBRNA2T00058405001	2.419678355	0.003713986
GSBRNA2T00106055001	2.419171225	0.002419087
GSBRNA2T00111627001	2.418948435	0.000109496
GSBRNA2T00156347001	2.418347801	3.02E-11
GSBRNA2T00129668001	2.418009951	3.07E-05
GSBRNA2T00130774001	2.417674659	0.054336007
GSBRNA2T00010198001	2.417135963	3.49E-06
GSBRNA2T00008470001	2.416521309	2.16E-05
GSBRNA2T00008908001	2.416327581	3.47E-08
GSBRNA2T00114950001	2.416117456	3.97E-05
GSBRNA2T00071415001	2.415087497	1.30E-07
GSBRNA2T00033505001	2.414747302	0.000753163
GSBRNA2T00052244001	2.414568217	6.66E-08
GSBRNA2T00063213001	2.413728944	0.029791575
GSBRNA2T00040369001	2.413522533	0.004444753
GSBRNA2T00082416001	2.41340763	0.017818973
GSBRNA2T00102848001	2.41305692	0.003089732
GSBRNA2T00077820001	2.412788492	0.004439669
GSBRNA2T00030090001	2.412458538	0.001727542
GSBRNA2T00013774001	2.411075257	7.71E-06
GSBRNA2T00098407001	2.410263609	2.38E-07
GSBRNA2T00119599001	2.410133784	0.021711513
GSBRNA2T00043489001	2.409737129	4.11E-05
GSBRNA2T00009642001	2.409620282	2.92E-05
GSBRNA2T00119200001	2.408294655	0.001220736
GSBRNA2T00028391001	2.407689996	0.00023674
GSBRNA2T00011464001	2.407356751	1.27E-06
GSBRNA2T00083494001	2.407342767	0.005963175
GSBRNA2T00112516001	2.407075695	2.05E-08
GSBRNA2T00130725001	2.406756668	0.053896224
GSBRNA2T00144457001	2.40673703	3.35E-05
GSBRNA2T00092084001	2.405871668	0.001336982
GSBRNA2T00029209001	2.40518871	3.37E-08
GSBRNA2T00103358001	2.404643414	7.80E-07
GSBRNA2T00087082001	2.403923154	0.000866563
GSBRNA2T00125050001	2.403901925	0.054843629
GSBRNA2T00036947001	2.403825037	2.50E-09
GSBRNA2T00063071001	2.40343017	1.80E-06
GSBRNA2T00022025001	2.403229524	0.053487465
GSBRNA2T00116202001	2.402270282	0.00684404
GSBRNA2T00142881001	2.402161087	1.36E-05
GSBRNA2T00133546001	2.401993449	1.08E-06
GSBRNA2T00063861001	2.401417718	0.00465603
GSBRNA2T00099023001	2.401190262	0.007024017
GSBRNA2T00066159001	2.400812326	0.004065348
GSBRNA2T00036202001	2.400076486	8.75E-05
GSBRNA2T00080051001	2.39980585	0.020541161
GSBRNA2T00001435001	2.399507707	0.017115946
GSBRNA2T00146059001	2.399406585	0.030126344
GSBRNA2T00077774001	2.399073515	0.000533344
GSBRNA2T00001801001	2.398927553	2.35E-12
GSBRNA2T00030451001	2.398551409	0.00171177
GSBRNA2T00086540001	2.398548923	7.92E-14
GSBRNA2T00001165001	2.398206206	0.000590273
GSBRNA2T00147859001	2.398089752	1.67E-05
GSBRNA2T00026581001	2.396734091	0.054843629
GSBRNA2T00036046001	2.396390691	6.30E-07
GSBRNA2T00135747001	2.396239601	7.09E-05
GSBRNA2T00143807001	2.395737104	0.054661637
GSBRNA2T00130871001	2.394829499	1.49E-07
GSBRNA2T00033737001	2.394711875	9.59E-09
GSBRNA2T00098808001	2.394473222	0.001287596
GSBRNA2T00031257001	2.393863886	0.005129691
GSBRNA2T00086342001	2.393344203	2.09E-06
GSBRNA2T00076179001	2.3930101	0.035719945
GSBRNA2T00130662001	2.391357583	5.61E-07
GSBRNA2T00014786001	2.390732285	9.19E-06
GSBRNA2T00075294001	2.39048914	0.00710548
GSBRNA2T00140349001	2.390471286	0.051969213
GSBRNA2T00071719001	2.389272165	0.04744966
GSBRNA2T00034953001	2.388668614	0.00790251
GSBRNA2T00089359001	2.388357574	0.00530039
GSBRNA2T00073556001	2.387968084	0.03025775
GSBRNA2T00120097001	2.387803277	9.35E-08
GSBRNA2T00052957001	2.386689612	6.66E-09
GSBRNA2T00084759001	2.386544645	1.51E-06
GSBRNA2T00017903001	2.386284498	0.024996303
GSBRNA2T00064153001	2.384464989	0.000171131
GSBRNA2T00060114001	2.383965211	3.46E-05
GSBRNA2T00072863001	2.383811737	0.012370786
GSBRNA2T00107705001	2.38065815	0.030411339
GSBRNA2T00035511001	2.380586621	0.001270781
GSBRNA2T00027277001	2.380570068	0.007932434
GSBRNA2T00041671001	2.379453652	0.033958598
GSBRNA2T00152867001	2.379170616	0.000224553
GSBRNA2T00050942001	2.378555171	4.39E-05
GSBRNA2T00121271001	2.376756156	0.015195959
GSBRNA2T00052344001	2.376416414	0.005297127
GSBRNA2T00066156001	2.375255425	6.98E-06
GSBRNA2T00127425001	2.375081588	0.018501514
GSBRNA2T00019706001	2.374809759	0.045090879
GSBRNA2T00119752001	2.374024212	0.001143865
GSBRNA2T00049133001	2.373842728	7.51E-05
GSBRNA2T00121511001	2.372700217	0.001018028
GSBRNA2T00025468001	2.372631805	0.03367513
GSBRNA2T00009453001	2.372054891	0.018981005
GSBRNA2T00134543001	2.371796895	0.000791634
GSBRNA2T00097476001	2.371748142	0.045469098
GSBRNA2T00073600001	2.370981943	0.023559485
GSBRNA2T00106395001	2.370631056	0.000450147
GSBRNA2T00015336001	2.370400098	1.66E-07
GSBRNA2T00113047001	2.369583409	4.04E-05
GSBRNA2T00028390001	2.368554744	0.020833465
GSBRNA2T00120018001	2.367820061	5.81E-07
GSBRNA2T00102402001	2.366976932	0.039931034
GSBRNA2T00061048001	2.365478971	2.09E-15
GSBRNA2T00013065001	2.365292773	9.96E-06
GSBRNA2T00103208001	2.362745431	1.26E-10
GSBRNA2T00005673001	2.362038038	0.018266468
GSBRNA2T00009810001	2.360578485	0.001608485
GSBRNA2T00038432001	2.360460772	1.39E-10
GSBRNA2T00082283001	2.360129885	5.61E-14
GSBRNA2T00141123001	2.359377577	0.000163567
GSBRNA2T00119645001	2.359352258	0.029402717
GSBRNA2T00016224001	2.359262058	0.002121143
GSBRNA2T00132920001	2.359019587	7.58E-09
GSBRNA2T00005254001	2.358962295	0.045120771
GSBRNA2T00048180001	2.35878648	0.004264481
GSBRNA2T00005307001	2.357952913	0.001178043
GSBRNA2T00040227001	2.356977209	0.000141694
GSBRNA2T00093335001	2.356609915	0.031853994
GSBRNA2T00149909001	2.356564824	3.81E-07
GSBRNA2T00149964001	2.356463629	0.028817528
GSBRNA2T00153668001	2.356297957	0.027235215
GSBRNA2T00022976001	2.355885284	1.68E-09
GSBRNA2T00076660001	2.355392055	0.000163903
GSBRNA2T00060248001	2.354845281	0.000645724
GSBRNA2T00153635001	2.354725141	2.12E-06
GSBRNA2T00097545001	2.351408588	5.23E-10
GSBRNA2T00004526001	2.350842973	2.77E-08
GSBRNA2T00017618001	2.350619682	0.001265252
GSBRNA2T00116304001	2.348697794	0.051616597
GSBRNA2T00062164001	2.347763983	1.59E-06
GSBRNA2T00018723001	2.347387536	0.046278112
GSBRNA2T00137286001	2.346803039	1.69E-09
GSBRNA2T00042241001	2.346085251	0.018230776
GSBRNA2T00068861001	2.344164027	7.73E-07
GSBRNA2T00112247001	2.34388168	0.002113157
GSBRNA2T00010469001	2.343599728	7.94E-06
GSBRNA2T00059432001	2.342234965	0.012834141
GSBRNA2T00100299001	2.341416029	3.14E-05
GSBRNA2T00047615001	2.341031973	4.58E-06
GSBRNA2T00155984001	2.340725621	9.25E-07
GSBRNA2T00007315001	2.340521672	0.013221802
GSBRNA2T00033189001	2.34032081	0.022169963
GSBRNA2T00068489001	2.339600856	1.52E-05
GSBRNA2T00076442001	2.338324172	0.032246572
GSBRNA2T00139365001	2.337422599	1.82E-09
GSBRNA2T00091441001	2.33714176	3.36E-07
GSBRNA2T00006656001	2.334831889	0.002399929
GSBRNA2T00107210001	2.334718666	0.032714804
GSBRNA2T00149296001	2.332921214	0.027855059
GSBRNA2T00010274001	2.332327485	0.035640205
GSBRNA2T00106810001	2.331167418	0.038150297
GSBRNA2T00062314001	2.331157805	0.031599173
GSBRNA2T00126837001	2.330902117	5.88E-06
GSBRNA2T00078577001	2.33077606	0.031864379
GSBRNA2T00155039001	2.329565771	0.047029046
GSBRNA2T00014014001	2.328969788	0.000624744
GSBRNA2T00155296001	2.328223285	0.038609801
GSBRNA2T00019362001	2.32820435	0.001165439
GSBRNA2T00092086001	2.327933433	0.007534532
GSBRNA2T00041483001	2.327797805	0.018316507
GSBRNA2T00078089001	2.327110939	3.20E-06
GSBRNA2T00023831001	2.326166214	1.01E-06
GSBRNA2T00135969001	2.324345274	0.001054787
GSBRNA2T00025050001	2.323409207	2.36E-06
GSBRNA2T00033978001	2.322155044	4.87E-05
GSBRNA2T00048327001	2.321366548	3.45E-07
GSBRNA2T00099474001	2.321058154	0.035935223
GSBRNA2T00114004001	2.320358422	0.002323849
GSBRNA2T00001312001	2.319442197	1.58E-07
GSBRNA2T00130229001	2.318984847	0.000161641
GSBRNA2T00060772001	2.318832705	0.014921998
GSBRNA2T00045115001	2.318769382	0.001658306
GSBRNA2T00034013001	2.318619244	0.015697692
GSBRNA2T00060725001	2.318612822	1.65E-05
GSBRNA2T00006575001	2.318318749	1.67E-05
GSBRNA2T00148916001	2.31640752	3.46E-05
GSBRNA2T00051661001	2.316342294	8.79E-09
GSBRNA2T00117358001	2.315929903	0.033467101
GSBRNA2T00019736001	2.315562713	9.05E-05
GSBRNA2T00021518001	2.315531119	6.31E-06
GSBRNA2T00111103001	2.315505799	0.000871513
GSBRNA2T00004868001	2.315194276	0.02039074
GSBRNA2T00115394001	2.314580799	0.026683768
GSBRNA2T00043350001	2.314504408	0.004199917
GSBRNA2T00075868001	2.314296319	0.016847557
GSBRNA2T00036191001	2.313901513	3.40E-06
GSBRNA2T00036266001	2.313694919	0.027826798
GSBRNA2T00141794001	2.313487138	5.08E-05
GSBRNA2T00059418001	2.313201038	4.14E-07
GSBRNA2T00123969001	2.3127045	0.002206577
GSBRNA2T00028718001	2.31239935	0.000155993
GSBRNA2T00105460001	2.312315218	4.83E-10
GSBRNA2T00018252001	2.31216144	0.008663416
GSBRNA2T00025836001	2.311900505	0.001423088
GSBRNA2T00130218001	2.311625669	1.05E-05
GSBRNA2T00141850001	2.311189767	0.002639226
GSBRNA2T00150637001	2.309810852	5.48E-05
GSBRNA2T00002189001	2.309453302	0.028481468
GSBRNA2T00030323001	2.309190965	0.002096476
GSBRNA2T00115447001	2.308977759	0.001898931
GSBRNA2T00121479001	2.308021122	0.035619953
GSBRNA2T00047531001	2.306225029	5.08E-06
GSBRNA2T00148744001	2.304315132	1.14E-11
GSBRNA2T00072091001	2.303944663	1.64E-09
GSBRNA2T00012201001	2.30379938	0.01288312
GSBRNA2T00112088001	2.303413922	8.57E-05
GSBRNA2T00082938001	2.303134326	5.96E-11
GSBRNA2T00081562001	2.301898634	0.012092038
GSBRNA2T00150711001	2.301310006	0.005034369
GSBRNA2T00117790001	2.301302308	0.000117208
GSBRNA2T00082464001	2.301287349	0.022673086
GSBRNA2T00070377001	2.301267588	0.013107965
GSBRNA2T00145045001	2.300721694	7.15E-05
GSBRNA2T00042745001	2.300279183	3.37E-05
GSBRNA2T00112825001	2.299913671	2.00E-07
GSBRNA2T00123857001	2.299861302	0.028393993
GSBRNA2T00089919001	2.299458761	0.001933493
GSBRNA2T00156252001	2.298240343	1.76E-05
GSBRNA2T00079393001	2.295815765	0.0016859
GSBRNA2T00130171001	2.295809833	0.000304871
GSBRNA2T00077931001	2.295777624	0.005562151
GSBRNA2T00022725001	2.295456602	0.002568407
GSBRNA2T00020052001	2.295240546	8.49E-05
GSBRNA2T00075935001	2.295041651	0.01785231
GSBRNA2T00122290001	2.294815791	0.02180997
GSBRNA2T00079142001	2.294351563	2.16E-07
GSBRNA2T00112306001	2.294117779	0.013231904
GSBRNA2T00144369001	2.29255543	0.026691663
GSBRNA2T00063796001	2.291881308	0.000416875
GSBRNA2T00140339001	2.291795195	0.000346611
GSBRNA2T00155972001	2.29075653	8.51E-11
GSBRNA2T00000871001	2.289788351	0.000165417
GSBRNA2T00034820001	2.289665494	5.12E-07
GSBRNA2T00049608001	2.289485485	1.48E-05
GSBRNA2T00072389001	2.289403455	1.29E-06
GSBRNA2T00014255001	2.288938661	0.005150594
GSBRNA2T00006254001	2.288465366	0.000156449
GSBRNA2T00137981001	2.288352601	3.58E-06
GSBRNA2T00032285001	2.288024923	5.32E-07
GSBRNA2T00050222001	2.287884466	0.006496668
GSBRNA2T00150312001	2.287497904	0.024248672
GSBRNA2T00009890001	2.287339375	0.01128653
GSBRNA2T00146873001	2.28693136	0.009091752
GSBRNA2T00137307001	2.285991554	0.002959211
GSBRNA2T00130938001	2.285912751	0.013725431
GSBRNA2T00041460001	2.282980201	0.00416733
GSBRNA2T00019262001	2.282904485	0.001120713
GSBRNA2T00021708001	2.282445843	6.19E-10
GSBRNA2T00086806001	2.282397208	2.28E-05
GSBRNA2T00075556001	2.280265307	0.015059179
GSBRNA2T00058647001	2.280029845	0.003789912
GSBRNA2T00047541001	2.279548231	7.46E-11
GSBRNA2T00080633001	2.279462004	0.023420144
GSBRNA2T00055118001	2.279104075	0.003267018
GSBRNA2T00062630001	2.27843151	0.01667732
GSBRNA2T00026173001	2.277917313	0.000154008
GSBRNA2T00033046001	2.277807162	7.02E-06
GSBRNA2T00070077001	2.277704439	0.009821325
GSBRNA2T00135868001	2.276578	2.94E-06
GSBRNA2T00095199001	2.275879386	3.89E-13
GSBRNA2T00081668001	2.275360562	0.014543094
GSBRNA2T00088190001	2.274653014	0.001767741
GSBRNA2T00072821001	2.273973573	0.008386359
GSBRNA2T00067819001	2.273421596	2.17E-06
GSBRNA2T00021688001	2.272526287	0.009653952
GSBRNA2T00138924001	2.272172793	0.048229521
GSBRNA2T00007215001	2.271781412	5.53E-06
GSBRNA2T00083491001	2.271529109	0.001481619
GSBRNA2T00103509001	2.271496649	0.045614136
GSBRNA2T00001353001	2.271286218	8.20E-05
GSBRNA2T00095381001	2.270835599	7.35E-06
GSBRNA2T00091655001	2.268113115	0.000213638
GSBRNA2T00068669001	2.267489411	0.000114881
GSBRNA2T00055152001	2.266456301	5.89E-05
GSBRNA2T00111999001	2.265754123	0.005352409
GSBRNA2T00135510001	2.26563095	7.82E-05
GSBRNA2T00156973001	2.265257055	2.89E-06
GSBRNA2T00077511001	2.265216757	0.030427999
GSBRNA2T00047753001	2.264354387	0.001488918
GSBRNA2T00074940001	2.264103942	0.003662077
GSBRNA2T00136388001	2.263518661	4.73E-06
GSBRNA2T00067871001	2.261440851	0.000563806
GSBRNA2T00109910001	2.261217965	0.002199009
GSBRNA2T00130112001	2.260986857	4.39E-08
GSBRNA2T00087043001	2.260421371	4.81E-06
GSBRNA2T00035739001	2.25953031	1.70E-06
GSBRNA2T00123273001	2.25945363	0.019275674
GSBRNA2T00035865001	2.25911912	0.000865552
GSBRNA2T00137825001	2.257996342	0.039673232
GSBRNA2T00030898001	2.257120254	8.07E-06
GSBRNA2T00000056001	2.256519623	0.000475586
GSBRNA2T00107227001	2.255618007	0.000394558
GSBRNA2T00126686001	2.255506976	0.000957538
GSBRNA2T00141649001	2.255404646	2.07E-06
GSBRNA2T00146506001	2.254100037	1.23E-05
GSBRNA2T00121634001	2.254051947	0.000328196
GSBRNA2T00019279001	2.253968973	0.000270076
GSBRNA2T00099496001	2.252142254	2.89E-06
GSBRNA2T00094773001	2.251878013	0.013199384
GSBRNA2T00121504001	2.251048393	3.10E-06
GSBRNA2T00122832001	2.250916201	0.000112092
GSBRNA2T00068670001	2.250169457	7.56E-07
GSBRNA2T00138355001	2.250085877	8.15E-05
GSBRNA2T00109049001	2.249758409	0.007766644
GSBRNA2T00098998001	2.249315601	0.017259142
GSBRNA2T00125501001	2.248666459	0.002240448
GSBRNA2T00025111001	2.248261649	6.55E-08
GSBRNA2T00032064001	2.247839694	4.49E-05
GSBRNA2T00136329001	2.246352971	2.25E-06
GSBRNA2T00097644001	2.246234079	6.93E-08
GSBRNA2T00086996001	2.245305012	0.000445297
GSBRNA2T00065543001	2.24401051	0.007475058
GSBRNA2T00061616001	2.243959772	0.000453584
GSBRNA2T00008979001	2.243912877	0.009810732
GSBRNA2T00078187001	2.243120065	1.12E-06
GSBRNA2T00041897001	2.243078009	0.011952976
GSBRNA2T00078049001	2.242309085	0.004315829
GSBRNA2T00107701001	2.242097222	0.00418333
GSBRNA2T00129413001	2.241387784	0.033050071
GSBRNA2T00137358001	2.241251602	0.000192329
GSBRNA2T00140817001	2.2406447	0.043777622
GSBRNA2T00017651001	2.240406324	0.000104312
GSBRNA2T00044723001	2.240003238	0.049401293
GSBRNA2T00097115001	2.239477703	0.043613753
GSBRNA2T00004548001	2.239380954	0.000172174
GSBRNA2T00056691001	2.238578449	0.013794129
GSBRNA2T00051530001	2.237185713	0.012431842
GSBRNA2T00068218001	2.236841466	0.000123979
GSBRNA2T00100384001	2.236379733	0.011474182
GSBRNA2T00139690001	2.236023078	0.00104103
GSBRNA2T00004317001	2.235929	0.021598369
GSBRNA2T00066681001	2.234515009	0.004221209
GSBRNA2T00096243001	2.234363357	0.010469737
GSBRNA2T00049273001	2.233867629	2.05E-07
GSBRNA2T00051056001	2.233331698	0.011674207
GSBRNA2T00053102001	2.233187862	0.001595105
GSBRNA2T00099082001	2.232622382	2.64E-05
GSBRNA2T00068175001	2.232412064	2.75E-05
GSBRNA2T00004542001	2.23228135	2.28E-09
GSBRNA2T00122902001	2.231840908	6.66E-08
GSBRNA2T00047826001	2.230099793	0.023409054
GSBRNA2T00156349001	2.230091877	0.001886584
GSBRNA2T00139785001	2.229746633	0.001180101
GSBRNA2T00066684001	2.228019505	2.19E-09
GSBRNA2T00072249001	2.227994475	0.002764578
GSBRNA2T00075260001	2.227328415	8.11E-07
GSBRNA2T00046763001	2.227146727	3.09E-05
GSBRNA2T00014651001	2.227086589	0.054508794
GSBRNA2T00095873001	2.226885649	0.0301389
GSBRNA2T00039878001	2.226741066	0.022263242
GSBRNA2T00070190001	2.225849282	0.052817327
GSBRNA2T00109952001	2.225685242	1.32E-07
GSBRNA2T00035721001	2.225473082	0.013819645
GSBRNA2T00117673001	2.225207083	0.003582655
GSBRNA2T00063067001	2.225101847	8.82E-05
GSBRNA2T00048724001	2.225060628	0.001293944
GSBRNA2T00005411001	2.224690282	1.07E-06
GSBRNA2T00000809001	2.222781007	0.045891023
GSBRNA2T00040757001	2.222253645	0.001015882
GSBRNA2T00140183001	2.221899457	0.002789896
GSBRNA2T00043018001	2.221897786	1.87E-05
GSBRNA2T00129225001	2.221769646	5.07E-09
GSBRNA2T00133659001	2.221610891	0.002699314
GSBRNA2T00029479001	2.221520192	0.000169702
GSBRNA2T00123746001	2.221123789	0.005341569
GSBRNA2T00108142001	2.220569943	0.048263226
GSBRNA2T00132893001	2.220397396	0.029486906
GSBRNA2T00029191001	2.219919245	0.014046768
GSBRNA2T00154419001	2.219657145	2.97E-06
GSBRNA2T00157146001	2.218978491	0.012433782
GSBRNA2T00082047001	2.218662522	2.26E-05
GSBRNA2T00087007001	2.217450946	6.74E-06
GSBRNA2T00052690001	2.217235327	0.000322954
GSBRNA2T00066740001	2.217004716	0.027028225
GSBRNA2T00057905001	2.216800862	0.010672048
GSBRNA2T00025441001	2.215650253	0.046770444
GSBRNA2T00107698001	2.215481276	6.72E-07
GSBRNA2T00157688001	2.215044551	5.81E-06
GSBRNA2T00136955001	2.214971146	1.55E-06
GSBRNA2T00023846001	2.214806481	0.028056632
GSBRNA2T00096710001	2.214088467	0.023452761
GSBRNA2T00024141001	2.212700005	0.021640267
GSBRNA2T00155376001	2.212107686	0.009779703
GSBRNA2T00128301001	2.212041654	4.17E-10
GSBRNA2T00088436001	2.21034294	0.01587415
GSBRNA2T00050431001	2.210137197	0.014424758
GSBRNA2T00096219001	2.210133246	1.42E-07
GSBRNA2T00068469001	2.209270014	1.71E-10
GSBRNA2T00066237001	2.209227527	0.010461796
GSBRNA2T00022049001	2.209158753	0.00083715
GSBRNA2T00075865001	2.208004182	5.26E-05
GSBRNA2T00125314001	2.207898173	0.005576828
GSBRNA2T00104822001	2.207564046	0.014372748
GSBRNA2T00077668001	2.207476536	5.87E-07
GSBRNA2T00114271001	2.206721431	0.016086041
GSBRNA2T00073426001	2.205254716	0.011090349
GSBRNA2T00139596001	2.20515543	0.016696763
GSBRNA2T00009697001	2.204779258	0.000442465
GSBRNA2T00098546001	2.204034216	0.05194072
GSBRNA2T00147431001	2.203789423	4.47E-05
