Gene ID	log2FoldChange	padj
GSBRNA2T00074574001	5.228891308	0.004639997
GSBRNA2T00136343001	5.211643496	4.33E-10
GSBRNA2T00072063001	5.206872538	0.003814232
GSBRNA2T00016612001	5.189001772	0.000314482
GSBRNA2T00028866001	5.186744402	3.41E-13
GSBRNA2T00038420001	5.179128612	0.006254852
GSBRNA2T00138113001	5.170757243	1.01E-07
GSBRNA2T00044716001	5.158944403	1.76E-09
GSBRNA2T00130750001	5.146138602	5.09E-06
GSBRNA2T00003129001	5.130656346	2.95E-17
GSBRNA2T00030264001	5.11959365	0.000763122
GSBRNA2T00081154001	5.100641533	0.008284244
GSBRNA2T00010111001	5.091835251	4.35E-35
GSBRNA2T00048740001	5.091257547	0.009586756
GSBRNA2T00085231001	5.090469433	0.020509715
GSBRNA2T00038138001	5.073112413	2.53E-07
GSBRNA2T00091634001	5.06504852	6.87E-19
GSBRNA2T00077854001	5.054936964	1.51E-05
GSBRNA2T00116946001	5.034554068	4.89E-14
GSBRNA2T00063617001	5.023557249	0.003196113
GSBRNA2T00101522001	5.021132574	7.62E-24
GSBRNA2T00000498001	5.000684678	0.0075263
GSBRNA2T00033806001	4.992062829	1.11E-14
GSBRNA2T00051531001	4.989543929	0.002976749
GSBRNA2T00052597001	4.981454674	4.34E-16
GSBRNA2T00081910001	4.974768664	0.008607928
GSBRNA2T00064897001	4.972224318	2.47E-12
GSBRNA2T00031342001	4.959131855	3.81E-05
GSBRNA2T00150454001	4.957835556	1.01E-06
GSBRNA2T00136273001	4.954156559	2.09E-15
GSBRNA2T00092243001	4.952352827	0.002550062
GSBRNA2T00048186001	4.933893868	2.60E-12
GSBRNA2T00119939001	4.919274505	6.83E-05
GSBRNA2T00055143001	4.915837959	1.46E-07
GSBRNA2T00096082001	4.913661097	0.000170828
GSBRNA2T00136172001	4.904891694	5.76E-14
GSBRNA2T00143754001	4.904682001	6.64E-18
GSBRNA2T00022922001	4.90445012	0.001294605
GSBRNA2T00055129001	4.903031657	2.76E-06
GSBRNA2T00075186001	4.88991424	3.49E-13
GSBRNA2T00057482001	4.852451206	0.015257247
GSBRNA2T00138094001	4.851717864	9.12E-05
GSBRNA2T00020948001	4.844680051	8.45E-09
GSBRNA2T00111931001	4.843918638	3.91E-25
GSBRNA2T00041617001	4.841695427	1.11E-18
GSBRNA2T00092271001	4.83653813	8.92E-18
GSBRNA2T00072708001	4.833948183	0.00039482
GSBRNA2T00034313001	4.827699897	1.82E-47
GSBRNA2T00051668001	4.824969962	1.88E-10
GSBRNA2T00064847001	4.82315258	2.44E-06
GSBRNA2T00002311001	4.818028068	5.74E-10
GSBRNA2T00090594001	4.816054045	2.52E-14
GSBRNA2T00000188001	4.804325096	3.33E-17
GSBRNA2T00135896001	4.802748366	0.000810513
GSBRNA2T00130219001	4.787754307	0.006535466
GSBRNA2T00089642001	4.77949456	6.02E-07
GSBRNA2T00135238001	4.778786844	0.02235211
GSBRNA2T00108019001	4.773965016	0.021549843
GSBRNA2T00051124001	4.771572642	0.015694733
GSBRNA2T00047122001	4.761433553	2.47E-13
GSBRNA2T00144570001	4.759092665	4.45E-17
GSBRNA2T00135690001	4.758459816	8.77E-39
GSBRNA2T00104913001	4.756221191	0.006937528
GSBRNA2T00048392001	4.74883172	0.001208866
GSBRNA2T00031316001	4.739796107	1.52E-06
GSBRNA2T00125987001	4.729232994	0.009149485
GSBRNA2T00067774001	4.71540118	7.33E-07
GSBRNA2T00066234001	4.709604735	8.72E-05
GSBRNA2T00014087001	4.691094614	1.49E-17
GSBRNA2T00122205001	4.690028991	0.00119495
GSBRNA2T00132238001	4.669231641	5.82E-11
GSBRNA2T00024239001	4.669211515	9.54E-11
GSBRNA2T00103082001	4.655339665	0.007760538
GSBRNA2T00131132001	4.649428849	2.66E-12
GSBRNA2T00106924001	4.645310398	0.005361187
GSBRNA2T00130938001	4.641882062	3.90E-05
GSBRNA2T00056741001	4.633259445	0.002943764
GSBRNA2T00068232001	4.620443578	2.20E-13
GSBRNA2T00072770001	4.614037835	9.57E-05
GSBRNA2T00098076001	4.612331547	1.79E-10
GSBRNA2T00149922001	4.610172235	8.22E-05
GSBRNA2T00062148001	4.608444103	6.09E-06
GSBRNA2T00030301001	4.608260747	0.008673623
GSBRNA2T00023872001	4.606368351	2.44E-16
GSBRNA2T00121481001	4.594384578	4.88E-14
GSBRNA2T00015277001	4.594329112	0.032464846
GSBRNA2T00012846001	4.588000462	2.44E-16
GSBRNA2T00119963001	4.587794066	1.58E-11
GSBRNA2T00016693001	4.583746942	0.01392942
GSBRNA2T00002750001	4.576352384	1.12E-08
GSBRNA2T00017657001	4.5758099	0.033251599
GSBRNA2T00017005001	4.568090632	2.39E-18
GSBRNA2T00136157001	4.566678704	0.013169901
GSBRNA2T00138959001	4.563000188	1.17E-21
GSBRNA2T00002718001	4.562823653	8.91E-08
GSBRNA2T00143087001	4.534916436	0.000690866
GSBRNA2T00020437001	4.534381353	0.000720178
GSBRNA2T00071554001	4.533467761	7.22E-22
GSBRNA2T00106935001	4.532183827	1.58E-14
GSBRNA2T00103590001	4.532027854	0.006336602
GSBRNA2T00145860001	4.525486076	8.22E-12
GSBRNA2T00078663001	4.522585826	1.83E-16
GSBRNA2T00112441001	4.519367325	0.001068357
GSBRNA2T00138277001	4.514034024	6.28E-05
GSBRNA2T00152654001	4.505692137	0.016394686
GSBRNA2T00136789001	4.495465433	7.12E-05
GSBRNA2T00140320001	4.49032071	0.000124553
GSBRNA2T00058085001	4.485616213	0.019863281
GSBRNA2T00120682001	4.483380519	0.018107665
GSBRNA2T00049240001	4.483346175	1.02E-07
GSBRNA2T00141419001	4.474684928	9.31E-12
GSBRNA2T00045290001	4.46549058	6.84E-13
GSBRNA2T00126311001	4.458821106	2.86E-07
GSBRNA2T00096243001	4.44330567	5.61E-07
GSBRNA2T00154269001	4.440496673	0.027629873
GSBRNA2T00026379001	4.436451963	0.054427354
GSBRNA2T00154713001	4.433223854	0.004884664
GSBRNA2T00130142001	4.428540885	1.31E-05
GSBRNA2T00029364001	4.424400104	3.87E-16
GSBRNA2T00039904001	4.418159352	0.003850791
GSBRNA2T00044653001	4.412512322	3.32E-05
GSBRNA2T00152682001	4.404650203	1.23E-17
GSBRNA2T00013591001	4.389403437	0.023656418
GSBRNA2T00015276001	4.387491681	0.005983133
GSBRNA2T00107083001	4.385087497	0.000223206
GSBRNA2T00151440001	4.384144424	1.49E-08
GSBRNA2T00104981001	4.36677402	5.53E-13
GSBRNA2T00004273001	4.361030533	0.021323523
GSBRNA2T00035603001	4.359232985	0.001060824
GSBRNA2T00049881001	4.35702007	5.38E-07
GSBRNA2T00077640001	4.355184693	0.000924688
GSBRNA2T00069242001	4.349925496	0.000608253
GSBRNA2T00132030001	4.344748077	0.00324137
GSBRNA2T00095333001	4.343185436	1.34E-09
GSBRNA2T00087846001	4.327944905	1.89E-06
GSBRNA2T00106217001	4.312977384	4.78E-09
GSBRNA2T00009965001	4.304190704	0.001941361
GSBRNA2T00129904001	4.301313165	0.000262791
GSBRNA2T00074333001	4.299120204	4.52E-20
GSBRNA2T00152815001	4.298277546	5.19E-12
GSBRNA2T00074853001	4.2966825	4.63E-18
GSBRNA2T00157069001	4.288017327	0.037396507
GSBRNA2T00043131001	4.287008848	0.00056622
GSBRNA2T00099511001	4.28695089	1.27E-15
GSBRNA2T00115257001	4.284745193	4.52E-11
GSBRNA2T00022802001	4.284256935	0.010833794
GSBRNA2T00053648001	4.282964823	0.04347887
GSBRNA2T00104941001	4.278699268	4.95E-08
GSBRNA2T00131115001	4.275205961	0.015294679
GSBRNA2T00158254001	4.273228552	1.78E-13
GSBRNA2T00102479001	4.271169307	0.038659781
GSBRNA2T00132654001	4.26310674	1.50E-13
GSBRNA2T00021369001	4.262828165	0.046842541
GSBRNA2T00027659001	4.26105652	4.82E-08
GSBRNA2T00121411001	4.260713859	0.008473676
GSBRNA2T00077010001	4.25876394	0.008705532
GSBRNA2T00007201001	4.258286164	0.048301391
GSBRNA2T00149173001	4.255211003	0.000234891
GSBRNA2T00121572001	4.251052597	2.35E-07
GSBRNA2T00120086001	4.249150742	0.00082412
GSBRNA2T00156503001	4.241860329	0.053806146
GSBRNA2T00044877001	4.237928225	0.00729781
GSBRNA2T00069300001	4.235278528	0.042250371
GSBRNA2T00141204001	4.234941451	0.000326475
GSBRNA2T00018039001	4.233629571	0.00299174
GSBRNA2T00006151001	4.233574457	7.30E-09
GSBRNA2T00022772001	4.22875563	1.66E-05
GSBRNA2T00047190001	4.226524901	0.046763479
GSBRNA2T00096257001	4.225946369	0.043203356
GSBRNA2T00153685001	4.221164904	5.42E-14
GSBRNA2T00119870001	4.218067651	0.020936188
GSBRNA2T00142452001	4.216742439	2.82E-10
GSBRNA2T00003631001	4.211002532	0.009316006
GSBRNA2T00056537001	4.207865729	8.92E-16
GSBRNA2T00025603001	4.206670296	5.46E-14
GSBRNA2T00140254001	4.206316573	0.040611074
GSBRNA2T00146604001	4.203618569	0.005101276
GSBRNA2T00051870001	4.200751451	2.73E-08
GSBRNA2T00068208001	4.185624428	5.61E-14
GSBRNA2T00105374001	4.18243158	1.39E-06
GSBRNA2T00142450001	4.182157647	0.000180012
GSBRNA2T00011970001	4.178888116	0.000330417
GSBRNA2T00068067001	4.178749452	0.001040546
GSBRNA2T00025070001	4.166545309	2.74E-06
GSBRNA2T00092446001	4.166155372	5.38E-05
GSBRNA2T00001934001	4.165567793	0.00245677
GSBRNA2T00155558001	4.157422076	0.013738863
GSBRNA2T00131028001	4.153150787	1.76E-09
GSBRNA2T00101523001	4.150611577	7.93E-06
GSBRNA2T00047471001	4.150303942	0.000188665
GSBRNA2T00089867001	4.146489626	0.03241671
GSBRNA2T00005375001	4.143804675	3.59E-12
GSBRNA2T00123351001	4.141890744	3.93E-05
GSBRNA2T00155366001	4.141180136	0.0479865
GSBRNA2T00083709001	4.138405295	0.005061386
GSBRNA2T00150332001	4.136167904	1.87E-05
GSBRNA2T00114129001	4.133068724	7.01E-12
GSBRNA2T00036893001	4.114289847	6.95E-06
GSBRNA2T00094108001	4.113612998	0.00116649
GSBRNA2T00065870001	4.107699323	2.32E-05
GSBRNA2T00009926001	4.106764291	0.007932723
GSBRNA2T00106761001	4.10582065	2.17E-05
GSBRNA2T00000406001	4.100867003	5.79E-05
GSBRNA2T00055542001	4.100598681	1.22E-07
GSBRNA2T00114820001	4.100524639	0.012966739
GSBRNA2T00150656001	4.099668488	5.57E-10
GSBRNA2T00082353001	4.098766399	6.92E-06
GSBRNA2T00104769001	4.098679212	1.10E-15
GSBRNA2T00037243001	4.096456836	1.25E-22
GSBRNA2T00094750001	4.09521027	0.006613457
GSBRNA2T00106186001	4.092259912	0.039808023
GSBRNA2T00155030001	4.091641002	0.002205545
GSBRNA2T00002234001	4.086736909	0.03388155
GSBRNA2T00020320001	4.086663909	0.044050778
GSBRNA2T00043876001	4.079142473	2.18E-08
GSBRNA2T00072302001	4.078942498	0.000149009
GSBRNA2T00047462001	4.076557908	1.54E-11
GSBRNA2T00075625001	4.074700702	1.02E-05
GSBRNA2T00020849001	4.071271729	0.000513698
GSBRNA2T00099314001	4.070496605	5.42E-14
GSBRNA2T00009938001	4.067557473	0.001139968
GSBRNA2T00068167001	4.066076772	8.67E-07
GSBRNA2T00131214001	4.064306922	0.048907572
GSBRNA2T00073141001	4.064272796	0.031776081
GSBRNA2T00129911001	4.062453664	3.00E-21
GSBRNA2T00070105001	4.061669265	0.000523413
GSBRNA2T00068631001	4.050462909	0.051514166
GSBRNA2T00066602001	4.050187271	0.045144749
GSBRNA2T00041504001	4.044943009	0.002968848
GSBRNA2T00078239001	4.044329845	0.004268866
GSBRNA2T00138850001	4.043417737	2.01E-07
GSBRNA2T00085444001	4.041473238	0.000635538
GSBRNA2T00003368001	4.041257371	6.73E-06
GSBRNA2T00082582001	4.039425749	0.047830127
GSBRNA2T00129939001	4.031611686	1.60E-08
GSBRNA2T00094264001	4.023605908	2.79E-14
GSBRNA2T00148641001	4.009800447	0.043383734
GSBRNA2T00022159001	4.009281118	0.042571067
GSBRNA2T00139967001	4.008857839	1.66E-06
GSBRNA2T00049913001	4.008725215	1.58E-11
GSBRNA2T00065642001	4.004488951	0.017982234
GSBRNA2T00032302001	3.99737387	0.000235229
GSBRNA2T00010711001	3.996819667	0.032393456
GSBRNA2T00044870001	3.992105792	0.002644233
GSBRNA2T00106633001	3.991716273	0.027301109
GSBRNA2T00123203001	3.990110231	0.000336163
GSBRNA2T00131619001	3.984703483	8.23E-06
GSBRNA2T00007236001	3.983930334	0.033741364
GSBRNA2T00087207001	3.980083022	0.000652135
GSBRNA2T00012565001	3.97889232	7.29E-07
GSBRNA2T00151578001	3.978257648	0.00042773
GSBRNA2T00056309001	3.976816727	0.003103485
GSBRNA2T00015141001	3.975052342	1.47E-10
GSBRNA2T00087677001	3.974902037	6.77E-09
GSBRNA2T00047027001	3.974169104	0.004633006
GSBRNA2T00124660001	3.968842598	0.010681442
GSBRNA2T00066247001	3.965738656	0.000458102
GSBRNA2T00070190001	3.964746378	0.005808231
GSBRNA2T00099663001	3.946999578	0.002908074
GSBRNA2T00136367001	3.946129858	1.58E-11
GSBRNA2T00059422001	3.935956548	7.36E-05
GSBRNA2T00042474001	3.934965583	0.000259804
GSBRNA2T00077579001	3.923083806	0.019739551
GSBRNA2T00071376001	3.913284662	0.034725452
GSBRNA2T00131669001	3.906806404	0.038262837
GSBRNA2T00051716001	3.905546222	4.67E-18
GSBRNA2T00083376001	3.901985944	7.57E-12
GSBRNA2T00120348001	3.898466231	0.022046933
GSBRNA2T00050295001	3.896205226	0.027407229
GSBRNA2T00126971001	3.893452695	0.0383947
GSBRNA2T00112701001	3.89336555	3.07E-08
GSBRNA2T00065809001	3.892767759	0.000125829
GSBRNA2T00084645001	3.89252832	0.01970775
GSBRNA2T00094454001	3.889922823	1.73E-05
GSBRNA2T00157045001	3.889890062	0.008579068
GSBRNA2T00074407001	3.886469398	1.93E-06
GSBRNA2T00024241001	3.881916222	6.60E-05
GSBRNA2T00052140001	3.881326469	8.68E-08
GSBRNA2T00062238001	3.880401459	4.41E-11
GSBRNA2T00090596001	3.875004624	2.95E-20
GSBRNA2T00004329001	3.873930627	0.004226876
GSBRNA2T00035591001	3.869850691	0.00044534
GSBRNA2T00156890001	3.864363863	2.07E-11
GSBRNA2T00077358001	3.862806875	0.000229067
GSBRNA2T00136369001	3.857384645	0.001033554
GSBRNA2T00147587001	3.850645388	0.031776081
GSBRNA2T00155053001	3.842462878	0.02969772
GSBRNA2T00151783001	3.841748682	0.000378023
GSBRNA2T00038042001	3.839525071	4.05E-10
GSBRNA2T00103457001	3.837171745	2.32E-07
GSBRNA2T00101223001	3.837051403	0.054382148
GSBRNA2T00151215001	3.83679404	1.02E-10
GSBRNA2T00092724001	3.834195744	0.005316214
GSBRNA2T00133697001	3.829459658	0.033106981
GSBRNA2T00121523001	3.828794768	1.01E-16
GSBRNA2T00055921001	3.827851439	3.36E-05
GSBRNA2T00067008001	3.825553812	0.040127557
GSBRNA2T00142981001	3.821974623	2.72E-14
GSBRNA2T00024438001	3.8203885	0.001102524
GSBRNA2T00028146001	3.8200844	1.89E-06
GSBRNA2T00030323001	3.815692772	7.78E-05
GSBRNA2T00072017001	3.814118418	6.82E-05
GSBRNA2T00131486001	3.808091904	6.22E-08
GSBRNA2T00091511001	3.80756116	0.009709807
GSBRNA2T00119675001	3.804315551	1.03E-06
GSBRNA2T00006154001	3.791305228	0.002676146
GSBRNA2T00028778001	3.79044433	1.42E-16
GSBRNA2T00069431001	3.779840149	0.005773498
GSBRNA2T00155850001	3.779389066	0.000150678
GSBRNA2T00044723001	3.778662794	0.020063095
GSBRNA2T00064141001	3.775053398	8.17E-11
GSBRNA2T00150001001	3.764946536	4.38E-18
GSBRNA2T00090884001	3.761569114	0.044970883
GSBRNA2T00148629001	3.761129161	5.38E-09
GSBRNA2T00016177001	3.760733004	0.022171161
GSBRNA2T00007627001	3.75594604	1.46E-09
GSBRNA2T00055607001	3.753852254	0.047843427
GSBRNA2T00027077001	3.752051298	0.000215572
GSBRNA2T00115206001	3.751335896	2.77E-13
GSBRNA2T00016397001	3.750782497	0.022442303
GSBRNA2T00009991001	3.748654997	0.036184592
GSBRNA2T00036969001	3.746590026	0.000957174
GSBRNA2T00104806001	3.743132725	3.07E-08
GSBRNA2T00015972001	3.742861193	8.47E-05
GSBRNA2T00047881001	3.742776766	0.000140975
GSBRNA2T00106034001	3.741288687	5.41E-07
GSBRNA2T00048123001	3.737743359	6.80E-12
GSBRNA2T00155060001	3.72793732	0.007485258
GSBRNA2T00121286001	3.723049433	5.39E-06
GSBRNA2T00109128001	3.718044118	0.00152697
GSBRNA2T00070426001	3.715519576	0.00205983
GSBRNA2T00132926001	3.714255941	0.019187139
GSBRNA2T00122855001	3.711974704	0.028607589
GSBRNA2T00002433001	3.711766943	0.008601165
GSBRNA2T00000899001	3.705830154	0.038636613
GSBRNA2T00121235001	3.693693039	0.016733632
GSBRNA2T00001957001	3.691511442	0.000279732
GSBRNA2T00140590001	3.684685027	0.002682211
GSBRNA2T00082081001	3.684000606	0.028163966
GSBRNA2T00094565001	3.683474018	2.05E-07
GSBRNA2T00061275001	3.677205008	0.004526106
GSBRNA2T00018349001	3.676983982	7.86E-06
GSBRNA2T00066329001	3.676742193	0.002171086
GSBRNA2T00082183001	3.676233102	7.84E-05
GSBRNA2T00104225001	3.675293217	0.028557283
GSBRNA2T00002189001	3.672334011	2.15E-06
GSBRNA2T00136519001	3.672104743	2.97E-09
GSBRNA2T00081380001	3.671075206	7.07E-11
GSBRNA2T00123793001	3.668639131	0.024966529
GSBRNA2T00134431001	3.662016048	4.10E-08
GSBRNA2T00075884001	3.661671912	0.013766506
GSBRNA2T00032436001	3.66032278	0.046156196
GSBRNA2T00037741001	3.65677876	0.000127582
GSBRNA2T00121483001	3.655967115	0.032878216
GSBRNA2T00028733001	3.653185776	0.002122377
GSBRNA2T00130783001	3.653113713	2.14E-06
GSBRNA2T00126072001	3.652942647	9.59E-06
GSBRNA2T00035184001	3.650812438	0.000939315
GSBRNA2T00085470001	3.645204529	1.81E-11
GSBRNA2T00106334001	3.640488239	0.000930189
GSBRNA2T00101591001	3.634706325	0.024457922
GSBRNA2T00079857001	3.629789999	0.012851044
GSBRNA2T00069038001	3.629572571	0.022347248
GSBRNA2T00155271001	3.626255617	0.006613457
GSBRNA2T00139059001	3.62611379	0.028557283
GSBRNA2T00049266001	3.622009944	0.000622162
GSBRNA2T00072271001	3.619959473	4.17E-11
GSBRNA2T00104393001	3.616343722	3.76E-07
GSBRNA2T00036077001	3.612106328	0.054343078
GSBRNA2T00133315001	3.610347951	7.78E-07
GSBRNA2T00087079001	3.608815621	8.29E-07
GSBRNA2T00150479001	3.608462198	1.13E-07
GSBRNA2T00003272001	3.605182962	0.00059846
GSBRNA2T00000695001	3.60261391	8.72E-07
GSBRNA2T00095868001	3.600728857	5.02E-05
GSBRNA2T00030764001	3.600005293	8.75E-05
GSBRNA2T00153526001	3.595789218	2.22E-07
GSBRNA2T00010855001	3.59050932	0.044154176
GSBRNA2T00133057001	3.588091855	0.038639224
GSBRNA2T00069619001	3.587455947	8.38E-07
GSBRNA2T00026010001	3.586191576	0.037521081
GSBRNA2T00026188001	3.578673624	0.004894123
GSBRNA2T00155376001	3.565318825	3.03E-05
GSBRNA2T00029821001	3.561773648	0.007289369
GSBRNA2T00128437001	3.561404494	0.039455752
GSBRNA2T00038815001	3.556132496	0.00122589
GSBRNA2T00116932001	3.552456235	1.67E-11
GSBRNA2T00143822001	3.550249122	0.001430533
GSBRNA2T00131588001	3.547422663	0.002185911
GSBRNA2T00082190001	3.545365688	0.001482774
GSBRNA2T00113597001	3.535477693	2.03E-07
GSBRNA2T00078034001	3.533357576	0.000190582
GSBRNA2T00082255001	3.524676417	0.000153224
GSBRNA2T00052560001	3.518233461	0.012637425
GSBRNA2T00131034001	3.517323964	0.025316579
GSBRNA2T00088132001	3.517203342	1.52E-09
GSBRNA2T00037337001	3.511915516	0.005061434
GSBRNA2T00104598001	3.510873442	1.67E-18
GSBRNA2T00097395001	3.509368983	8.57E-12
GSBRNA2T00079211001	3.5077614	0.004741333
GSBRNA2T00059449001	3.504038244	2.20E-09
GSBRNA2T00070936001	3.502181267	2.29E-05
GSBRNA2T00122177001	3.501598292	0.000353182
GSBRNA2T00154252001	3.490910933	7.18E-05
GSBRNA2T00089811001	3.49021472	0.009362146
GSBRNA2T00077599001	3.488982908	1.00E-04
GSBRNA2T00047880001	3.488678869	0.016323571
GSBRNA2T00008668001	3.485501028	0.035108532
GSBRNA2T00044886001	3.479017053	0.009467948
GSBRNA2T00151767001	3.476775394	0.003789444
GSBRNA2T00092137001	3.471894658	0.001998042
GSBRNA2T00063642001	3.471798915	2.11E-06
GSBRNA2T00012741001	3.469013272	0.023656418
GSBRNA2T00020099001	3.468047248	0.0009711
GSBRNA2T00029793001	3.466018388	0.000314458
GSBRNA2T00010007001	3.464346216	0.033945822
GSBRNA2T00094509001	3.46306863	0.000258678
GSBRNA2T00104909001	3.461317654	7.68E-08
GSBRNA2T00138849001	3.459123196	0.003453001
GSBRNA2T00047004001	3.456236288	4.67E-10
GSBRNA2T00094519001	3.455780012	0.012154621
GSBRNA2T00156810001	3.454605811	1.63E-08
GSBRNA2T00085425001	3.453110508	0.002601939
GSBRNA2T00002984001	3.447208417	0.008804971
GSBRNA2T00113053001	3.444904163	7.06E-08
GSBRNA2T00132615001	3.443279067	0.020416875
GSBRNA2T00156586001	3.440476203	7.58E-10
GSBRNA2T00067256001	3.438142188	1.84E-05
GSBRNA2T00109871001	3.437352617	3.31E-08
GSBRNA2T00116699001	3.436048803	0.014729912
GSBRNA2T00082151001	3.435038888	0.000723805
GSBRNA2T00040770001	3.433394123	0.051525041
GSBRNA2T00085450001	3.431234983	1.90E-09
GSBRNA2T00050747001	3.429324815	0.007732477
GSBRNA2T00145939001	3.427409043	3.43E-09
GSBRNA2T00029904001	3.424692887	3.34E-07
GSBRNA2T00027479001	3.422067467	1.07E-08
GSBRNA2T00060850001	3.421739455	9.45E-08
GSBRNA2T00086156001	3.421712687	0.020753822
GSBRNA2T00051410001	3.419218961	4.64E-07
GSBRNA2T00131749001	3.410733368	0.001008827
GSBRNA2T00108378001	3.409983428	0.016062797
GSBRNA2T00157022001	3.409497351	2.16E-11
GSBRNA2T00002241001	3.405350901	0.000162339
GSBRNA2T00131653001	3.403625941	1.62E-15
GSBRNA2T00098528001	3.403598397	0.053428416
GSBRNA2T00129422001	3.402967912	0.026302354
GSBRNA2T00155210001	3.401985199	3.03E-05
GSBRNA2T00053949001	3.400909474	2.18E-08
GSBRNA2T00034635001	3.399908067	9.68E-12
GSBRNA2T00102172001	3.398599387	2.24E-07
GSBRNA2T00093534001	3.395696028	7.41E-11
GSBRNA2T00092219001	3.394916445	5.70E-14
GSBRNA2T00131525001	3.393210063	0.00082412
GSBRNA2T00034306001	3.390057786	0.013920784
GSBRNA2T00091274001	3.389684009	2.28E-07
GSBRNA2T00035534001	3.383991178	0.001310809
GSBRNA2T00049963001	3.382026822	8.36E-05
GSBRNA2T00129457001	3.381559264	0.027928091
GSBRNA2T00097703001	3.379693345	0.002185911
GSBRNA2T00102632001	3.378938524	7.93E-07
GSBRNA2T00121866001	3.377927718	0.025430814
GSBRNA2T00078821001	3.37695039	0.00031009
GSBRNA2T00104440001	3.373283332	1.82E-09
GSBRNA2T00136869001	3.372395491	0.007445172
GSBRNA2T00118418001	3.372291277	1.64E-12
GSBRNA2T00011813001	3.370803889	9.63E-09
GSBRNA2T00103698001	3.366660513	0.023660604
GSBRNA2T00082521001	3.366316787	0.000163489
GSBRNA2T00139014001	3.364689078	0.001174524
GSBRNA2T00032822001	3.360865715	0.013167237
GSBRNA2T00062501001	3.360735388	9.36E-05
GSBRNA2T00016729001	3.357504161	0.001568649
GSBRNA2T00066261001	3.354095491	1.76E-09
GSBRNA2T00015788001	3.352651852	0.001732515
GSBRNA2T00105010001	3.350309967	4.80E-08
GSBRNA2T00046620001	3.346290059	0.0009711
GSBRNA2T00017233001	3.343063282	4.06E-10
GSBRNA2T00076566001	3.34058904	5.19E-06
GSBRNA2T00038577001	3.337101293	3.28E-05
