Gene ID	log2FoldChange	padj
GSBRNA2T00150558001	3.017594034	1.12E-22
GSBRNA2T00103977001	3.01753774	9.13E-19
GSBRNA2T00093023001	3.017397845	0.00095853
GSBRNA2T00143397001	3.017142294	0.000313121
GSBRNA2T00079530001	3.016960694	5.24E-06
GSBRNA2T00009890001	3.015790683	0.000132238
GSBRNA2T00084975001	3.014713093	2.17E-15
GSBRNA2T00096796001	3.014357255	7.93E-14
GSBRNA2T00035734001	3.014304661	2.64E-07
GSBRNA2T00021693001	3.014140262	1.58E-11
GSBRNA2T00110210001	3.013892172	2.41E-18
GSBRNA2T00068631001	3.013623757	0.001322121
GSBRNA2T00019544001	3.012903429	7.48E-07
GSBRNA2T00095174001	3.012807734	3.35E-06
GSBRNA2T00018585001	3.012086452	6.46E-13
GSBRNA2T00036644001	3.011692294	2.08E-08
GSBRNA2T00081052001	3.011673818	7.50E-16
GSBRNA2T00024249001	3.010922323	0.00312074
GSBRNA2T00079427001	3.008990914	0.000608242
GSBRNA2T00085820001	3.008975444	1.22E-34
GSBRNA2T00143325001	3.007705186	0.005228747
GSBRNA2T00052605001	3.007457667	0.005105154
GSBRNA2T00073278001	3.007284556	3.22E-13
GSBRNA2T00114768001	3.006857557	2.66E-08
GSBRNA2T00043018001	3.006338079	3.42E-16
GSBRNA2T00129327001	3.005898162	4.55E-21
GSBRNA2T00082938001	3.005763143	6.90E-10
GSBRNA2T00140680001	3.005640012	4.33E-09
GSBRNA2T00070440001	3.005486815	2.94E-09
GSBRNA2T00142601001	3.004537297	2.89E-10
GSBRNA2T00142901001	3.003963991	9.42E-10
GSBRNA2T00093203001	3.003396287	0.01162745
GSBRNA2T00134534001	3.002886659	2.82E-05
GSBRNA2T00150847001	3.00215845	2.78E-23
GSBRNA2T00125252001	3.001341121	1.80E-05
GSBRNA2T00039964001	3.000899558	7.91E-09
GSBRNA2T00042177001	3.000657515	0.000257313
GSBRNA2T00090635001	2.999856804	1.59E-05
GSBRNA2T00139219001	2.999215447	2.43E-06
GSBRNA2T00087720001	2.998587272	0.00455674
GSBRNA2T00030104001	2.998224213	3.51E-17
GSBRNA2T00091045001	2.997395551	0.00195892
GSBRNA2T00004403001	2.997029662	0.00120681
GSBRNA2T00073430001	2.9954653	8.60E-16
GSBRNA2T00046042001	2.994393738	3.69E-12
GSBRNA2T00084696001	2.994163907	2.52E-12
GSBRNA2T00094453001	2.99339034	8.25E-07
GSBRNA2T00121262001	2.991497351	2.80E-06
GSBRNA2T00114122001	2.989018561	1.31E-08
GSBRNA2T00135374001	2.988453126	0.047917527
GSBRNA2T00064014001	2.988375454	0.036022435
GSBRNA2T00148130001	2.988243195	3.32E-14
GSBRNA2T00018852001	2.988240181	3.80E-21
GSBRNA2T00052683001	2.988187387	3.62E-21
GSBRNA2T00155676001	2.988162225	6.16E-22
GSBRNA2T00152735001	2.986652143	9.51E-22
GSBRNA2T00129377001	2.985657742	7.46E-09
GSBRNA2T00085901001	2.985542016	1.53E-10
GSBRNA2T00112672001	2.984998955	5.84E-29
GSBRNA2T00113567001	2.984363048	1.82E-29
GSBRNA2T00114762001	2.984229858	4.37E-19
GSBRNA2T00087739001	2.983783435	1.45E-09
GSBRNA2T00049692001	2.983620568	2.51E-05
GSBRNA2T00090826001	2.982392719	0.001000488
GSBRNA2T00086881001	2.982192326	2.35E-05
GSBRNA2T00078049001	2.981971002	1.09E-05
GSBRNA2T00151007001	2.981239957	0.000539009
GSBRNA2T00060814001	2.980403149	2.19E-06
GSBRNA2T00153833001	2.980226664	4.46E-16
GSBRNA2T00136303001	2.980165757	4.28E-22
GSBRNA2T00147142001	2.979596989	0.02586883
GSBRNA2T00090299001	2.979445162	0.001900787
GSBRNA2T00131519001	2.978909641	3.77E-14
GSBRNA2T00135747001	2.977845351	1.17E-09
GSBRNA2T00103246001	2.975601457	0.01339704
GSBRNA2T00140798001	2.97540651	3.31E-06
GSBRNA2T00020175001	2.975318113	4.49E-18
GSBRNA2T00028508001	2.973625408	2.18E-22
GSBRNA2T00091169001	2.973446448	9.69E-18
GSBRNA2T00151077001	2.97283781	4.06E-06
GSBRNA2T00004099001	2.972202487	0.053323157
GSBRNA2T00103161001	2.971872474	1.81E-07
GSBRNA2T00148700001	2.971747609	1.57E-23
GSBRNA2T00096425001	2.97168003	1.06E-10
GSBRNA2T00116869001	2.970955936	1.68E-18
GSBRNA2T00007358001	2.970825667	0.035037933
GSBRNA2T00017801001	2.970219128	0.000144276
GSBRNA2T00151346001	2.969854166	8.73E-05
GSBRNA2T00117522001	2.969684667	0.00117037
GSBRNA2T00052344001	2.96947034	1.78E-09
GSBRNA2T00049951001	2.968903531	6.74E-10
GSBRNA2T00068017001	2.968868081	0.000715125
GSBRNA2T00049102001	2.968552543	0.009211815
GSBRNA2T00018525001	2.967957754	4.83E-06
GSBRNA2T00051076001	2.967872503	6.13E-20
GSBRNA2T00102688001	2.967204277	0.035228409
GSBRNA2T00054661001	2.96660992	0.010391068
GSBRNA2T00024765001	2.966549443	4.61E-16
GSBRNA2T00031807001	2.966296202	0.018644658
GSBRNA2T00052218001	2.965879115	0.016544137
GSBRNA2T00033189001	2.96564339	2.30E-05
GSBRNA2T00106395001	2.964709096	0.000129817
GSBRNA2T00000643001	2.96420419	0.017922451
GSBRNA2T00041084001	2.963442706	0.010850441
GSBRNA2T00039061001	2.963355547	0.010321465
GSBRNA2T00059476001	2.962230634	5.10E-14
GSBRNA2T00054006001	2.962181276	0.000142006
GSBRNA2T00137763001	2.961902872	0.011508166
GSBRNA2T00130194001	2.961648564	5.60E-13
GSBRNA2T00086973001	2.961396639	1.56E-14
GSBRNA2T00150665001	2.959318859	2.43E-15
GSBRNA2T00108739001	2.959227201	0.039117997
GSBRNA2T00130092001	2.958158956	6.73E-09
GSBRNA2T00077042001	2.957672301	0.051708235
GSBRNA2T00127005001	2.957439545	0.000553622
GSBRNA2T00144521001	2.956738137	6.42E-10
GSBRNA2T00104751001	2.956547287	1.60E-13
GSBRNA2T00041490001	2.955981154	2.26E-06
GSBRNA2T00084627001	2.955682491	2.00E-06
GSBRNA2T00045062001	2.954578469	1.08E-06
GSBRNA2T00091180001	2.954118344	2.07E-24
GSBRNA2T00055152001	2.952733946	3.22E-10
GSBRNA2T00156024001	2.952273387	2.93E-07
GSBRNA2T00143430001	2.951303201	8.27E-07
GSBRNA2T00140781001	2.95122497	8.12E-08
GSBRNA2T00000775001	2.950954672	0.000102157
GSBRNA2T00056608001	2.950457351	3.62E-27
GSBRNA2T00048940001	2.95013287	4.79E-14
GSBRNA2T00086382001	2.948896998	0.000135462
GSBRNA2T00108702001	2.948622521	3.12E-10
GSBRNA2T00040442001	2.947609604	0.052346842
GSBRNA2T00055266001	2.947499804	1.63E-14
GSBRNA2T00105219001	2.947248719	2.27E-07
GSBRNA2T00096244001	2.945720203	0.004413175
GSBRNA2T00136934001	2.945080416	0.01884425
GSBRNA2T00007854001	2.945004584	0.025913457
GSBRNA2T00156728001	2.94391459	2.68E-10
GSBRNA2T00097267001	2.943683201	1.43E-09
GSBRNA2T00079740001	2.943460568	0.027811879
GSBRNA2T00100399001	2.943153354	0.001493241
GSBRNA2T00111179001	2.943120897	1.58E-09
GSBRNA2T00069526001	2.942915945	3.83E-17
GSBRNA2T00111342001	2.942641478	0.000168932
GSBRNA2T00053184001	2.942565194	6.72E-20
GSBRNA2T00077498001	2.942210801	0.000679862
GSBRNA2T00142069001	2.942108464	0.050679474
GSBRNA2T00050429001	2.941918926	0.003139847
GSBRNA2T00056852001	2.941787585	0.015139003
GSBRNA2T00037337001	2.941458902	0.000254535
GSBRNA2T00131050001	2.941309542	1.11E-09
GSBRNA2T00031396001	2.941121608	0.018065381
GSBRNA2T00032285001	2.940028458	3.57E-05
GSBRNA2T00035511001	2.939371446	5.82E-06
GSBRNA2T00131234001	2.938242918	2.00E-06
GSBRNA2T00023116001	2.937261312	0.000870295
GSBRNA2T00148993001	2.936684993	2.70E-07
GSBRNA2T00078053001	2.936305118	0.008303428
GSBRNA2T00061400001	2.936056157	0.044534029
GSBRNA2T00140729001	2.935918857	1.72E-12
GSBRNA2T00017502001	2.935344329	0.006432379
GSBRNA2T00092316001	2.935312749	2.64E-12
GSBRNA2T00102468001	2.935058519	0.049606562
GSBRNA2T00112435001	2.934699079	8.37E-06
GSBRNA2T00095864001	2.933716867	0.003327145
GSBRNA2T00014254001	2.932533679	7.00E-13
GSBRNA2T00114633001	2.931517328	1.83E-17
GSBRNA2T00080723001	2.93145641	5.05E-06
GSBRNA2T00006254001	2.930790356	2.89E-09
GSBRNA2T00070563001	2.930382099	0.000116108
GSBRNA2T00000806001	2.930069257	6.66E-05
GSBRNA2T00049538001	2.930065279	1.93E-06
GSBRNA2T00045167001	2.928787038	0.00480727
GSBRNA2T00014750001	2.92672158	0.000146492
GSBRNA2T00112338001	2.926113445	0.002241974
GSBRNA2T00079884001	2.92514045	0.007781303
GSBRNA2T00147990001	2.924950706	0.025168996
GSBRNA2T00121403001	2.924858482	2.83E-17
GSBRNA2T00064015001	2.924809447	8.70E-05
GSBRNA2T00087434001	2.924591727	0.050929607
GSBRNA2T00038035001	2.924311297	2.71E-14
GSBRNA2T00060341001	2.924188166	1.19E-09
GSBRNA2T00138120001	2.922826017	1.75E-05
GSBRNA2T00137396001	2.921732445	1.63E-06
GSBRNA2T00136744001	2.919804325	0.001004483
GSBRNA2T00068003001	2.919557912	0.001060332
GSBRNA2T00060643001	2.919464978	0.000146855
GSBRNA2T00156838001	2.919045918	0.00019884
GSBRNA2T00015936001	2.918715461	0.000172653
GSBRNA2T00042498001	2.918117411	0.000402057
GSBRNA2T00124876001	2.916768845	0.027340094
GSBRNA2T00033217001	2.916445638	0.042825549
GSBRNA2T00013366001	2.91594998	7.62E-05
GSBRNA2T00094708001	2.915938135	3.33E-09
GSBRNA2T00096467001	2.915248846	3.16E-07
GSBRNA2T00030467001	2.915150223	1.37E-06
GSBRNA2T00077640001	2.913808331	0.003689675
GSBRNA2T00007720001	2.913552227	0.001993805
GSBRNA2T00005355001	2.912787322	0.003667209
GSBRNA2T00003966001	2.911650665	3.83E-05
GSBRNA2T00096206001	2.911426344	2.80E-10
GSBRNA2T00070500001	2.911369193	0.006877989
GSBRNA2T00057404001	2.911057469	0.021391836
GSBRNA2T00130903001	2.910415073	1.06E-07
GSBRNA2T00040227001	2.910391475	7.54E-06
GSBRNA2T00086556001	2.907846266	0.001503399
GSBRNA2T00044748001	2.907691102	0.048124319
GSBRNA2T00005444001	2.907023984	6.56E-05
GSBRNA2T00080140001	2.906802742	3.31E-07
GSBRNA2T00100688001	2.906490261	0.001553977
GSBRNA2T00129391001	2.90593109	0.004361053
GSBRNA2T00063834001	2.905514764	0.016052151
GSBRNA2T00146336001	2.905437958	0.041968669
GSBRNA2T00003114001	2.905178348	0.034155774
GSBRNA2T00156806001	2.904424468	0.001333829
GSBRNA2T00127930001	2.90434161	0.000196303
GSBRNA2T00083744001	2.90418109	1.44E-09
GSBRNA2T00141465001	2.904067159	4.34E-13
GSBRNA2T00047544001	2.903926872	5.75E-06
GSBRNA2T00149361001	2.903797745	0.000780323
GSBRNA2T00036719001	2.903564435	0.005312525
GSBRNA2T00051128001	2.903469512	0.015243614
GSBRNA2T00144257001	2.903177534	1.78E-18
GSBRNA2T00047128001	2.901740617	1.47E-14
GSBRNA2T00149234001	2.900403555	0.002989233
GSBRNA2T00040052001	2.899556789	4.25E-08
GSBRNA2T00028139001	2.899036214	0.000244717
GSBRNA2T00106897001	2.899007547	1.44E-20
GSBRNA2T00116639001	2.898362319	4.54E-09
GSBRNA2T00112339001	2.898177322	0.004433827
GSBRNA2T00158384001	2.898120898	1.06E-07
GSBRNA2T00000146001	2.897308259	0.053927989
GSBRNA2T00148613001	2.897186347	4.56E-06
GSBRNA2T00007616001	2.895924776	2.63E-27
GSBRNA2T00142931001	2.894560497	7.52E-05
GSBRNA2T00088469001	2.893374448	0.031705083
GSBRNA2T00117880001	2.89326316	0.048568541
GSBRNA2T00080096001	2.893020294	0.00012166
GSBRNA2T00126729001	2.892655791	0.002006907
GSBRNA2T00093777001	2.891243095	0.002241974
GSBRNA2T00074776001	2.891118736	1.80E-17
GSBRNA2T00115302001	2.890631577	0.003047279
GSBRNA2T00096953001	2.890334166	1.00E-30
GSBRNA2T00092111001	2.887332036	3.02E-29
GSBRNA2T00061051001	2.887181626	7.37E-32
GSBRNA2T00120499001	2.886909961	0.002909739
GSBRNA2T00065990001	2.886191441	0.009690931
GSBRNA2T00048052001	2.886075207	1.26E-16
GSBRNA2T00037909001	2.885565838	0.021180576
GSBRNA2T00010914001	2.884976321	6.05E-09
GSBRNA2T00095782001	2.884493857	0.012479746
GSBRNA2T00083943001	2.883603717	5.86E-11
GSBRNA2T00105532001	2.883530215	8.62E-10
GSBRNA2T00110600001	2.881738136	0.037123413
GSBRNA2T00133779001	2.881486781	5.12E-09
GSBRNA2T00031489001	2.881439968	0.000979506
GSBRNA2T00103347001	2.881245373	1.13E-05
GSBRNA2T00076664001	2.879951902	1.25E-21
GSBRNA2T00113080001	2.879886204	0.017736868
GSBRNA2T00130795001	2.87880787	1.72E-06
GSBRNA2T00076423001	2.877707499	5.73E-10
GSBRNA2T00064550001	2.877087827	0.00504213
GSBRNA2T00025742001	2.876376177	0.00725201
GSBRNA2T00032261001	2.87625949	4.45E-07
GSBRNA2T00131077001	2.876126951	0.002414219
GSBRNA2T00024823001	2.876005895	0.00222697
GSBRNA2T00078123001	2.875050807	4.94E-10
GSBRNA2T00119156001	2.874514962	1.32E-09
GSBRNA2T00006757001	2.874250807	6.25E-25
GSBRNA2T00068260001	2.871845258	6.87E-06
GSBRNA2T00045159001	2.871802639	0.001345805
GSBRNA2T00110368001	2.870938973	0.028298405
GSBRNA2T00123336001	2.870926896	0.004019515
GSBRNA2T00004621001	2.869332033	6.58E-12
GSBRNA2T00023644001	2.868361029	0.001829168
GSBRNA2T00019888001	2.868010429	1.33E-08
GSBRNA2T00038184001	2.867987092	6.00E-28
GSBRNA2T00009847001	2.867974405	0.032326632
GSBRNA2T00149297001	2.86789717	1.01E-18
GSBRNA2T00138524001	2.867796036	0.000996691
GSBRNA2T00029423001	2.866811025	1.45E-15
GSBRNA2T00132701001	2.866077802	7.59E-06
GSBRNA2T00046527001	2.865472409	4.07E-17
GSBRNA2T00086266001	2.862585826	0.039680297
GSBRNA2T00122902001	2.861970183	8.84E-15
GSBRNA2T00023127001	2.861832314	0.01502484
GSBRNA2T00134135001	2.861221676	1.04E-12
GSBRNA2T00113417001	2.860529266	0.000172667
GSBRNA2T00119064001	2.860496133	6.60E-07
GSBRNA2T00036694001	2.858697224	0.025381435
GSBRNA2T00038681001	2.858561064	0.0003942
GSBRNA2T00137238001	2.857992307	7.92E-07
GSBRNA2T00114356001	2.857737069	5.56E-08
GSBRNA2T00157466001	2.857366884	0.000581221
GSBRNA2T00138427001	2.8571101	3.61E-12
GSBRNA2T00135662001	2.857091428	2.13E-05
GSBRNA2T00156320001	2.85708028	2.65E-11
GSBRNA2T00086907001	2.856508868	9.74E-27
GSBRNA2T00155466001	2.854317071	1.26E-15
GSBRNA2T00148776001	2.853847377	3.66E-05
GSBRNA2T00071217001	2.853358194	0.007103051
GSBRNA2T00098171001	2.852975521	2.82E-05
GSBRNA2T00023860001	2.851690479	3.59E-18
GSBRNA2T00116783001	2.851617544	0.00052466
GSBRNA2T00127306001	2.851161228	2.18E-17
GSBRNA2T00148121001	2.851049431	0.033702456
GSBRNA2T00080668001	2.849631307	0.008845495
GSBRNA2T00001901001	2.848985706	1.48E-08
GSBRNA2T00121481001	2.848837113	2.15E-17
GSBRNA2T00121483001	2.847644635	0.02038579
GSBRNA2T00096701001	2.846639003	4.11E-07
GSBRNA2T00149290001	2.846471678	0.002024388
GSBRNA2T00057115001	2.845303903	0.017915171
GSBRNA2T00068360001	2.845054358	3.32E-29
GSBRNA2T00086806001	2.84427594	2.34E-14
GSBRNA2T00087185001	2.844200791	2.22E-05
GSBRNA2T00111307001	2.843963849	0.000836056
GSBRNA2T00061896001	2.843419958	0.006800666
GSBRNA2T00131477001	2.843259247	0.002003092
GSBRNA2T00151458001	2.842810707	0.002793105
GSBRNA2T00106082001	2.841204114	0.000465936
GSBRNA2T00151930001	2.841193887	1.15E-05
GSBRNA2T00097708001	2.840919143	0.014858021
GSBRNA2T00104748001	2.840511661	1.68E-24
GSBRNA2T00079206001	2.840133439	0.033310323
GSBRNA2T00153688001	2.840117542	0.00049028
GSBRNA2T00042745001	2.838993378	1.83E-09
GSBRNA2T00000056001	2.837807798	3.68E-09
GSBRNA2T00138723001	2.837783096	6.01E-15
GSBRNA2T00021716001	2.837747321	1.62E-05
GSBRNA2T00151601001	2.836615718	0.02770783
GSBRNA2T00118659001	2.83617699	0.001301857
GSBRNA2T00103399001	2.836051889	1.55E-06
GSBRNA2T00149459001	2.835415443	9.04E-07
GSBRNA2T00116411001	2.835291314	0.026784204
GSBRNA2T00032302001	2.833892834	0.011550351
GSBRNA2T00024537001	2.833857657	6.67E-06
GSBRNA2T00100166001	2.833336784	8.46E-09
GSBRNA2T00046070001	2.832285059	0.005415891
GSBRNA2T00045998001	2.832235896	8.51E-08
GSBRNA2T00107206001	2.83200914	0.000516265
GSBRNA2T00137337001	2.830456763	0.004273707
GSBRNA2T00047119001	2.830453508	0.013866697
GSBRNA2T00148772001	2.829789561	2.23E-10
GSBRNA2T00057507001	2.829454261	0.000401005
GSBRNA2T00132871001	2.828679141	5.05E-19
GSBRNA2T00020530001	2.827408696	0.050678553
GSBRNA2T00135671001	2.826841924	0.000329278
GSBRNA2T00139019001	2.825381036	0.001373098
GSBRNA2T00123816001	2.825040378	4.18E-05
GSBRNA2T00130750001	2.823576526	0.012086855
GSBRNA2T00002758001	2.823275776	0.048093497
GSBRNA2T00045173001	2.822305251	0.008537022
GSBRNA2T00093630001	2.821998541	1.03E-05
GSBRNA2T00012421001	2.821452618	7.09E-06
GSBRNA2T00128554001	2.820970807	3.01E-05
GSBRNA2T00010563001	2.820745135	3.62E-09
GSBRNA2T00085702001	2.820656618	1.19E-13
GSBRNA2T00121973001	2.820505374	1.13E-18
GSBRNA2T00127142001	2.8203975	1.68E-08
GSBRNA2T00153118001	2.820194908	0.000753507
GSBRNA2T00089083001	2.820181546	0.000363134
GSBRNA2T00117083001	2.819452293	3.09E-19
GSBRNA2T00118907001	2.818476213	8.98E-12
GSBRNA2T00102416001	2.81822994	6.85E-10
GSBRNA2T00028540001	2.818046647	0.000437795
GSBRNA2T00132651001	2.817708748	0.018334819
GSBRNA2T00127573001	2.816754693	2.83E-12
GSBRNA2T00079964001	2.816714811	1.84E-13
GSBRNA2T00082193001	2.81622251	0.001262992
GSBRNA2T00008874001	2.815897385	2.70E-08
GSBRNA2T00156615001	2.814906972	6.97E-11
GSBRNA2T00108506001	2.814623638	6.21E-10
GSBRNA2T00068212001	2.814370228	1.54E-22
GSBRNA2T00124726001	2.813979734	3.92E-13
GSBRNA2T00156486001	2.813870327	2.36E-10
GSBRNA2T00116923001	2.81298233	6.06E-12
GSBRNA2T00103107001	2.812550506	1.14E-08
GSBRNA2T00063071001	2.811647774	1.26E-16
GSBRNA2T00157022001	2.811616989	5.10E-09
GSBRNA2T00012422001	2.811433685	2.08E-20
GSBRNA2T00123349001	2.811409924	2.89E-29
GSBRNA2T00139228001	2.81060025	0.008367342
GSBRNA2T00047540001	2.810000343	1.25E-08
GSBRNA2T00148748001	2.809357198	0.032668322
GSBRNA2T00012272001	2.809349574	0.046202265
GSBRNA2T00103326001	2.808208048	1.38E-05
GSBRNA2T00068882001	2.807816565	1.90E-06
GSBRNA2T00000406001	2.807484451	4.19E-05
GSBRNA2T00019150001	2.807065378	0.032326632
GSBRNA2T00130201001	2.807027555	2.49E-05
GSBRNA2T00141931001	2.806821266	0.022821233
GSBRNA2T00089102001	2.806728045	0.010548996
GSBRNA2T00136591001	2.806694646	1.69E-07
GSBRNA2T00142926001	2.806510551	0.022168282
GSBRNA2T00114987001	2.806056168	0.000233853
GSBRNA2T00067753001	2.80572032	6.54E-20
GSBRNA2T00148640001	2.805289578	2.46E-07
GSBRNA2T00121905001	2.80441439	0.051203822
GSBRNA2T00084605001	2.804154278	1.12E-08
GSBRNA2T00036867001	2.802831315	0.038656371
GSBRNA2T00130843001	2.8018142	0.000110437
GSBRNA2T00072395001	2.801382562	0.002248992
GSBRNA2T00013851001	2.801171218	0.000205858
GSBRNA2T00001165001	2.800115113	7.35E-08
GSBRNA2T00083260001	2.8000204	0.000518563
GSBRNA2T00031597001	2.799895927	1.48E-20
GSBRNA2T00119311001	2.799101609	2.25E-08
GSBRNA2T00083669001	2.797697858	9.81E-05
GSBRNA2T00076523001	2.797472668	0.038676282
GSBRNA2T00132528001	2.795726741	1.79E-18
GSBRNA2T00081624001	2.794656853	1.07E-25
GSBRNA2T00150977001	2.793449895	0.025048393
GSBRNA2T00029545001	2.793401183	0.010821491
GSBRNA2T00062029001	2.793332392	0.004265916
GSBRNA2T00081597001	2.793198181	0.009408534
GSBRNA2T00032054001	2.793043844	3.99E-09
GSBRNA2T00124674001	2.792826618	2.69E-14
GSBRNA2T00115271001	2.791942424	1.21E-16
GSBRNA2T00015189001	2.791811844	0.000440658
GSBRNA2T00155045001	2.791633258	0.001375269
GSBRNA2T00060518001	2.791307937	0.008921132
GSBRNA2T00020589001	2.790613721	5.08E-07
GSBRNA2T00120371001	2.790314367	6.97E-14
GSBRNA2T00105068001	2.789890116	6.11E-06
GSBRNA2T00131307001	2.789392333	0.042500586
GSBRNA2T00148639001	2.789245205	2.43E-17
GSBRNA2T00098419001	2.788331332	4.55E-21
GSBRNA2T00044096001	2.78662549	0.021909428
GSBRNA2T00063691001	2.784638944	8.64E-28
GSBRNA2T00079565001	2.784524196	0.000937851
GSBRNA2T00086359001	2.784000577	1.27E-13
GSBRNA2T00079611001	2.782919335	9.60E-08
GSBRNA2T00115386001	2.78241491	2.46E-13
GSBRNA2T00145678001	2.782215595	1.20E-14
GSBRNA2T00068154001	2.78218309	0.02638436
GSBRNA2T00135690001	2.782165252	0.032094318
GSBRNA2T00068675001	2.781471673	0.005245555
GSBRNA2T00054049001	2.780164766	4.79E-11
GSBRNA2T00115428001	2.780101504	4.64E-21
GSBRNA2T00154386001	2.78009608	1.38E-15
GSBRNA2T00011242001	2.779910831	3.51E-08
GSBRNA2T00136264001	2.779864128	0.012909271
GSBRNA2T00142165001	2.77914557	1.55E-07
GSBRNA2T00035617001	2.778426214	2.82E-11
GSBRNA2T00104817001	2.778090627	2.88E-06
GSBRNA2T00040025001	2.776870318	0.010948373
GSBRNA2T00071317001	2.776429893	1.12E-22
GSBRNA2T00077492001	2.775595171	0.044931581
GSBRNA2T00100524001	2.775434472	8.90E-05
GSBRNA2T00003333001	2.775217376	5.92E-10
GSBRNA2T00148835001	2.775163682	1.39E-23
GSBRNA2T00128379001	2.774956345	5.10E-05
GSBRNA2T00093055001	2.774908699	0.000159996
GSBRNA2T00079610001	2.774869271	0.000733085
GSBRNA2T00107096001	2.774243018	9.98E-08
GSBRNA2T00147659001	2.773496814	0.019122624
GSBRNA2T00099109001	2.773210575	2.58E-12
GSBRNA2T00154670001	2.773131941	6.56E-05
GSBRNA2T00075192001	2.772982325	2.75E-12
GSBRNA2T00022985001	2.772202194	0.005843011
GSBRNA2T00128061001	2.772164885	1.21E-06
GSBRNA2T00085427001	2.772144249	0.012752599
GSBRNA2T00133697001	2.7717214	0.009199726
GSBRNA2T00105237001	2.771667796	3.81E-09
GSBRNA2T00119153001	2.77141365	5.17E-08
GSBRNA2T00009018001	2.771057416	0.047514219
GSBRNA2T00068090001	2.771056693	7.80E-16
GSBRNA2T00068186001	2.770684766	4.06E-13
GSBRNA2T00043791001	2.770190614	9.35E-22
GSBRNA2T00115989001	2.769933032	0.000460543
GSBRNA2T00128861001	2.769479063	0.000173635
GSBRNA2T00009449001	2.769231324	6.93E-12
GSBRNA2T00072673001	2.768408484	0.010860398
GSBRNA2T00094363001	2.768387908	0.024786025
GSBRNA2T00004102001	2.768212937	2.03E-07
GSBRNA2T00039002001	2.767268401	5.35E-11
GSBRNA2T00150082001	2.765958984	8.46E-08
GSBRNA2T00015331001	2.765650913	0.00016625
GSBRNA2T00109952001	2.765646262	5.81E-10
GSBRNA2T00121749001	2.765400856	0.001824168
GSBRNA2T00073270001	2.76418096	4.39E-15
GSBRNA2T00021553001	2.763415938	4.65E-16
GSBRNA2T00143327001	2.762492744	3.89E-14
GSBRNA2T00065750001	2.762291722	2.62E-06
GSBRNA2T00019327001	2.761800326	9.54E-06
GSBRNA2T00154337001	2.761474389	9.19E-08
GSBRNA2T00155810001	2.760388317	0.047117834
GSBRNA2T00087528001	2.760202466	7.77E-05
GSBRNA2T00068932001	2.759909977	9.55E-15
GSBRNA2T00109624001	2.759215714	0.001290913
GSBRNA2T00136547001	2.758855418	2.83E-09
GSBRNA2T00140657001	2.758484507	0.014210708
GSBRNA2T00086081001	2.758324536	1.34E-14
GSBRNA2T00130112001	2.75820326	8.08E-16
GSBRNA2T00110458001	2.757604911	0.001270794
GSBRNA2T00078317001	2.757259654	9.68E-17
GSBRNA2T00056204001	2.757093307	0.000541877
GSBRNA2T00009347001	2.756240202	1.97E-05
GSBRNA2T00111353001	2.756106081	0.000804803
GSBRNA2T00055393001	2.755743721	0.038338862
GSBRNA2T00130099001	2.755383738	0.040322896
GSBRNA2T00111627001	2.754937024	1.07E-10
GSBRNA2T00103370001	2.754827116	0.00027324
GSBRNA2T00113671001	2.754616319	0.000118322
GSBRNA2T00130171001	2.754449837	3.17E-20
GSBRNA2T00131589001	2.754413649	2.57E-11
GSBRNA2T00134131001	2.754201724	5.41E-11
GSBRNA2T00006337001	2.75415386	3.28E-08
GSBRNA2T00072625001	2.753858638	2.33E-13
GSBRNA2T00011701001	2.753802046	6.68E-16
GSBRNA2T00111480001	2.753120731	3.67E-10
GSBRNA2T00020988001	2.752530118	6.43E-05
GSBRNA2T00012262001	2.752270506	5.76E-14
GSBRNA2T00088528001	2.75225037	0.001421145
GSBRNA2T00143060001	2.751670574	3.41E-05
GSBRNA2T00045067001	2.750076452	9.52E-07
GSBRNA2T00136140001	2.749992234	9.28E-15
GSBRNA2T00124692001	2.749726687	0.022411292
GSBRNA2T00031896001	2.74775635	0.00757055
GSBRNA2T00116830001	2.746999935	1.53E-08
GSBRNA2T00154329001	2.746937068	0.005547139
GSBRNA2T00123590001	2.746703013	9.58E-06
GSBRNA2T00049014001	2.745995339	1.10E-08
GSBRNA2T00049676001	2.745523814	3.28E-19
GSBRNA2T00038558001	2.745052291	5.54E-06
GSBRNA2T00150421001	2.744561587	7.97E-05
GSBRNA2T00056447001	2.744479227	0.019047088
GSBRNA2T00049904001	2.743953976	1.73E-21
GSBRNA2T00106867001	2.743024721	4.05E-09
GSBRNA2T00109046001	2.74251307	1.50E-07
GSBRNA2T00145590001	2.742196068	9.76E-13
GSBRNA2T00127667001	2.74211082	0.049564413
GSBRNA2T00004097001	2.741377011	1.12E-09
GSBRNA2T00065287001	2.741173201	8.18E-14
GSBRNA2T00056284001	2.74103741	0.000304067
GSBRNA2T00066996001	2.740099418	1.07E-17
GSBRNA2T00011045001	2.740007421	0.002054633
GSBRNA2T00136007001	2.739516865	0.002421024
GSBRNA2T00021878001	2.739485427	1.64E-08
GSBRNA2T00099129001	2.739096393	1.56E-14
GSBRNA2T00102652001	2.738849531	0.00152389
GSBRNA2T00005722001	2.738085543	0.000240545
GSBRNA2T00054576001	2.7376952	0.014262968
GSBRNA2T00130462001	2.736821116	4.39E-12
GSBRNA2T00141744001	2.73669937	6.10E-31
GSBRNA2T00123369001	2.736309174	0.048884125
