Gene ID	log2FoldChange	padj
GSBRNA2T00049728001	2.788948822	0.01748134
GSBRNA2T00062685001	2.788513776	0.038192331
GSBRNA2T00117653001	2.787426932	0.004077432
GSBRNA2T00055555001	2.786079624	0.012580528
GSBRNA2T00062369001	2.784233921	3.58E-05
GSBRNA2T00079736001	2.782344772	2.31E-05
GSBRNA2T00046033001	2.781637107	0.013358227
GSBRNA2T00004854001	2.78097663	0.004746704
GSBRNA2T00007035001	2.780409454	4.87E-05
GSBRNA2T00119836001	2.779298724	4.08E-07
GSBRNA2T00111101001	2.778050117	1.42E-07
GSBRNA2T00098808001	2.778033102	3.09E-05
GSBRNA2T00056374001	2.774562755	1.07E-05
GSBRNA2T00003203001	2.774124404	3.46E-11
GSBRNA2T00129658001	2.77361461	0.003673394
GSBRNA2T00146043001	2.772422288	0.000206432
GSBRNA2T00091169001	2.771685311	1.81E-08
GSBRNA2T00062501001	2.771082962	0.041324026
GSBRNA2T00103856001	2.77065851	0.00017054
GSBRNA2T00066288001	2.769476544	0.032165883
GSBRNA2T00050848001	2.767577858	0.000358398
GSBRNA2T00025382001	2.767335849	0.014282693
GSBRNA2T00078295001	2.766524068	0.027841956
GSBRNA2T00039964001	2.766385948	0.000273883
GSBRNA2T00091282001	2.765812991	0.000139619
GSBRNA2T00100688001	2.762453027	0.004535948
GSBRNA2T00040227001	2.759694321	0.00143116
GSBRNA2T00127978001	2.758115136	1.63E-07
GSBRNA2T00121977001	2.756853232	5.28E-09
GSBRNA2T00137307001	2.75495056	0.01435881
GSBRNA2T00056382001	2.754535657	3.34E-05
GSBRNA2T00098708001	2.753878388	0.000477508
GSBRNA2T00053597001	2.752949693	2.70E-07
GSBRNA2T00085728001	2.752586282	0.002409143
GSBRNA2T00090477001	2.752212335	1.13E-10
GSBRNA2T00131144001	2.747320116	9.93E-09
GSBRNA2T00071300001	2.746910489	0.00081657
GSBRNA2T00045180001	2.74659321	2.05E-05
GSBRNA2T00087514001	2.744246078	0.000395156
GSBRNA2T00085446001	2.742351259	0.000769936
GSBRNA2T00021181001	2.739147437	0.002089023
GSBRNA2T00048724001	2.738153754	0.002010188
GSBRNA2T00107049001	2.736697922	0.005934044
GSBRNA2T00113796001	2.736149096	0.000160401
GSBRNA2T00157553001	2.734380405	0.001126715
GSBRNA2T00095425001	2.734207335	0.003844728
GSBRNA2T00077896001	2.732437758	0.002913839
GSBRNA2T00068677001	2.730514071	0.02415632
GSBRNA2T00131272001	2.729350222	2.83E-05
GSBRNA2T00083959001	2.728636028	0.054391935
GSBRNA2T00098702001	2.723962305	1.40E-05
GSBRNA2T00117592001	2.723431818	0.022337058
GSBRNA2T00015331001	2.722974804	0.004158683
GSBRNA2T00126951001	2.721714576	0.050142997
GSBRNA2T00100086001	2.719979118	3.37E-05
GSBRNA2T00144369001	2.71732693	0.025375729
GSBRNA2T00077576001	2.716740203	0.007757478
GSBRNA2T00117533001	2.716428424	0.011991049
GSBRNA2T00003978001	2.713959766	0.001362381
GSBRNA2T00082416001	2.713395282	0.008660926
GSBRNA2T00006474001	2.712818007	0.024180905
GSBRNA2T00007988001	2.712470484	0.002677751
GSBRNA2T00035533001	2.710475995	9.60E-07
GSBRNA2T00149459001	2.709555572	0.014413227
GSBRNA2T00112220001	2.708340098	0.004770092
GSBRNA2T00039193001	2.708286421	0.000237313
GSBRNA2T00147544001	2.705702594	0.00951887
GSBRNA2T00062543001	2.704655481	0.044808302
GSBRNA2T00131721001	2.700094482	3.22E-10
GSBRNA2T00116830001	2.698773333	0.030613496
GSBRNA2T00109534001	2.698490894	1.36E-05
GSBRNA2T00066681001	2.696142142	0.001423174
GSBRNA2T00145490001	2.695106623	0.000220407
GSBRNA2T00116202001	2.693076145	0.001132842
GSBRNA2T00131669001	2.691238792	0.050572355
GSBRNA2T00000741001	2.690032311	0.028733567
GSBRNA2T00050557001	2.689873702	6.97E-06
GSBRNA2T00041847001	2.688147501	4.23E-06
GSBRNA2T00104981001	2.686826967	0.020053261
GSBRNA2T00092121001	2.685754742	0.000190502
GSBRNA2T00066563001	2.684900641	0.034370876
GSBRNA2T00087668001	2.683832761	0.000540321
GSBRNA2T00084955001	2.68296265	0.000269702
GSBRNA2T00102402001	2.679414559	0.001354616
GSBRNA2T00149267001	2.679264276	0.015099476
GSBRNA2T00132649001	2.676112148	3.05E-05
GSBRNA2T00138094001	2.676111352	0.011171814
GSBRNA2T00066118001	2.675183249	0.021365463
GSBRNA2T00112299001	2.673878467	0.030146014
GSBRNA2T00131923001	2.673874363	1.30E-07
GSBRNA2T00107829001	2.673441758	0.020066437
GSBRNA2T00133177001	2.672250644	0.003787005
GSBRNA2T00078034001	2.671823609	6.90E-06
GSBRNA2T00121486001	2.671407408	0.013394295
GSBRNA2T00141044001	2.669634027	0.043462128
GSBRNA2T00079198001	2.667382874	0.001398134
GSBRNA2T00089598001	2.665925223	0.00961786
GSBRNA2T00072543001	2.664734172	0.002177638
GSBRNA2T00125592001	2.664574246	8.47E-07
GSBRNA2T00101944001	2.664523078	0.005359695
GSBRNA2T00006529001	2.662586951	0.000104829
GSBRNA2T00088328001	2.661760932	1.71E-09
GSBRNA2T00130063001	2.661681288	0.002332564
GSBRNA2T00019644001	2.660487974	0.04348019
GSBRNA2T00003442001	2.659828872	1.64E-05
GSBRNA2T00054565001	2.656854105	8.50E-06
GSBRNA2T00030221001	2.656734425	3.37E-05
GSBRNA2T00000806001	2.656436127	0.036810014
GSBRNA2T00121287001	2.653705535	1.16E-06
GSBRNA2T00143311001	2.653422914	3.73E-07
GSBRNA2T00154860001	2.652369506	0.024438469
GSBRNA2T00101779001	2.648720182	0.008547334
GSBRNA2T00142236001	2.64679633	0.000286253
GSBRNA2T00020849001	2.645629726	0.046660464
GSBRNA2T00070090001	2.643052854	1.45E-06
GSBRNA2T00072569001	2.642654331	0.018817682
GSBRNA2T00027608001	2.642250751	0.000699067
GSBRNA2T00125903001	2.641290168	0.024080871
GSBRNA2T00154122001	2.640592606	0.00321987
GSBRNA2T00065899001	2.63948975	3.50E-05
GSBRNA2T00042177001	2.638735621	0.019945489
GSBRNA2T00139054001	2.638268294	0.000284885
GSBRNA2T00034858001	2.637977651	0.00160414
GSBRNA2T00072318001	2.637454325	0.000559947
GSBRNA2T00039890001	2.635395264	0.014282693
GSBRNA2T00147780001	2.634312904	0.001059485
GSBRNA2T00156974001	2.632751381	2.77E-10
GSBRNA2T00138345001	2.632576346	1.65E-12
GSBRNA2T00054630001	2.630979994	0.017142233
GSBRNA2T00080410001	2.628695998	0.000709091
GSBRNA2T00044042001	2.626674002	2.79E-05
GSBRNA2T00134431001	2.62660317	0.001572245
GSBRNA2T00029327001	2.625954959	0.049628422
GSBRNA2T00105426001	2.624720761	0.004546348
GSBRNA2T00090553001	2.623983998	5.17E-05
GSBRNA2T00001321001	2.623663409	0.003215239
GSBRNA2T00122267001	2.622662155	2.29E-07
GSBRNA2T00051716001	2.622267187	0.000313351
GSBRNA2T00151215001	2.621429149	0.002109315
GSBRNA2T00006050001	2.621182925	0.051040042
GSBRNA2T00046955001	2.619448352	0.000220102
GSBRNA2T00016159001	2.618261221	0.004590187
GSBRNA2T00136604001	2.61791742	6.50E-07
GSBRNA2T00154507001	2.615040697	0.014124286
GSBRNA2T00156024001	2.614755302	0.012412203
GSBRNA2T00095822001	2.614566969	6.89E-09
GSBRNA2T00123995001	2.611786803	1.46E-05
GSBRNA2T00126392001	2.610924285	0.037614403
GSBRNA2T00103636001	2.608462026	0.001186547
GSBRNA2T00136322001	2.607953963	0.000633123
GSBRNA2T00070609001	2.607512928	0.00015363
GSBRNA2T00100565001	2.607144247	0.001854702
GSBRNA2T00070563001	2.604741153	0.034713884
GSBRNA2T00042667001	2.604705039	0.015437845
GSBRNA2T00022764001	2.604063328	7.20E-05
GSBRNA2T00071749001	2.603788093	0.030677418
GSBRNA2T00085637001	2.603118089	0.00334731
GSBRNA2T00077525001	2.603064828	0.043807028
GSBRNA2T00154020001	2.601550705	0.000646102
GSBRNA2T00060416001	2.601348326	0.002396811
GSBRNA2T00114627001	2.598474313	2.01E-07
GSBRNA2T00031577001	2.596889148	0.00988335
GSBRNA2T00084196001	2.596099864	0.001219195
GSBRNA2T00036094001	2.595538196	7.41E-13
GSBRNA2T00146092001	2.594757449	0.000102594
GSBRNA2T00002624001	2.588665537	0.00046678
GSBRNA2T00058318001	2.588111397	0.001491941
GSBRNA2T00144563001	2.587913248	0.004077445
GSBRNA2T00149874001	2.585536664	2.50E-05
GSBRNA2T00047920001	2.585326631	0.003618585
GSBRNA2T00127558001	2.585324457	0.013972059
GSBRNA2T00043782001	2.583362466	0.011083833
GSBRNA2T00151683001	2.583030081	1.98E-06
GSBRNA2T00139219001	2.580175062	0.00171463
GSBRNA2T00100087001	2.57993573	8.07E-06
GSBRNA2T00077286001	2.579096282	0.009773455
GSBRNA2T00097119001	2.577938377	0.000293658
GSBRNA2T00109560001	2.575600437	0.000243201
GSBRNA2T00140706001	2.575461571	0.037875732
GSBRNA2T00104148001	2.574317916	0.009587818
GSBRNA2T00060591001	2.572298043	0.001103652
GSBRNA2T00001243001	2.570816674	0.003462127
GSBRNA2T00058143001	2.569615482	0.047249755
GSBRNA2T00027659001	2.567916247	0.00833879
GSBRNA2T00048237001	2.567330364	0.00325105
GSBRNA2T00093928001	2.567055728	0.001987644
GSBRNA2T00040875001	2.566833261	9.54E-09
GSBRNA2T00109393001	2.566353714	0.013394295
GSBRNA2T00096609001	2.562510818	0.016653245
GSBRNA2T00094368001	2.562166793	0.000130631
GSBRNA2T00002253001	2.56179869	0.000570118
GSBRNA2T00001829001	2.555096325	1.47E-05
GSBRNA2T00148285001	2.55467821	0.002190175
GSBRNA2T00054227001	2.553155496	0.003567632
GSBRNA2T00106165001	2.55302053	1.86E-06
GSBRNA2T00035731001	2.553005551	0.011673266
GSBRNA2T00020531001	2.552473334	4.61E-05
GSBRNA2T00094622001	2.551925166	0.008836823
GSBRNA2T00105224001	2.550813453	0.001806823
GSBRNA2T00155984001	2.550765908	5.96E-05
GSBRNA2T00155123001	2.550488175	0.011429973
GSBRNA2T00134859001	2.550030594	0.006255499
GSBRNA2T00031427001	2.549075228	0.000853274
GSBRNA2T00094450001	2.548007989	1.30E-06
GSBRNA2T00100754001	2.544129565	0.004238363
GSBRNA2T00121586001	2.542959617	2.01E-07
GSBRNA2T00014116001	2.540855679	0.000146687
GSBRNA2T00047568001	2.539922484	3.21E-06
GSBRNA2T00004558001	2.539379903	8.79E-06
GSBRNA2T00106967001	2.537285966	9.05E-05
GSBRNA2T00052858001	2.535119719	0.000169753
GSBRNA2T00132896001	2.534462503	1.30E-11
GSBRNA2T00008525001	2.530518722	0.008938149
GSBRNA2T00038138001	2.530392432	0.01803342
GSBRNA2T00009937001	2.530375368	5.65E-11
GSBRNA2T00059521001	2.528800921	1.11E-06
GSBRNA2T00035734001	2.528787934	0.00373763
GSBRNA2T00043868001	2.528520289	0.000380164
GSBRNA2T00056435001	2.525863473	0.000374149
GSBRNA2T00088436001	2.524451729	0.029325988
GSBRNA2T00068149001	2.52379827	0.00396692
GSBRNA2T00096312001	2.521621981	6.95E-06
GSBRNA2T00103004001	2.518865644	7.58E-06
GSBRNA2T00115657001	2.51849707	0.019488784
GSBRNA2T00134356001	2.516903525	0.010101427
GSBRNA2T00060267001	2.515543548	0.045867063
GSBRNA2T00042799001	2.514906647	0.019106514
GSBRNA2T00131329001	2.513631547	0.026392627
GSBRNA2T00153818001	2.512513662	0.023021653
GSBRNA2T00139596001	2.512511149	0.001231992
GSBRNA2T00017935001	2.510680382	1.59E-10
GSBRNA2T00082589001	2.510640492	0.051336981
GSBRNA2T00104909001	2.508879922	0.012982009
GSBRNA2T00112247001	2.508874202	0.000599711
GSBRNA2T00005948001	2.508765551	0.001864335
GSBRNA2T00046401001	2.508671705	0.004031066
GSBRNA2T00143809001	2.508311535	0.019274675
GSBRNA2T00008189001	2.506384544	2.81E-08
GSBRNA2T00082863001	2.506275341	0.048707796
GSBRNA2T00142191001	2.505627197	0.001961848
GSBRNA2T00157093001	2.504518472	0.000551838
GSBRNA2T00103496001	2.503884474	6.80E-06
GSBRNA2T00137753001	2.503459552	3.60E-05
GSBRNA2T00033337001	2.502603197	4.86E-07
GSBRNA2T00008749001	2.499951422	0.000925007
GSBRNA2T00009347001	2.499179121	6.38E-05
GSBRNA2T00074181001	2.497899644	1.63E-12
GSBRNA2T00143060001	2.497754659	0.019106514
GSBRNA2T00092339001	2.497401124	0.00163677
GSBRNA2T00111627001	2.496974089	0.000135978
GSBRNA2T00146492001	2.496951001	4.07E-05
GSBRNA2T00080771001	2.49620856	2.94E-09
GSBRNA2T00069261001	2.492488106	0.002553793
GSBRNA2T00105926001	2.491356181	0.015267839
GSBRNA2T00134279001	2.490896436	3.92E-05
GSBRNA2T00038042001	2.490856767	0.003639361
GSBRNA2T00024047001	2.489809952	5.05E-06
GSBRNA2T00090476001	2.488941469	0.005878476
GSBRNA2T00103532001	2.486263234	1.88E-06
GSBRNA2T00064966001	2.485117703	0.012979415
GSBRNA2T00102976001	2.484974854	1.30E-11
GSBRNA2T00157155001	2.483280514	0.003378496
GSBRNA2T00093927001	2.483267536	0.004229355
GSBRNA2T00087530001	2.482877627	0.043502216
GSBRNA2T00090903001	2.480952303	0.014255224
GSBRNA2T00101918001	2.48042135	0.0003427
GSBRNA2T00019437001	2.48041118	0.001642839
GSBRNA2T00045781001	2.480202265	0.002690788
GSBRNA2T00059861001	2.47978303	0.016589922
GSBRNA2T00092219001	2.478393835	0.000135057
GSBRNA2T00022867001	2.477360453	0.00044958
GSBRNA2T00113053001	2.475977896	0.027309216
GSBRNA2T00145491001	2.47493603	0.018087718
GSBRNA2T00150459001	2.473329494	0.047708893
GSBRNA2T00005485001	2.470310607	0.025867422
GSBRNA2T00153705001	2.468501259	0.000293658
GSBRNA2T00125964001	2.467148548	0.012880243
GSBRNA2T00075294001	2.465261417	0.037963558
GSBRNA2T00009642001	2.464409644	7.30E-05
GSBRNA2T00093137001	2.464235435	0.000119439
GSBRNA2T00124903001	2.464208446	0.022736237
GSBRNA2T00122207001	2.462797977	1.22E-10
GSBRNA2T00117719001	2.462640121	0.048323373
GSBRNA2T00000645001	2.46259029	0.000150895
GSBRNA2T00132628001	2.461499892	0.001209924
GSBRNA2T00132656001	2.460503595	0.002884724
GSBRNA2T00139801001	2.459242585	0.027644399
GSBRNA2T00149819001	2.458838966	0.011106566
GSBRNA2T00109632001	2.458270972	0.002148183
GSBRNA2T00096206001	2.455115628	0.005914362
GSBRNA2T00080651001	2.453960166	0.003065631
GSBRNA2T00151436001	2.4522743	7.44E-05
GSBRNA2T00155271001	2.452021602	0.03453038
GSBRNA2T00052592001	2.451938821	0.000977087
GSBRNA2T00008091001	2.451035741	0.000725068
GSBRNA2T00110168001	2.450301409	0.051432912
GSBRNA2T00146419001	2.449837776	0.010917468
GSBRNA2T00056377001	2.44487893	0.0018991
GSBRNA2T00040244001	2.444752526	9.85E-08
GSBRNA2T00146407001	2.443475113	6.89E-09
GSBRNA2T00033906001	2.443282466	0.000525456
GSBRNA2T00067689001	2.442853108	0.046914934
GSBRNA2T00018130001	2.442203256	0.000866724
GSBRNA2T00156681001	2.44100367	0.053980118
GSBRNA2T00001353001	2.440470179	2.10E-05
GSBRNA2T00061055001	2.440393244	3.74E-06
GSBRNA2T00155656001	2.440367528	0.000496281
GSBRNA2T00044318001	2.440156639	0.017638485
GSBRNA2T00156999001	2.439952496	3.56E-05
GSBRNA2T00117036001	2.437928372	0.013382328
GSBRNA2T00037140001	2.437873525	0.019190119
GSBRNA2T00155979001	2.43479985	3.32E-10
GSBRNA2T00150991001	2.433960371	0.019244744
GSBRNA2T00001804001	2.432767585	0.002400776
GSBRNA2T00155362001	2.432248269	0.011928644
GSBRNA2T00033860001	2.43108762	8.47E-07
GSBRNA2T00019440001	2.430262352	0.008459353
GSBRNA2T00095381001	2.428270346	1.62E-05
GSBRNA2T00126929001	2.425685743	0.008040023
GSBRNA2T00109779001	2.425089857	1.69E-08
GSBRNA2T00036893001	2.42378419	0.021928126
GSBRNA2T00120507001	2.422889617	8.08E-05
GSBRNA2T00066703001	2.422008447	0.024200383
GSBRNA2T00136547001	2.420521434	0.002173045
GSBRNA2T00151475001	2.420156848	7.48E-09
GSBRNA2T00075477001	2.419362301	0.010789132
GSBRNA2T00062049001	2.418378358	0.000257974
GSBRNA2T00133546001	2.417213965	0.001183675
GSBRNA2T00106761001	2.415733075	0.050841058
GSBRNA2T00104737001	2.413589798	0.043345733
GSBRNA2T00023390001	2.411603871	0.001762131
GSBRNA2T00130846001	2.410855347	5.21E-05
GSBRNA2T00124760001	2.409563996	0.011660051
GSBRNA2T00004774001	2.408125332	0.000696761
GSBRNA2T00113037001	2.407966136	0.005794261
GSBRNA2T00113597001	2.406278197	0.005251433
GSBRNA2T00015336001	2.405326941	0.000872921
GSBRNA2T00156222001	2.402560946	0.002057588
GSBRNA2T00055158001	2.401137122	5.16E-05
GSBRNA2T00006654001	2.400967976	1.42E-07
GSBRNA2T00132086001	2.400451286	0.000452303
GSBRNA2T00008874001	2.399406603	0.026357906
GSBRNA2T00036191001	2.396452803	0.003995455
GSBRNA2T00036517001	2.393079591	0.018920815
GSBRNA2T00021761001	2.392865772	4.65E-06
GSBRNA2T00057905001	2.384981923	0.036583928
GSBRNA2T00055152001	2.381955685	0.000149426
GSBRNA2T00127212001	2.380219427	3.99E-05
GSBRNA2T00069502001	2.37884544	0.004841233
GSBRNA2T00127807001	2.377823802	0.02631281
GSBRNA2T00021319001	2.376576197	0.041320483
GSBRNA2T00007275001	2.375093358	0.04348019
GSBRNA2T00077551001	2.375071065	0.018493996
GSBRNA2T00037133001	2.374166099	0.000348783
GSBRNA2T00131519001	2.370227597	3.95E-07
GSBRNA2T00072863001	2.370007665	0.017385687
GSBRNA2T00021722001	2.36996671	0.002270714
GSBRNA2T00032396001	2.368498945	0.007943353
GSBRNA2T00066550001	2.367765038	0.005052314
GSBRNA2T00028767001	2.367588272	0.00540874
GSBRNA2T00142048001	2.366796205	0.003184511
GSBRNA2T00156198001	2.364559976	0.009819699
GSBRNA2T00098495001	2.363875864	0.011879868
GSBRNA2T00150637001	2.361489435	2.93E-08
GSBRNA2T00156908001	2.36086488	0.002514491
GSBRNA2T00126230001	2.359751086	0.010989648
GSBRNA2T00026577001	2.359708965	3.42E-08
GSBRNA2T00046718001	2.359502595	0.044028708
GSBRNA2T00033505001	2.359102957	0.002487002
GSBRNA2T00086398001	2.358506292	3.72E-08
GSBRNA2T00044858001	2.356360013	0.001026099
GSBRNA2T00010809001	2.35500557	0.050279076
GSBRNA2T00032744001	2.35018558	0.000310065
GSBRNA2T00113536001	2.349503841	0.002086744
GSBRNA2T00150852001	2.349345249	0.000173533
GSBRNA2T00064231001	2.346093471	0.000683364
GSBRNA2T00103107001	2.343515275	0.000277778
GSBRNA2T00068931001	2.342294671	0.040184725
GSBRNA2T00149613001	2.342090786	0.006854354
GSBRNA2T00137022001	2.341594663	0.023460278
GSBRNA2T00146239001	2.341418404	0.023475647
GSBRNA2T00017125001	2.340439304	5.97E-07
GSBRNA2T00087544001	2.338817865	0.000396917
GSBRNA2T00152867001	2.338697435	0.005349076
GSBRNA2T00150175001	2.338200646	0.001495022
GSBRNA2T00123110001	2.33573475	0.043059961
GSBRNA2T00082408001	2.335691592	0.00169201
GSBRNA2T00015698001	2.335504599	0.024348613
GSBRNA2T00018525001	2.333182281	0.004100375
GSBRNA2T00013774001	2.331252375	0.003993713
GSBRNA2T00052480001	2.329057718	0.000261805
GSBRNA2T00090704001	2.328585766	0.00200228
GSBRNA2T00109018001	2.327704293	8.28E-10
GSBRNA2T00109634001	2.32710973	0.002255298
GSBRNA2T00022104001	2.324288103	1.31E-07
GSBRNA2T00139724001	2.323881593	0.001149036
GSBRNA2T00010422001	2.32366405	0.01586859
GSBRNA2T00140339001	2.322480477	0.000267126
GSBRNA2T00136583001	2.322083051	5.89E-05
GSBRNA2T00118672001	2.320749956	6.71E-05
GSBRNA2T00041152001	2.317331049	0.014240175
GSBRNA2T00005307001	2.317181897	0.003222934
GSBRNA2T00035026001	2.316659364	0.049612095
GSBRNA2T00125442001	2.314765469	0.019519993
GSBRNA2T00042142001	2.313085598	0.003259671
GSBRNA2T00008054001	2.312322874	0.001993874
GSBRNA2T00148914001	2.312314293	0.00423816
GSBRNA2T00032379001	2.308288831	0.000281334
GSBRNA2T00015788001	2.307865727	0.041858994
GSBRNA2T00068647001	2.305042055	0.007755501
GSBRNA2T00085055001	2.304370981	0.000375677
GSBRNA2T00131033001	2.304341969	0.026816806
GSBRNA2T00073174001	2.30303393	0.026227807
GSBRNA2T00048375001	2.302124838	0.000473224
GSBRNA2T00014250001	2.302037767	0.000366593
GSBRNA2T00049943001	2.301404226	0.0065023
GSBRNA2T00053949001	2.299192153	0.002418126
GSBRNA2T00023299001	2.297523268	0.033751158
GSBRNA2T00140939001	2.297509881	0.000141237
GSBRNA2T00007883001	2.295611618	0.032155404
GSBRNA2T00034269001	2.294415252	1.36E-05
GSBRNA2T00143489001	2.294191652	0.023546209
GSBRNA2T00068522001	2.293602122	2.88E-07
GSBRNA2T00039753001	2.29289786	0.005052314
GSBRNA2T00123611001	2.292195188	6.45E-07
GSBRNA2T00018397001	2.289616586	0.001523405
GSBRNA2T00114549001	2.289078487	9.80E-07
GSBRNA2T00086806001	2.288922094	0.005088848
GSBRNA2T00000263001	2.287761854	2.42E-05
GSBRNA2T00041516001	2.286751269	0.003272736
GSBRNA2T00036045001	2.286709193	0.003378496
GSBRNA2T00057428001	2.286552649	0.004119741
GSBRNA2T00154460001	2.286428058	1.22E-07
GSBRNA2T00107065001	2.283783049	0.00139036
GSBRNA2T00132917001	2.283472919	0.02202376
GSBRNA2T00064982001	2.282923606	0.035400526
GSBRNA2T00149034001	2.281759081	0.006991221
GSBRNA2T00134516001	2.280420192	0.009640511
GSBRNA2T00084825001	2.278902406	0.000369655
GSBRNA2T00043751001	2.277273336	0.00306987
GSBRNA2T00087528001	2.275830784	0.013950803
GSBRNA2T00004502001	2.275613932	0.000190844
GSBRNA2T00072854001	2.272841593	0.000196629
GSBRNA2T00106861001	2.269460628	1.57E-05
GSBRNA2T00039156001	2.269177318	0.000106278
GSBRNA2T00092316001	2.269086833	0.003869237
GSBRNA2T00156197001	2.267929935	0.019494267
GSBRNA2T00133494001	2.267711957	0.000134596
GSBRNA2T00067386001	2.267281722	0.007355387
GSBRNA2T00055553001	2.265135339	0.019426922
GSBRNA2T00102416001	2.264280283	5.91E-06
GSBRNA2T00062782001	2.263798734	4.37E-06
GSBRNA2T00153727001	2.261548964	6.07E-05
GSBRNA2T00141706001	2.2613729	0.001457304
GSBRNA2T00035574001	2.261066576	0.029841258
GSBRNA2T00077445001	2.260678435	9.61E-05
GSBRNA2T00016983001	2.259557268	0.045606273
GSBRNA2T00086197001	2.259424881	0.001183675
GSBRNA2T00155065001	2.258499418	0.001425072
GSBRNA2T00103192001	2.257575485	0.016422467
GSBRNA2T00151372001	2.257425695	6.42E-05
GSBRNA2T00144197001	2.256238131	0.010989648
GSBRNA2T00147895001	2.255692929	0.000219649
GSBRNA2T00009743001	2.2545153	7.54E-05
GSBRNA2T00021878001	2.253723265	0.000590487
GSBRNA2T00079702001	2.253479168	9.83E-08
GSBRNA2T00117790001	2.253033397	0.001043606
GSBRNA2T00092189001	2.252941131	0.003918888
GSBRNA2T00106503001	2.252670567	2.72E-05
GSBRNA2T00039633001	2.249658047	0.003214222
GSBRNA2T00076103001	2.248891517	2.38E-07
GSBRNA2T00080737001	2.243642161	0.000194642
GSBRNA2T00028937001	2.243153048	1.75E-11
GSBRNA2T00065867001	2.242991344	0.040218765
GSBRNA2T00012422001	2.241421705	0.000281491
GSBRNA2T00115206001	2.239950813	0.002236555
GSBRNA2T00137490001	2.238265157	2.62E-08
GSBRNA2T00129452001	2.237248567	0.004507572
GSBRNA2T00077657001	2.236766526	0.024636201
GSBRNA2T00148800001	2.236732097	0.011949796
GSBRNA2T00054629001	2.236482987	0.00187594
GSBRNA2T00008887001	2.23611591	0.017200873
GSBRNA2T00056104001	2.235549205	0.016244981
GSBRNA2T00050770001	2.235440958	0.010557187
GSBRNA2T00025109001	2.23479013	0.007207876
GSBRNA2T00016770001	2.234228774	0.000230158
GSBRNA2T00115080001	2.233804848	0.044802808
GSBRNA2T00150324001	2.23341615	0.000478108
GSBRNA2T00096431001	2.232812594	0.010784434
GSBRNA2T00113872001	2.23208147	6.07E-05
GSBRNA2T00050738001	2.231068411	3.95E-06
GSBRNA2T00048520001	2.231020354	0.002697605
GSBRNA2T00009912001	2.23046268	0.014381002
GSBRNA2T00106694001	2.230183486	0.000414764
GSBRNA2T00124832001	2.228205036	0.046943372
GSBRNA2T00153440001	2.228074412	0.012607814
GSBRNA2T00138086001	2.225503567	5.27E-07
GSBRNA2T00041004001	2.223782854	0.00354283
GSBRNA2T00111103001	2.223592945	0.000226268
GSBRNA2T00059111001	2.220368768	0.018731212
GSBRNA2T00019355001	2.219848877	0.000199864
GSBRNA2T00134515001	2.219199844	0.013948022
GSBRNA2T00064569001	2.218379281	0.010088928
GSBRNA2T00114998001	2.218242865	4.51E-07
GSBRNA2T00106793001	2.217669104	3.64E-08
GSBRNA2T00150497001	2.217338694	0.000978778
GSBRNA2T00060961001	2.216916236	0.014155599
GSBRNA2T00070893001	2.216891127	0.001275846
GSBRNA2T00028760001	2.216501419	0.041517818
GSBRNA2T00124774001	2.215063716	2.57E-06
GSBRNA2T00040192001	2.213870682	0.0145353
GSBRNA2T00139737001	2.213114781	0.014663894
GSBRNA2T00031675001	2.212185729	0.011394223
GSBRNA2T00002305001	2.210867547	0.000673074
GSBRNA2T00058229001	2.210531741	0.041347289
GSBRNA2T00153512001	2.210392804	9.03E-05
GSBRNA2T00031635001	2.2094635	0.014364199
GSBRNA2T00109636001	2.207508644	0.000961082
GSBRNA2T00157501001	2.206298092	1.95E-09
GSBRNA2T00112140001	2.204903699	0.002810245
GSBRNA2T00138822001	2.202168761	0.006561016
GSBRNA2T00062604001	2.199061125	0.048539853
GSBRNA2T00008327001	2.197878563	0.0033504
GSBRNA2T00047122001	2.197400851	0.032871862
GSBRNA2T00049083001	2.195674521	0.001398134
GSBRNA2T00153173001	2.195174551	0.012619374
GSBRNA2T00148705001	2.193517232	0.032569615
GSBRNA2T00085470001	2.192618918	0.013669999
GSBRNA2T00056878001	2.192117299	0.037631326
GSBRNA2T00154580001	2.191507558	0.025147522
GSBRNA2T00077077001	2.191162275	0.003417052
GSBRNA2T00008908001	2.189321689	1.42E-07
GSBRNA2T00007986001	2.18878398	0.013291623
GSBRNA2T00147510001	2.187506829	8.06E-10
GSBRNA2T00091655001	2.185790206	4.78E-06
GSBRNA2T00121328001	2.184641815	8.68E-05
GSBRNA2T00080172001	2.18349027	1.17E-10
GSBRNA2T00063985001	2.183223269	0.003288748
GSBRNA2T00001803001	2.182316367	0.003513282
GSBRNA2T00121296001	2.18207891	1.38E-06
GSBRNA2T00064608001	2.18164018	1.92E-07
GSBRNA2T00141166001	2.181212943	0.005396191
GSBRNA2T00094451001	2.178392829	0.024549053
GSBRNA2T00037909001	2.178047799	0.026440914
GSBRNA2T00066393001	2.177952195	0.011612507
GSBRNA2T00137516001	2.177397973	0.037639786
GSBRNA2T00086359001	2.177284659	0.010406874
GSBRNA2T00067736001	2.176365699	0.012414743
GSBRNA2T00012201001	2.17368061	0.036810014
GSBRNA2T00062598001	2.173174885	0.000302405
GSBRNA2T00128064001	2.171620649	0.047979439
GSBRNA2T00125373001	2.168690527	7.04E-06
GSBRNA2T00073227001	2.165592476	0.02479119
