	baseMean	log2FoldChange	stat	pvalue	padj
AT4G36770	0.245170981073226	0.121601930023816	0.183360723831898	0.85451499119931	NA
AT4G36760	701.234995353477	0.83294531417692	4.13876257720887	3.4918407457634e-05	0.00119238653949859
AT4G36750	790.17766770999	0.300658152331188	1.31455428487084	0.188659742648834	0.485948383012221
AT4G36740	54.4303499972589	0.858086470361471	0.923614111022552	0.355687264289629	0.660677589688904
AT4G36730	532.134433885163	0.0798256842939527	0.216225716269689	0.82881180897232	0.939855369585476
AT4G36720	178.754834921723	0.093105783211747	0.521642547678422	0.601919233247989	0.832685176326036
AT4G36690	636.787159647724	-0.201196370650386	-1.4620742348768	0.143720868304723	0.418621147349267
AT4G36670	270.26353522152	0.770653600221723	2.57706045558367	0.00996445212006377	0.0835033290947031
AT4G36660	102.084877439134	0.436815313852219	1.95159672874434	0.0509861019378434	0.233006354887278
AT4G36640	119.391366342875	-0.0509029566022721	-0.154046437621427	0.877573120621102	0.959350577250677
AT4G36520	1046.09083320678	0.716318823671901	2.51503032809449	0.0119022144650836	0.0943217361016937
AT4G36500	242.256713574878	1.84220985831103	3.68998076184954	0.000224271011745733	0.00516171483825141
AT4G36470	132.562030311121	0.130564411744755	0.46068862152367	0.645022019658793	0.857114251634765
AT4G36480	456.354987328851	-0.208529943003896	-1.74873783677845	0.0803363464923054	0.30332426579894
AT4G36430	1386.85916252522	3.25294966044512	6.34467486612177	2.22895680537079e-10	4.45565960947773e-08
AT4G36440	193.478825795418	-0.28499624871944	-1.37935262647033	0.16778605796982	0.455014557311378
AT4G36410	87.6275896234118	1.27659374069663	2.17388841720019	0.0297135161305298	0.16750100300325
AT4G36390	616.885907675228	-0.309943620291545	-2.16512143890754	0.0303783865589993	0.170010026823264
AT4G36380	63.6390813210024	0.744971726923367	2.45852618611532	0.0139508602094273	0.104902685539274
AT4G36360	749.173010362709	0.0415444927277792	0.116509206025908	0.907248990434061	0.969327692153631
AT4G36280	192.204610740763	0.112068719606844	0.45921345042671	0.646080892599655	0.857329506532399
AT4G36260	14.1957370005323	-1.23463465527744	-1.48920773181893	0.136432675424335	0.407690783449566
AT4G36250	375.454569124349	0.328287657616437	0.952826560333693	0.340677954598783	0.646098616143254
AT4G36220	1261.61098929853	0.828962475455455	1.90939268247911	0.0562114540516702	0.247355423950845
AT4G36210	254.955091593769	0.474192600627828	2.73475304781278	0.00624270915304842	0.0606244751866181
AT4G36195	606.626247585073	0.729986657837608	7.01133050957087	2.36062343062592e-12	8.57099009270729e-10
AT4G36180	315.348949491105	-0.490977491021885	-1.17152540700234	0.241387651450489	0.545451030331644
AT4G36160	18.2203008433567	-0.861627077784143	-1.39678279320155	0.162478898140706	0.446947948655102
AT4G36150	173.8319501046	-0.117255312708621	-0.465066673616337	0.641883710848789	0.855589237423024
AT4G36140	408.759488462057	0.13234136352475	0.402099802394756	0.687610578194582	0.877377881134606
AT4G36130	2755.72162135373	-0.49702294019091	-4.0521690509964	5.07449763799776e-05	0.00159440740812564
AT4G36120	38.9434900345275	-0.0420674057995261	-0.0749177787851788	0.940280130884397	0.98045503508172
AT4G36110	18.0100372312557	-0.121645243571382	-0.192460333624068	0.847381636216826	0.948659563526464
AT4G36105	66.1980606778137	0.238357426394193	0.61409399856207	0.539153213834506	0.796287134926921
AT4G36090	2.83139834709639	1.06239638894558	0.852648677336602	0.393854159855903	0.692739432327866
AT4G36080	305.916356763336	-0.0336807639210769	-0.14096463230127	0.887897882628541	0.96347927863354
AT4G36050	69.7737873307707	-1.0497833563455	-2.41757166307426	0.015624457026756	0.112633144765441
AT4G36040	2801.15096422129	0.886284471273625	2.27749439034787	0.0227567192348356	0.142759094466488
AT4G36010	175.618454573879	0.529615939394444	0.972992363846571	0.330557097316802	0.635441919411778
AT4G35987	53.8579677743108	-0.406315722486637	-1.39310396097591	0.163588355510693	0.44846930739397
AT4G35970	53.9614436872831	0.0403598057612157	0.083299475149215	0.933613417615943	0.977628715419532
AT4G35950	2.44086467949259	-0.649152010121257	-0.51483062664893	0.606671381706924	0.835652721581596
AT4G35940	198.119303771646	0.107255978802592	0.395741804308324	0.692295512479548	0.879455418606835
AT4G35920	225.472857725721	-0.764555002811772	-2.79470487995958	0.00519471130008138	0.0532949532984546
AT4G35900	8.99811039167809	-1.37762356292824	-1.96994714790543	0.0488444281263324	0.227100504759289
AT4G35890	1170.06582729942	0.00295566877909695	0.0132605521145488	0.989419920271812	0.996926628408031
AT4G35880	94.4657725869905	-0.101533928194408	-0.342363132462934	0.732077629939564	0.898670690741488
AT4G35860	705.724351030117	0.931090896619065	3.00685580483941	0.00263964941206668	0.0326351651772608
AT4G35850	273.021214622224	-0.00584888381947421	-0.0365472082092943	0.970846037124184	0.991010490933293
AT4G35840	249.334444637542	0.707264491050743	2.79811893062378	0.00514011823121628	0.0528958050169484
AT4G35830	3031.55467837229	0.540131622043598	2.67181286860058	0.00754427069973996	0.0689368875290569
AT4G35810	2.72070348615535	-0.604598326721515	-0.440144615964708	0.65983236968312	0.863581220911252
AT4G35800	1063.24165432331	0.401626802684712	2.76075673117498	0.00576676135008832	0.0573484914362333
AT4G35785	309.182189133543	-0.290118256354143	-1.74522153689421	0.080946313724397	0.304593034575031
AT4G35770	571.865147197211	1.52570864275394	1.88917947064087	0.0588677845907342	0.254018131373697
AT4G35760	347.645384023203	0.078735864886693	0.21359258022625	0.830864786000516	0.940983856880462
AT4G35750	893.26790904425	1.05641027260327	3.98293204603611	6.80702238352024e-05	0.00202514607400014
AT4G35730	170.159662301646	-0.0663824146800432	-0.182037214075664	0.85555352118128	0.951627120063008
AT4G35690	11.9252497449083	1.23856157493857	1.61994619172818	0.105243836082863	0.351022322138635
AT4G35600	656.250710529209	0.482693938774999	1.90806781494017	0.0563824519083381	0.247801433275999
AT4G35590	12.0546778727556	-1.41803344060552	-2.22935334338815	0.0257904039791761	0.154542632938202
AT4G35550	83.4531619546421	-0.315127198958266	-1.26160647355409	0.207090425611345	0.509239220739659
AT4G35540	60.7892671617456	0.0753357543564833	0.155383302751966	0.876519146762756	0.958894439371424
AT4G35530	24.0955487278917	-0.927433912436044	-2.19784316336148	0.0279602843428508	0.161720724388522
AT4G35500	235.866490631489	0.114221680767065	0.606041797374961	0.544486998339266	0.799841370257641
AT4G35470	508.056664918642	0.362720278017214	1.09386556222381	0.274013944484343	0.57932050936672
AT4G35450	2075.01688818211	-0.00764876562887782	-0.0422342281753141	0.966311976755538	0.989574683792155
AT4G35440	225.191320894352	-0.0824648052287025	-0.246453032888641	0.805331557590458	0.929475917089615
AT4G35420	2.67678278295981	-1.82475837613567	-1.4428196344244	0.149071286660173	0.427486663599473
AT4G35410	57.5968251466175	-0.280500689900978	-0.946897534315717	0.34369099449873	0.64910896848481
AT4G35390	41.6534811361695	0.641529679632038	0.406808260615887	0.684148819144754	0.875957791013492
AT4G35380	237.568773995923	0.624774374073143	1.14656719946645	0.25156053922576	0.555550341778238
AT4G35360	351.598265713928	-0.0902778294914383	-0.701860037253941	0.482766453111586	0.758972253913796
AT4G35350	261.688671438849	1.45249389531695	3.8857292221194	0.000102023175049191	0.00277537355856292
AT4G35320	7.31360029878226	1.551633006305	2.04572324183613	0.0407836077151048	0.202563139268406
AT4G35310	1531.60327782731	0.167211404912256	1.03898686765746	0.298810843861458	0.604519413593268
AT4G35300	355.659827348089	0.629042341993964	2.42904515338988	0.0151386468255513	0.110091056739845
AT4G35290	610.991738663549	-0.517594829312712	-2.37917858427164	0.017351267523803	0.121152433483509
AT2G17200	583.567470303332	0.324264851613783	1.75056591961379	0.0800207100182967	0.303097392364385
AT4G35280	13.8183733731258	-0.170185431774438	-0.274777248994896	0.783487378206427	0.920270617003968
AT4G35270	118.120210333762	-0.67522311255256	-2.08092013505863	0.0374412168247445	0.193652438633496
AT4G35260	1076.25100307335	0.608878203287547	2.78749181677695	0.00531177958125212	0.0540644085468225
AT5G60620	323.624702315379	0.279671401121955	2.1064534639828	0.0351649813688532	0.186141084062263
AT4G35230	670.714706595388	0.41871885939493	1.92082788593691	0.054753409628937	0.243104045597309
AT4G35030	67.7172613122377	-0.167223463242766	-0.42654010992524	0.669714327446234	0.868613721899406
AT4G35020	428.390416351545	-0.287612594589385	-1.7996831558774	0.0719106822814779	0.285403955308065
AT4G35010	1.22841148160136	0.483241161783804	0.378041680279336	0.705399631163729	NA
AT4G34990	52.9366940250875	-0.409903787222552	-1.10439260957901	0.269422865275763	0.575150251514412
AT4G34970	68.752873597777	-0.0726271824932389	-0.195596412668956	0.844926068322511	0.947738457948792
AT4G34960	273.036847381973	-0.344682749202406	-2.09593242336038	0.0360881859929058	0.189393780825896
AT4G34950	400.094969031942	0.201307805062517	0.559518617323655	0.575807829015287	0.816843000080657
AT4G34940	0.430377033334884	0.173278066800463	0.369448903060723	0.711793152721977	NA
AT4G34910	159.415864484026	-0.384806432314776	-1.69263656220657	0.09052466714414	0.324506216635381
AT4G34890	944.742621865235	1.38902908999052	4.32962473785007	1.49363647351626e-05	0.000610880149432822
AT4G34880	42.4184783034566	-0.389110406624886	-1.10830201359951	0.267731406155799	0.572914294794061
AT4G34860	175.054298692477	0.589827966294917	2.30974526901498	0.0209022609795143	0.136017602445698
AT4G34850	5.70990818709136	0.27113759742566	0.16800794795792	0.866577026393591	0.954984630610033
AT4G34830	475.553551230454	0.266939707956411	1.3609389509593	0.1735329829336	0.463657442699284
AT4G34810	7.28369580907293	1.0115462036843	1.17288849629742	0.240840523301647	0.545044686529242
AT4G34790	3.41418331220794	0.931348141205129	0.963822348685534	0.335135000006468	0.640497022786022
AT4G34770	6.67745943720109	0.141227042972827	0.206884680770326	0.836099920674521	0.943791080840501
AT4G34760	74.9575410603852	-0.33316772655539	-0.818818728315382	0.412889844026206	0.705437742732184
AT4G34750	18.4393557355071	-0.473317759127117	-0.622607242509226	0.533542650674256	0.793269037117307
AT4G34740	212.231798440171	-0.576687264825138	-3.63429407250257	0.000278742788593107	0.00610728196041868
AT4G34710	1442.71688670874	-0.131305801897725	-0.473429441545522	0.635906829194028	0.852801786693902
AT4G34700	1251.43671910126	0.133606932673871	1.0526942441823	0.292481147494392	0.598588760505317
AT4G34680	295.177632335758	0.597044615434699	2.21793083005304	0.0265595490246641	0.15762635935171
AT4G34670	2455.60060375878	-0.616780984186663	-3.58927911491305	0.000331593660571988	0.00690794240659982
AT4G34660	346.661410620773	0.0325826376132454	0.209889111205252	0.833754220945567	0.942653941770352
AT4G34650	310.564868812456	-0.353096962005296	-0.772739525103698	0.439676549932456	0.72643810362633
AT4G34640	415.757587396847	-0.322148704339253	-2.35670015215488	0.018438128267718	0.126166438465758
AT4G34630	195.880707083905	0.323280963935105	1.34332475948743	0.17916683824728	0.472090820387641
AT4G34620	548.388790831077	-0.117721902737421	-0.496015704489797	0.619883330926314	0.843339018162427
AT4G34590	364.332248157081	-0.894263922300054	-3.95387094239925	7.68968976961059e-05	0.00222089725147958
AT4G34580	145.376215113678	0.146352843562249	0.334492085113051	0.738008262468864	0.901518640257123
AT2G16370	466.683610694115	-0.090800646641616	-0.720840493935014	0.471007657935476	0.75093621671566
AT4G34560	218.161377006113	-0.447116630673259	-1.8499955787377	0.0643141868292571	0.267246293213549
AT4G34540	109.279166772099	0.0744754422742342	0.195004807976642	0.845389183659718	0.947874349521137
AT4G34530	530.366382906111	0.760484684707347	2.60325575117436	0.00923430395625295	0.0797899473947043
AT4G34500	106.716095287599	0.168075978158941	0.353231014830708	0.723915258152414	0.89570392993181
AT4G34490	850.504749198225	0.0705383728071278	0.442617395121508	0.658042500510967	0.862733321840448
AT4G34480	895.334412385783	1.13779357607264	2.40568491274378	0.0161421804364376	0.115199490902951
AT4G34460	919.211589540402	0.0891103153340998	0.445645260585689	0.65585351121958	0.861436927198559
AT4G34450	1854.33948063666	0.230768522466976	1.43717610617078	0.150667960452601	0.429833005459037
AT4G34440	0.553471544909749	0.172893201270917	0.243517987413144	0.807604152492418	NA
AT4G34430	451.236684385047	-0.219616740339542	-1.68798228538858	0.0914146295054723	0.326512281375599
AT4G34420	1.50967848582669	1.29611954578563	0.979929480107002	0.327120929815964	NA
AT4G34412	146.085138272837	-0.400618878540253	-1.36502160226889	0.172246260502671	0.461729507079927
AT4G34410	252.898484330186	0.545532832253633	0.487223553878891	0.626099915315869	0.846106956515406
AT4G34390	372.128208012263	0.286075242964901	1.23189253902847	0.217989228826096	0.5209195930215
AT4G34380	16.4396421040771	2.08784491310818	2.13682217374552	0.0326124579102876	0.177379467649626
AT4G34370	193.901106235201	-0.0124478190835738	-0.057267147296775	0.954332390047445	0.985705897309993
AT4G34350	1386.42383313545	0.295508315794773	1.22648824595632	0.220014995857283	0.522880949946157
AT4G34310	147.070289762531	0.412803257576103	1.62051178008071	0.105122385894443	0.350861719131064
AT4G34290	455.683706657481	-0.662522847092236	-3.22411817422112	0.00126361242552308	0.0193301192282727
AT4G34280	154.962625142898	0.650282501285863	2.49482587443409	0.0126018953150488	0.0979285050855668
AT2G18990	224.98291911485	0.00910288076812151	0.0541848163446789	0.956787917713918	0.986451891750598
AT4G34270	258.082190652473	0.0481685241576616	0.288866495639216	0.772683543825378	0.915294821772242
AT4G34265	24.2377924703854	-0.0512066352898937	-0.114026709430193	0.909216620465039	0.970015263711359
AT4G34260	648.526606554153	0.377845019233639	2.0064854594625	0.0448044785830204	0.21491412199259
AT4G34250	129.326187913638	0.354955154603754	0.96571696816832	0.3341858264297	0.639369828799955
AT4G34240	154.577398880382	0.196493347380413	0.626058506669346	0.531276566830918	0.791609724017073
AT4G34230	915.460305698499	1.05722552022977	2.97715323136775	0.00290938559689958	0.0348362605682912
AT3G57230	168.731965095274	0.0862626204739139	0.267166297481215	0.78934112397543	0.922860480820587
AT4G34220	313.841274449391	-0.233015626897971	-0.763895300773201	0.444929638050016	0.730436762069562
AT4G34200	2624.09814462528	-0.315102394188306	-0.836656416968275	0.402785723763094	0.698981741266993
AT3G42050	1604.54020218574	0.205876655769306	1.80875471171278	0.0704891189759316	0.282189701587141
AT4G34160	557.039149579077	-1.01746312847819	-2.52522431892851	0.0115624459169736	0.0927701551797536
AT4G34150	1432.50305189528	0.840974230928563	1.73296171148277	0.0831024744035561	0.309926356379906
AT4G34140	35.040263754875	0.0407060452839878	0.0883792337760792	0.929575265748348	0.976680158347406
AT4G34138	1066.35254956575	1.23567788088692	2.83863495757008	0.00453069556136039	0.0480025383874167
AT4G34131	1325.64658303141	1.3230484662108	2.82052341606788	0.00479453741557901	0.0500290998009186
AT4G34135	612.165961793777	0.244100587408228	0.488802755630365	0.624981346922624	0.845805387991187
AT4G34120	488.214157582653	0.22866947731574	0.601954758397295	0.547204252815903	0.801326106004422
AT4G34110	15316.4490994376	-0.240218474731724	-1.19159770852614	0.233419023948114	0.537991689993639
AT4G34100	1122.50528292342	0.610305452561534	2.88135552816339	0.00395968715553139	0.043298582780614
AT4G34060	150.385171655605	-0.348268960290229	-1.89076386242423	0.0586558731731014	0.25392372905064
AT4G33970	13.2315220093839	0.673642690588869	1.17504034451064	0.239978575360242	0.54449220373883
AT4G33950	107.479270449718	0.399399655245665	1.35747581088077	0.174630074264878	0.465287156071809
AT4G33945	82.5928855928432	-0.245032373916325	-0.990798510557832	0.321783976741286	0.627932294636857
AT4G33940	105.977348207915	-0.852270093023784	-2.24618923355773	0.0246918895644627	0.150290006878758
AT4G33925	16.0560671057076	0.102551793151079	0.268702362679579	0.788158733478403	0.922569381361555
AT4G33865	490.76540944074	-0.44204697942645	-2.6942332255321	0.00705507786851742	0.0658535626226618
AT4G33880	5.22385721036996	1.64111361354438	1.23397988951061	0.217210398107364	0.51975658274756
AT4G33870	15.608318483106	1.38675010994055	2.29727646243497	0.0216030036417388	0.138052815298195
AT4G33800	16.3511717202442	-0.87549323639114	-1.20330995901274	0.228856396604278	0.532302804547877
AT4G33790	503.514965413194	-0.166860318066563	-0.164566331287538	0.869285333577632	0.956584631294335
AT4G33770	718.40249698364	0.839179814982838	1.45052774021511	0.146911409285022	0.423751764362813
AT4G33760	346.195737492066	0.0691815969023997	0.448708785838037	0.653641745896081	0.860120740114269
AT4G33740	505.948294252009	0.109770340129288	0.595942183368694	0.551213851510559	0.80251611171124
AT4G33730	4.51193653893259	1.25132321046479	1.05060084217982	0.293441954116623	0.599445667466144
AT4G33720	1125.71841276357	5.02283242606794	6.02719970947735	1.66824815663361e-09	2.51523753853123e-07
AT4G33700	220.811561014481	0.282171454835544	1.70789592714267	0.0876556550571489	0.318912425178269
AT4G33690	179.819021517132	0.279055006118893	1.20461685303262	0.228351247641483	0.531475280846366
AT4G33680	890.293668174231	0.466104864847198	3.56000333054447	0.000370850090428264	0.00755761049119043
AT2G14120	466.064775116688	-1.06248742745384	-3.43141909498016	0.000600432201292914	0.0109114293086846
AT4G33640	157.26159278525	-0.212897755973806	-0.71430821009321	0.475036616564139	0.753779561656492
AT4G33625	176.39430915813	0.227142461124056	0.970684456170012	0.331705434575151	0.636609642559494
AT4G33620	49.0098131914612	0.0927848726412748	0.229171830546179	0.81873536594884	0.935569063379774
AT4G33580	424.102013130613	-0.0652788821976943	-0.358912491461306	0.719660554573824	0.894097830057465
AT4G33540	367.671152872809	0.896961604564034	3.49127247365366	0.000480725721702072	0.0092560512064952
AT4G33530	325.317103074181	0.119393533005639	0.741110167821672	0.458626645051621	0.741272373055618
AT4G33520	390.161079786407	-0.328413170745978	-1.39968737877881	0.161606954921749	0.445757194546633
AT4G33510	447.627718045464	0.345855579135485	1.82433105508469	0.0681020382025959	0.276306353856872
AT4G33500	113.650890040093	0.340642390103374	1.38041027327738	0.167460358850746	0.454623925196355
AT4G33495	43.734130096652	-0.36358798544803	-1.21073114181544	0.225998463013154	0.528238685308659
AT4G33490	159.3922862168	-0.380749428228789	-1.38482849193021	0.166104916572883	0.452206973335603
AT4G33480	175.659755178272	0.161361828665268	0.952344183237137	0.340922457058084	0.646229575566434
AT4G33470	60.2714061698102	-0.341303343380232	-1.02529917644751	0.305222044274919	0.611073812014988
AT4G33460	57.4945188072075	-0.0921487999005652	-0.270410596800885	0.786844388605398	0.922001483084939
AT4G33450	6.98395354780753	1.07968081900803	0.602589681442126	0.546781686444932	0.800936693177225
AT4G33440	40.3264169395992	-0.40333599913485	-1.1039979943102	0.269594007734825	0.575370313780836
AT4G33430	900.216632891621	0.430754216092768	2.42037772219823	0.0155043927440931	0.112025759721215
AT4G33420	658.953394120324	0.211803090115951	0.466652492726682	0.640748524237789	0.855001441637738
AT4G33410	352.1965735688	0.214615292889635	1.23052048686524	0.218502260084803	0.521655087113357
AT4G33400	317.528852573316	-0.548323884993325	-2.51028062588253	0.0120635251252038	0.0951761310432378
AT4G33380	317.218228870885	-0.575762734508413	-2.86663479761799	0.00414861442406509	0.0448136000112581
AT4G33350	109.924090026832	0.185344325473752	0.733878318969535	0.463022902050953	0.744813783941095
AT4G33330	146.347543242267	-0.238872869484497	-0.734889292178823	0.462406920163116	0.744226661536275
AT4G33300	716.703185448262	0.965253487568808	2.74365803117593	0.00607587954702785	0.0593933917698749
AT4G33270	867.859690618621	-0.631508275195129	-2.25210752371852	0.0243154779672705	0.148863272028806
AT4G33250	625.083051371392	-0.503149809743376	-2.82492454134292	0.00472917519187019	0.0495409107183361
AT4G33240	485.903363142008	0.347503514089795	2.15743577326865	0.0309717264126036	0.171691122844114
AT4G33220	469.863370651737	1.05745234073444	2.49682020536247	0.0125312475065501	0.0976109563874922
AT4G33210	718.872879416405	0.201496155767438	1.93105256775669	0.0534765519087269	0.239406475845033
AT4G33200	336.822192208492	-0.183301171880284	-0.998211104193994	0.318177003033218	0.624786106799913
AT4G33180	153.250578450459	0.463559336280343	1.72014223404107	0.0854065903004231	0.314673729576558
