	baseMean	log2FoldChange	stat	pvalue	padj
AT4G36150	173.8319501046	-0.227044595569905	-0.858832997701784	0.390432659533354	0.582187593205005
AT4G36140	408.759488462057	0.935334691656135	2.83919897441384	0.00452269454893457	0.0248095253017356
AT4G36130	2755.72162135373	-0.805847411731331	-6.50680263093957	7.67671648337471e-11	1.46786899916318e-08
AT4G36120	38.9434900345275	-0.664752958884233	-1.14404962512665	0.252603057208771	0.441290107154965
AT4G36110	18.0100372312557	0.949226104431819	1.44531105804489	0.148370533200472	0.308462407158554
AT4G36105	66.1980606778137	-0.229776842716678	-0.589879298756976	0.555271573687868	0.720104814452782
AT4G36090	2.83139834709639	1.37621053193332	1.10380003230227	0.269679890851642	0.46059575901771
AT4G36080	305.916356763336	0.729331954763296	3.04191107356731	0.00235081332956269	0.015071274639962
AT4G36050	69.7737873307707	0.39153354730415	0.914638739242807	0.360381314486206	0.553647376322896
AT4G36040	2801.15096422129	0.607694241954606	1.55921465588182	0.118945583175835	0.264687800856186
AT4G36010	175.618454573879	0.380712696189826	0.709945488683256	0.477737940422908	0.65693487416973
AT4G35987	53.8579677743108	-0.479487218353923	-1.39723962884019	0.162341523449198	0.328060270714727
AT4G35970	53.9614436872831	-0.60874148552941	-1.07580561845179	0.282014199006222	0.473761946263574
AT4G35950	2.44086467949259	-0.749742557348282	-0.662246179785065	0.507813462894783	0.682431867535972
AT4G35940	198.119303771646	-0.15186847409372	-0.559111705076607	0.576085486829337	0.736391614600594
AT4G35920	225.472857725721	-2.18454880465894	-7.04462019107619	1.85968064755977e-12	7.50691088064961e-10
AT4G35900	8.99811039167809	-0.238102277154559	-0.348814307268666	0.727228721607767	0.845418803390888
AT4G35890	1170.06582729942	0.250040145145548	1.17717233995094	0.23912672634207	0.425856567059187
AT4G35880	94.4657725869905	-0.0723127070589415	-0.229022372781876	0.818851527249177	0.898160617866149
AT4G35860	705.724351030117	1.12890241249475	3.65607895228437	0.000256102507525076	0.0028194557873897
AT4G35850	273.021214622224	0.0617160975814134	0.356792441503595	0.721247195162199	0.841509470295465
AT4G35840	249.334444637542	0.117088113288337	0.454597137185268	0.649399094725443	0.792178803014416
AT4G35830	3031.55467837229	0.489424587535344	2.42211423696478	0.0154304989692185	0.0616710701377018
AT4G35810	2.72070348615535	0.203408280991104	0.192454605966264	0.84738612236917	0.915600941114657
AT4G35800	1063.24165432331	0.193869612203469	1.31617416874658	0.188115591559184	0.363252867085424
AT4G35785	309.182189133543	-0.302943532674268	-1.78835614306193	0.073718567262759	0.19149117322008
AT4G35770	571.865147197211	1.81281885498701	2.21980255511365	0.0264321734125349	0.0913856928128465
AT4G35760	347.645384023203	0.973201487106404	2.59006530532278	0.00959577262792219	0.0435029362077134
AT4G35750	893.26790904425	0.106541328131411	0.3957300133552	0.692304211737643	0.823643117718132
AT4G35730	170.159662301646	-0.264498163914275	-0.707350394123238	0.479348755823051	0.658255984957503
AT4G35690	11.9252497449083	-3.02558143836998	-2.88060265780678	0.00396915670750924	0.0226825453982744
AT4G35600	656.250710529209	1.56537574572652	5.99347030319936	2.05409689648479e-09	2.09621742273293e-07
AT4G35590	12.0546778727556	0.240666809879799	0.457325404734514	0.64743717220202	0.790847705806582
AT4G35550	83.4531619546421	0.33532401827229	1.22498806871928	0.220579715961388	0.404494391254382
AT4G35540	60.7892671617456	0.387275799651221	0.869009730218455	0.384841808710559	0.577188949895891
AT4G35530	24.0955487278917	0.275812792832901	0.598045014322564	0.54980989776485	0.71567873829441
AT4G35500	235.866490631489	0.438789844832161	2.44688159151792	0.0144098170472753	0.0586104627549833
AT4G35470	508.056664918642	1.15077373040253	3.42672886851469	0.000610898709550836	0.00544503192295924
AT4G35450	2075.01688818211	0.082517608414048	0.452158336146241	0.651154920556966	0.793734339814608
AT4G35440	225.191320894352	-0.274107654211217	-0.769627216591848	0.441521055627534	0.626189098647264
AT4G35420	2.67678278295981	2.17425668063081	1.74985364418611	0.0801435713363628	0.202815265160912
AT4G35410	57.5968251466175	-0.461302264604786	-1.42480245114518	0.154214313593336	0.316602961847077
AT4G35390	41.6534811361695	-0.260858004190593	-0.484340715270995	0.628144084986747	0.776629274692639
AT4G35380	237.568773995923	0.472167404572727	1.00675470685499	0.314052665327774	0.507812592636551
AT4G35360	351.598265713928	-0.0758347731614262	-0.518337832178518	0.604222581450079	0.757415167486073
AT4G35350	261.688671438849	0.0534391599591098	0.142977968097194	0.886307581315649	0.93755548162788
AT4G35320	7.31360029878226	-0.040304029171502	-0.168570562640538	0.866134436766373	0.927061956683582
AT4G35310	1531.60327782731	0.222843568233489	1.3858184931265	0.165802333988355	0.332832290518119
AT4G35300	355.659827348089	0.335028794728702	1.24229890242004	0.214126300177268	0.396663161155368
AT4G35290	610.991738663549	-0.932410798355185	-4.10242132127879	4.0884890486055e-05	0.000692792943730587
AT2G17200	583.567470303332	0.526708614392453	2.84040132254273	0.00450568102881537	0.0247567138198522
AT4G35280	13.8183733731258	0.0275769785772026	0.046418608632341	0.962976604954904	0.979037892707552
AT4G35270	118.120210333762	-0.610398587562955	-1.71526650157709	0.0862963772512405	0.213072406248306
AT4G35260	1076.25100307335	0.542017854950698	2.47277352001994	0.0134069076250565	0.0556527598284168
AT5G60620	323.624702315379	-0.105945072321499	-0.745867499504133	0.455747459835991	0.638686360740686
AT4G35230	670.714706595388	0.598878638757094	2.71806545151564	0.00656648471937292	0.032715357906585
AT4G35030	67.7172613122377	-0.130267469527245	-0.336608005075233	0.736412420856617	0.849988834932335
AT4G35020	428.390416351545	-0.599364437426572	-3.60951563416144	0.000306769285375762	0.00326447807196878
AT4G35010	1.22841148160136	2.56722486891691	1.79928476596811	0.0719736466253988	0.18849499581176
AT4G34990	52.9366940250875	-0.274380888722984	-0.746905598788278	0.455120546133417	0.638152429217563
AT4G34970	68.752873597777	0.833468504656528	2.09572932888765	0.0361062085902082	0.114522311688691
AT4G34960	273.036847381973	-0.416987752427188	-2.37750897873775	0.017430018627039	0.0676964482275314
AT4G34950	400.094969031942	-1.82645924014565	-4.53158301829658	5.854332150268e-06	0.000145876465719641
AT4G34940	0.430377033334884	-0.401375821259561	-0.298553044486879	0.765281097227179	NA
AT4G34910	159.415864484026	-0.226402497114601	-0.976056306872144	0.329036562015919	0.523100748207524
AT4G34890	944.742621865235	1.20384089144738	3.79308082532474	0.000148789699511405	0.00186784028446764
AT4G34880	42.4184783034566	-1.39629429805729	-2.86313878917781	0.00419466781055226	0.0235735602803627
AT4G34860	175.054298692477	-0.489067880638013	-1.92082268861751	0.0547540650789401	0.154682362699681
AT4G34850	5.70990818709136	0.0415552460745365	0.0702036672407647	0.944031555493575	0.967644570282807
AT4G34830	475.553551230454	-0.620439403753877	-1.92849996129018	0.0537929690565859	0.152560387652284
AT4G34810	7.28369580907293	-0.173790915157141	-0.186015071382553	0.852432942345209	0.918413072224242
AT4G34790	3.41418331220794	-0.336898073202526	-0.301878797930907	0.762744458988018	0.865000184970639
AT4G34770	6.67745943720109	0.426492728984524	0.322122966487279	0.747359540079871	0.856529088608239
AT4G34760	74.9575410603852	-0.859574743668242	-1.60493211551698	0.108508744909759	0.249213007609281
AT4G34750	18.4393557355071	-2.4611487218995	-2.64756910139336	0.00810727888267684	0.0384012310049087
AT4G34740	212.231798440171	-0.801133813962246	-3.17053363481353	0.00152159216011669	0.010946424391493
AT4G34710	1442.71688670874	0.00805986092428805	0.0287053719754613	0.977099571917799	0.987672454075145
AT4G34700	1251.43671910126	-0.0911760671045475	-0.705039467607466	0.480785675097133	0.659708890926468
AT4G34680	295.177632335758	-0.00983699923330741	-0.0370479576124353	0.970446767320339	0.983346820121821
AT4G34670	2455.60060375878	-0.955696618364246	-5.51333814903114	3.52090823551697e-08	2.12482717934106e-06
AT4G34660	346.661410620773	0.256605680358081	1.68987618106656	0.0910516453665971	0.220733102640362
AT4G34650	310.564868812456	-0.748342145442094	-1.68251831573033	0.0924683763309902	0.223125405958081
AT4G34640	415.757587396847	0.128652688241231	0.907782669573585	0.363993056412816	0.55674754713193
AT4G34630	195.880707083905	0.857034025713362	3.49423359968138	0.000475424826347391	0.00457066294215308
AT4G34620	548.388790831077	-0.740330288830978	-2.74953566188308	0.00596797683929766	0.0305039138578764
AT4G34590	364.332248157081	0.199614978677854	0.933993972695521	0.350307002094555	0.544525645477288
AT4G34580	145.376215113678	-0.221282335049539	-0.827964827671078	0.407690419229864	0.59679662932565
AT2G16370	466.683610694115	-0.338563546994863	-2.5348575230652	0.0112493069192653	0.0490738857320974
AT4G34560	218.161377006113	-0.875110436248719	-3.32996941063466	0.000868555253995261	0.00718129548876829
AT4G34540	109.279166772099	-0.602205568409081	-1.48958497386745	0.136333395346332	0.29104432089154
AT4G34530	530.366382906111	0.0189512733275199	0.0544374580290236	0.956586635894572	0.974996983561042
AT4G34500	106.716095287599	0.703035132375961	1.4379910430519	0.150436595562835	0.311416610643749
AT4G34490	850.504749198225	-0.0414287939380669	-0.250607003814986	0.802117966234427	0.887772786832706
AT4G34480	895.334412385783	-0.125329367457725	-0.263033571965178	0.792524703239561	0.882551069023514
AT4G34460	919.211589540402	-0.0821373692787451	-0.409888190976966	0.681887968423136	0.816189703901309
AT4G34450	1854.33948063666	-0.192781979258244	-1.18486914371838	0.236069189087646	0.422459805669559
AT4G34440	0.553471544909749	0.715609080156567	0.464629559688461	0.642196760128395	NA
AT4G34430	451.236684385047	0.105878949284731	0.800407947217051	0.423474478012238	0.611569431812021
AT4G34420	1.50967848582669	-0.10182674900191	-0.0813099161454376	0.935195488160113	0.962483061893963
AT4G34412	146.085138272837	-0.267817644989986	-0.93393471309289	0.350337571258512	0.544526566433718
AT4G34410	252.898484330186	0.100577560891213	0.0839627520021731	0.933086046752519	0.961350847833001
AT4G34390	372.128208012263	0.591731639689909	2.57744454986655	0.00995338496740307	0.0446758680338218
AT4G34380	16.4396421040771	0.0375739115443681	0.0691351881576454	0.944882011925483	0.968173609353926
AT4G34370	193.901106235201	0.250307754938577	1.09420563599907	0.273864800186028	0.465278160809877
AT4G34350	1386.42383313545	0.571232819425751	2.28167065600415	0.0225087917757781	0.0817090732627915
AT4G34310	147.070289762531	0.758328820038511	3.00914359238157	0.00261985262213661	0.0163313736723101
AT4G34290	455.683706657481	-0.279655952321801	-1.17825178332033	0.23869624387135	0.425340128499418
AT4G34280	154.962625142898	0.65150428254303	2.61022173608684	0.00904835518535512	0.0416215173314702
AT2G18990	224.98291911485	-0.166285843702011	-0.914083300928964	0.360673076417065	0.553845683508133
AT4G34270	258.082190652473	0.0641699807154638	0.408293516449048	0.683058198707303	0.816631733968449
AT4G34265	24.2377924703854	0.066769531653785	0.150806180852033	0.880128610418103	0.935094205815955
AT4G34260	648.526606554153	0.554262715034864	2.43002279287635	0.0150978733338061	0.0607291561356485
AT4G34250	129.326187913638	-1.55516266714199	-2.71934913576552	0.00654105257362083	0.0326513382796984
AT4G34240	154.577398880382	-0.734312895313466	-1.59649927827339	0.110377366769499	0.25163612578359
AT4G34230	915.460305698499	1.74051355218695	5.03245305457514	4.84243211382937e-07	1.90395626293746e-05
AT3G57230	168.731965095274	-0.0866660011683326	-0.327388044204278	0.743374408017563	0.854355486860705
AT4G34220	313.841274449391	-1.72191099513882	-4.94571192060924	7.58660847878671e-07	2.77285197217627e-05
AT4G34200	2624.09814462528	0.283215823113371	0.753506830060902	0.451145408550475	0.633997860615765
AT3G42050	1604.54020218574	0.183578501886874	1.54068124910999	0.12339438258639	0.27149524203196
AT4G34160	557.039149579077	1.16503698249494	2.90182177830445	0.00370999541470194	0.0214283200979526
AT4G34150	1432.50305189528	1.90177113383291	3.94177726582302	8.08800675504092e-05	0.00117534914164255
AT4G34140	35.040263754875	0.243290859149437	0.510823588961293	0.609474589971711	0.76178864391232
AT4G34138	1066.35254956575	1.52909047507275	3.57039938135155	0.000356437353692712	0.00364565570373205
AT4G34131	1325.64658303141	1.30898154197763	2.79825049775225	0.00513802479464328	0.0273092525379132
AT4G34135	612.165961793777	1.14412631068987	2.52546034093759	0.0115546822344188	0.0499740006638612
AT4G34120	488.214157582653	1.01092477912207	2.58848927916308	0.00963979476658167	0.043602308748744
AT4G34110	15316.4490994376	-0.419761921965744	-2.08179958561393	0.0373607796321144	0.117212186876919
AT4G34100	1122.50528292342	0.589749525500025	2.77911011293024	0.00545080444064654	0.0286010072265845
AT4G34060	150.385171655605	-0.0522669423099918	-0.257681190756148	0.796652963605258	0.884872268795984
AT4G33970	13.2315220093839	2.23670073516518	2.6229666638484	0.00871678010799412	0.0404341957767398
AT4G33950	107.479270449718	0.0816402084612874	0.245593079692825	0.80599724680087	0.88986646088268
AT4G33945	82.5928855928432	-0.079280289627871	-0.300032836256891	0.764152109048898	0.865398019400524
AT4G33940	105.977348207915	0.976589289519431	2.70229794379244	0.00688620247249801	0.0340005077230025
AT4G33925	16.0560671057076	-0.756408931227421	-1.10755310335944	0.268054866347677	0.458996082875527
AT4G33865	490.76540944074	-0.758391719322563	-4.54361169028159	5.52984836716252e-06	0.000139902082993743
AT4G33880	5.22385721036996	-0.962598231613456	-0.903118851590265	0.366462819837493	0.5592284742955
AT4G33870	15.608318483106	-1.69885023791435	-1.70934545463291	0.0873869781964304	0.214947116985533
AT4G33800	16.3511717202442	0.381284195461136	0.669249550490833	0.503336302692198	0.679380586892835
AT4G33790	503.514965413194	-0.063252185737047	-0.121765039779318	0.903085102087163	0.946120210068315
AT4G33770	718.40249698364	0.80351260127329	1.39593861304654	0.162732981651229	0.328595443718827
AT4G33760	346.195737492066	0.017794575933879	0.100008052453078	0.920337932564991	0.95430671429636
AT4G33740	505.948294252009	-0.795650965131703	-4.19305840705479	2.75218545565401e-05	0.00050244672162769
AT4G33730	4.51193653893259	-2.06965015505019	-1.37752950846085	0.168348598052717	0.336382387375163
AT4G33720	1125.71841276357	0.04979304323007	0.0579361920175576	0.953799454465381	0.973517747402896
AT4G33700	220.811561014481	0.551918866706574	2.97677766113611	0.00291295176817419	0.0177801642704584
AT4G33690	179.819021517132	-0.152461048822983	-0.639570332519968	0.522451975155471	0.693537124332814
AT4G33680	890.293668174231	-0.324691230785551	-2.2202342159707	0.0264028728097525	0.0913191516734872
AT2G14120	466.064775116688	0.348568869883235	1.14459409395761	0.252377339963379	0.441081880544402
AT4G33640	157.26159278525	-0.928912617614054	-2.88388639204846	0.0039280043291888	0.0225085800125283
AT4G33625	176.39430915813	-0.373234972564105	-1.40065891757514	0.161316093347193	0.326496583359529
AT4G33620	49.0098131914612	0.12653270701847	0.423941755448261	0.671608291172562	0.808234942484175
AT4G33580	424.102013130613	0.146368539192689	0.786783693175563	0.431408500932809	0.617877112626703
AT4G33540	367.671152872809	0.770487066649908	2.93183802880342	0.00336962437245261	0.0198537874555957
AT4G33530	325.317103074181	0.348854288613219	1.94099367181499	0.052259044951705	0.149531320826436
AT4G33520	390.161079786407	0.872194648703538	3.55319458965625	0.00038058283138747	0.003834324532531
AT4G33510	447.627718045464	0.665010208738286	3.19327149290408	0.00140670622083718	0.0103452706483836
AT4G33500	113.650890040093	-0.565952192959853	-1.43505559091	0.151271257002593	0.312610055000239
AT4G33495	43.734130096652	-0.251001252764675	-0.788708296795136	0.430282517577902	0.616702061843347
AT4G33490	159.3922862168	-0.315282552599317	-1.05367765938195	0.292030520588119	0.484131923625781
AT4G33480	175.659755178272	0.102135233295991	0.418638818101802	0.675480115560722	0.811192403752513
AT4G33470	60.2714061698102	-1.53505046950767	-2.24200931672356	0.02496077017023	0.0880070633040039
AT4G33460	57.4945188072075	0.232344463943165	0.56830811511575	0.569825769640262	0.731132290749973
AT4G33450	6.98395354780753	1.87801457555426	2.49194662990474	0.0127045125777123	0.0535322363660737
AT4G33440	40.3264169395992	-0.381530075785186	-0.979643848666512	0.327261952393725	0.521374615438696
AT4G33430	900.216632891621	0.548215125400869	3.16309427692266	0.00156101770568973	0.0111418022097658
AT4G33420	658.953394120324	-0.945752815028061	-2.13994166534691	0.0323594813598809	0.105417858483184
AT4G33410	352.1965735688	0.501049446307851	2.9726390723202	0.00295251417948908	0.0179673099063381
AT4G33400	317.528852573316	-0.43067096302397	-1.90420168634543	0.0568839221995465	0.158870917397719
AT4G33380	317.218228870885	-0.359566981873432	-1.74140633991747	0.0816123776928858	0.205159608625294
AT4G33350	109.924090026832	0.0390744623537225	0.121503240665974	0.903292448042325	0.94616003452248
AT4G33330	146.347543242267	-1.40194180361043	-4.40351313660641	1.0651183111556e-05	0.000233106917134234
AT4G33300	716.703185448262	0.663804922111974	1.87712213873166	0.0605013557712126	0.166013161266477
AT4G33270	867.859690618621	-1.10630708027226	-3.91324623203795	9.10635929758832e-05	0.00128429360745879
AT4G33250	625.083051371392	-0.310347325788844	-1.72764969792485	0.0840510469949773	0.209407114067173
AT4G33240	485.903363142008	0.438968985318238	2.58958016949468	0.00960930448524797	0.0435119498121984
AT4G33220	469.863370651737	-2.70150260221008	-4.92062415800437	8.62686531523404e-07	3.07268644022013e-05
