	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT4G37445	95.9628263594875	0.0134214909852744	0.23684518190511	0.0584472593545182	0.953392371563658	0.984129839303252
AT4G37440	232.436644789072	0.45744341731505	0.190413970332196	2.4018989010713	0.016310215412753	0.0409201208988518
AT4G37430	774.977501161583	0.507516946940105	0.581348910808645	0.872061446607515	0.383174857007659	0.514507858844559
AT4G37420	0.292723127219536	0	0.913144245951684	0	1	NA
AT4G37400	30.6622958001641	-0.15833033913694	0.476035787185878	-0.322864509749175	0.746797855175154	0.837395507701808
AT4G37390	747.307942292802	4.64581771629353	0.539926196079713	8.58697020749291	8.9292777139407e-18	5.59248338908592e-16
AT4G37360	154.858593888618	1.24034840505838	0.536143745874386	2.28748167281272	0.0221677239694736	0.0527868037181891
AT4G37310	307.055965954597	2.88189377737181	0.403990937839661	7.12886777480094	1.01197888870464e-12	2.69154442450598e-11
AT4G37300	793.460564349993	-0.80664989724736	0.306254968803673	-2.63584421417144	0.00839282536737324	0.0234281277910503
AT4G37330	234.257067161215	1.1687253491083	0.29275988386656	3.9922964751219	6.54364888169359e-05	0.000349787090452237
AT4G37295	21.5777025290725	2.78912969548768	0.755552523654265	3.6588660249898	0.00025333372620924	0.00115049010692476
AT4G37280	234.217964573991	-0.898761950853265	0.193285652393605	-4.64703116119722	3.36746313056308e-06	2.49106271007097e-05
AT4G37270	621.268668110636	0.0437746743110064	0.157890939494623	0.271789433137433	0.785783930622698	0.865478135932717
AT4G37260	529.079803608259	0.265286807468166	0.28402201134293	0.934205942197537	0.350197671126288	0.480743811266227
AT4G37250	70.9027424597302	-0.794811092646247	0.551083722232797	-1.43747181343714	0.150583976262462	0.249577626459859
AT4G36880	70.3040619739781	1.12192930156757	0.691509392773078	1.61968224657374	0.105300551775189	0.187951244830393
AT4G36900	201.920997753079	-0.206921198803795	0.289233192091972	-0.713342060970394	0.475634116191394	0.604173307246544
AT4G36930	18.138914963164	-1.32485670323586	0.504103252721682	-2.59629121975198	0.00942361564548798	0.025770023135574
AT4G36960	396.207864356184	-0.209725592978806	0.150746374672373	-1.39110111289669	0.164194767468592	0.267214695753907
AT4G36970	229.94246029406	-0.839562734864015	0.28061715930475	-2.99137606617767	0.00277723243438736	0.0091122716581722
AT4G36980	740.493745400094	-0.107294531267885	0.177032647781478	-0.605683990210922	0.54472461718806	0.668615834829654
AT4G37000	82.6518185202716	1.1278274275401	0.388984995901175	2.88665612563599	0.00389359518711999	0.0121798659785957
AT4G37010	447.252921148707	3.00841976621857	0.367098803231816	8.19111177462578	2.58824078359829e-16	1.25276260173225e-14
AT4G37040	142.372505104855	-0.424161724352173	0.30602863943861	-1.393611896815	0.163434834008435	0.266258454420281
AT4G37050	15.5337639404161	1.34027275421238	0.641216760917657	2.09015708150727	0.0366036914591005	0.0800275629775013
AT4G37070	245.097984305907	2.31624526823559	0.727827609360306	3.15660650705936	0.00159616583085406	0.00567178880053146
AT4G37080	382.226073184843	-1.2929985655901	0.377139277417984	-3.43489870713558	0.00059277535501392	0.00241506070728779
AT4G37090	200.260650915784	-0.642277817605377	0.204192549749668	-3.14210522417903	0.00167737742347201	0.00590939237482406
AT4G37100	36.3378951389599	-0.425473578081334	0.428679129661892	-0.993863487023889	0.320289332628482	0.44797975315126
AT4G37110	90.3208656513123	-0.717793165051938	0.266530116785015	-2.68929855872491	0.00716023477777451	0.0204871789335366
AT4G37130	107.836136690923	-0.264674004051019	0.313867401853115	-0.841339192027589	0.400157940527834	0.53187982372589
AT4G37150	292.941867822458	2.01687142941812	0.536284454408556	3.7562880810797	0.000172452171186645	0.000817626176331974
AT4G37160	137.280565587835	5.11024029776702	0.565996821502534	8.89292283819315	5.95221477800632e-19	4.90409589131916e-17
AT4G37180	491.030972899288	-0.293662314623096	0.376139173196659	-0.782071325894439	0.434172657147136	0.5648998258137
AT4G37200	371.528957703722	-0.247432610535111	0.264657115415842	-0.939421139683661	0.347514563566481	0.477414034340849
AT4G37210	442.758962947339	-0.131715657968913	0.14388166147714	-0.915220083862822	0.360076103144041	0.490634128361392
AT4G37240	38.6763319835839	-0.5747717719622	0.50463665260468	-1.1377591617475	0.255221061913135	0.377115259504678
AT4G35910	172.103695835206	-0.918009361491384	0.240206513357878	-3.82019143753523	0.000133348133867407	0.000650870907223274
AT4G36870	393.92153345472	0.899385944064687	0.423386424774666	2.12213279515564	0.0338265881100301	0.074892785188551
AT4G36860	506.03721623256	-0.951066955915515	0.239592358941412	-3.96816440149469	7.24283632188959e-05	0.000380917710113302
AT4G36850	726.939246973696	0.690596128286402	0.860193849708653	0.811321874318645	0.417180851418299	0.548333708422605
AT2G23790	744.900026051823	1.6816354934145	0.311506728271482	5.39818499896515	6.73184341831107e-08	7.44599721292665e-07
AT4G36810	524.351750878364	0.894558726797978	0.222547048084896	4.01858876888295	5.85477517724552e-05	0.000316800415165725
AT4G36790	66.4013447095716	-0.0300929212164496	0.338442345747223	-0.0929349431743461	0.925955245225935	0.966365121009752
AT4G36780	869.796059059055	1.10430480228314	0.350299889883485	3.15225241546429	0.0016201615245041	0.00574164678670561
AT4G36770	0.245170981073226	0	0.913144245951684	0	1	NA
AT4G36760	701.234995353477	0.977236535396251	0.217044246408621	4.50140509471722	6.75057062948123e-06	4.65558327118017e-05
AT4G36750	790.17766770999	1.15572752964879	0.232142599628856	4.97857295700202	6.40547981758509e-07	5.73092591015407e-06
AT4G36740	54.4303499972589	-0.258305520041295	0.579788802434502	-0.435189205489951	0.663425097180711	0.770346035172942
AT4G36730	532.134433885163	1.92546352013268	0.378772805109644	5.08254079453495	3.7241929217994e-07	3.51881184425674e-06
AT4G36720	178.754834921723	-0.192701754353517	0.169934732968605	-1.13172253032854	0.257751106268963	0.379643255046404
AT4G36690	636.787159647724	-0.0997489709570944	0.144790489812822	-0.688268670523343	0.491283606987171	0.618668263455484
AT4G36670	270.26353522152	0.530822672151087	0.300537350852976	1.76699230113586	0.0772295176587065	0.146899322630525
AT4G36660	102.084877439134	-0.771950688177494	0.270374215881919	-2.85615129243259	0.00428810748370508	0.0132333838077118
AT4G36640	119.391366342875	1.4576558778139	0.359755910871025	4.05038253060407	5.1133974029616e-05	0.000281032199988444
AT4G36520	1046.09083320678	-1.49414682791053	0.282921697363913	-5.27933457142518	1.29653874764641e-07	1.34350113492841e-06
AT4G36500	242.256713574878	2.28442488939502	0.488445923636775	4.67167763326927	2.98749576422555e-06	2.25130879988672e-05
AT4G36470	132.562030311121	-0.935614279676697	0.297948656085343	-3.13760759728062	0.00170332743761786	0.00598716041686764
AT4G36480	456.354987328851	-0.516756309914787	0.126435615866168	-4.08570218397067	4.39437149592986e-05	0.000246260153541559
AT4G36430	1386.85916252522	2.22147753251662	0.47725817313713	4.65059165153747	3.30984112026598e-06	2.45627841022781e-05
AT4G36440	193.478825795418	-0.431187145674871	0.221935748413462	-1.94235237918158	0.05209445605126	0.106828210871489
AT4G36410	87.6275896234118	3.44555549127017	0.386269122616001	8.89525666176021	5.82844356091273e-19	4.8235574434018e-17
AT4G36390	616.885907675228	-0.620495214661073	0.176471079442976	-3.51976072646842	0.000431936270773733	0.00183652169440446
AT4G36380	63.6390813210024	-1.36104255051878	0.327594885224214	-4.14146006253395	3.45101968622689e-05	0.000198249156936084
AT4G36360	749.173010362709	-1.38412692770291	0.370151148193911	-3.73875316593861	0.000184935195433029	0.000869251686850276
AT4G36280	192.204610740763	-0.134351554460951	0.267516811481716	-0.503784744254485	0.614412649312794	0.729631219937542
AT4G36260	14.1957370005323	-1.96764694480822	0.716619089725334	-2.69055068393554	0.00713341983292743	0.0204405390034584
AT4G36250	375.454569124349	-0.064465967925547	0.375902701986155	-0.17679026006434	0.859673139889624	0.919172953470633
AT4G36220	1261.61098929853	0.671268982645285	0.448445965755217	1.49691540251868	0.134415271908902	0.228332292737765
AT4G36210	254.955091593769	0.15649000215124	0.183039603217397	0.853492160078145	0.393386433455287	0.525025032641765
AT4G36195	606.626247585073	-0.272822810172123	0.126057624638753	-2.16583966146146	0.0303234414205469	0.068486349543628
AT4G36180	315.348949491105	-1.12955555496535	0.432261485195457	-2.61085068940117	0.00903173170598221	0.0249189228107603
AT4G36160	18.2203008433567	-0.777909138965179	0.586587801056331	-1.31535961950906	0.188389069861458	0.298262582380367
AT4G36150	173.8319501046	-0.229239054952897	0.278168909437147	-0.828070496405434	0.407630577031166	0.539221895033806
AT4G36140	408.759488462057	0.688340525978944	0.343524877565338	2.00338091512692	0.0451364183570969	0.0946965735065485
AT4G36130	2755.72162135373	-1.34444613608446	0.120090227824426	-11.1945185700035	4.33751933115743e-29	2.3649686282646e-26
AT4G36120	38.9434900345275	-0.161105771441612	0.589965558274198	-0.274252657962816	0.783890463577911	0.863854560326198
AT4G36110	18.0100372312557	-1.12380889028357	0.745291782667813	-1.51820695940854	0.128962233640435	0.221095152799999
AT4G36105	66.1980606778137	0.102569491834588	0.401370096275962	0.256117539775532	0.79786007879138	0.874621852086488
AT4G36090	2.83139834709639	0.645340328791592	1.3085992333353	0.496828526754287	0.6193099767486	0.733495957700367
AT4G36080	305.916356763336	0.954236023718288	0.24835973827571	3.84174382007513	0.000122163302868457	0.000601983867244939
AT4G36050	69.7737873307707	-0.421344351776117	0.440806253405386	-0.953125281505614	0.340526598141819	0.470393597343744
AT4G36040	2801.15096422129	2.41545186093266	0.38022297216807	6.35255834405259	2.11763066151086e-10	3.74944003849937e-09
AT4G36010	175.618454573879	2.12522631596161	0.54898976205974	3.86552730145173	0.000110849447660821	0.000554935744190199
AT4G35987	53.8579677743108	-0.00821884692394076	0.299054677376234	-0.0250739006152387	0.979996017927517	1
AT4G35970	53.9614436872831	-0.401834204487748	0.521557784712641	-0.771104073789862	0.440645246136924	0.570917079458086
AT4G35950	2.44086467949259	1.66281101482806	1.16408807523683	1.39425873633234	0.163239486698108	0.266010337940359
AT4G35940	198.119303771646	-1.93053840262023	0.27243823074271	-7.0776663368322	1.46602178131076e-12	3.74340382671335e-11
AT4G35920	225.472857725721	-1.77154588079144	0.279336196146753	-6.33519814457632	2.37036450738177e-10	4.16905286886558e-09
AT4G35900	8.99811039167809	-0.376136941932178	0.635577408524012	-0.580092013035453	0.561852569552663	0.684203043708025
AT4G35890	1170.06582729942	0.0157253501701944	0.221182384210944	0.0710151739977362	0.943385678877758	0.978103116053461
AT4G35880	94.4657725869905	-1.00235688269024	0.33918810926591	-2.95643880744843	0.00311213978741385	0.0100213387839288
AT4G35860	705.724351030117	2.50832340170194	0.320489115540012	7.8252566417232	5.0662232080847e-15	1.96070241819361e-13
AT4G35850	273.021214622224	-0.805105775489848	0.175864376178107	-4.5762741573039	4.73330169657169e-06	3.38004417762119e-05
AT4G35840	249.334444637542	1.04614869533456	0.245856911028602	4.25528991990593	2.08778311640642e-05	0.000126110535718287
AT4G35830	3031.55467837229	0.499155562921032	0.196467145326271	2.54057565413897	0.0110670147706523	0.0294814389233728
AT4G35810	2.72070348615535	-2.54958869704446	1.24598058038026	-1.78123224960752	0.0748745172625508	0.143358734355238
AT4G35800	1063.24165432331	0.230606218850551	0.152100838279543	1.51562050449429	0.129615339241519	0.221804593266803
AT4G35785	309.182189133543	-0.865372417489801	0.173741246308148	-4.97812182863301	6.42042411480493e-07	5.73875709933721e-06
AT4G35770	571.865147197211	5.71564460379925	0.840690954896132	6.76738104350227	1.31134387779128e-11	2.86670905736966e-10
AT4G35760	347.645384023203	2.49669381591253	0.384530398522347	6.4909474546551	8.52982278497031e-11	1.61517727055955e-09
AT4G35750	893.26790904425	1.21137095121965	0.274843111023159	4.40744798362597	1.04595708991834e-05	6.85399523962753e-05
AT4G35730	170.159662301646	-1.02559149225376	0.386084117365099	-2.65631729327007	0.00789992460039389	0.0222397573640246
AT4G35690	11.9252497449083	-1.52769995119371	0.895721880213103	-1.68337034402217	0.0923034205198585	0.169445232926564
AT4G35600	656.250710529209	1.31748667611151	0.264433421147291	4.98155241890402	6.30761925562534e-07	5.65155368587639e-06
AT4G35590	12.0546778727556	-1.63005194811164	0.618142804384408	-2.57996390654777	0.00988106420515913	0.0268035072044542
AT4G35550	83.4531619546421	0.442702789357555	0.283178477683381	1.56114006144065	0.118490707528934	0.206756469895649
AT4G35540	60.7892671617456	1.04124338338401	0.45372620941351	2.29579355684729	0.0216876880235763	0.0518501883648512
AT4G35530	24.0955487278917	-0.363498033687081	0.466206700274042	-0.780847254171139	0.434892337652432	0.565558341311875
AT4G35500	235.866490631489	0.584105815473868	0.19107922670196	3.05708884521771	0.00223498020760001	0.00756146879140544
AT4G35470	508.056664918642	2.43860430512578	0.350158810057467	6.96318120613862	3.32673460493654e-12	8.02385781131112e-11
AT4G35450	2075.01688818211	0.308557694359954	0.184028275333162	1.67650999758011	0.0936383395977266	0.171476105933062
AT4G35440	225.191320894352	-0.205961604231989	0.336537060488234	-0.615659851652664	0.538119040343184	0.662833938198136
AT4G35420	2.67678278295981	-1.42746737724159	1.17247321756326	-1.16867551228904	0.242534391618119	0.362471989021016
AT4G35410	57.5968251466175	-1.35323289306073	0.313634389747041	-4.30007341078517	1.70741540367844e-05	0.00010550688917797
AT4G35390	41.6534811361695	-0.108960595342179	0.526775877029659	-0.195339544769911	0.845127141059991	0.90911097687997
AT4G35380	237.568773995923	2.63805709397511	0.479879535126841	5.49287435976108	3.95444127981609e-08	4.56175684164472e-07
AT4G35360	351.598265713928	-0.496540882120279	0.154633355118928	-3.21298506692408	0.00131363119382568	0.00480696704917891
AT4G35350	261.688671438849	0.587044806608619	0.390673683698094	1.50237449947982	0.133000418266211	0.226510037098669
AT4G35320	7.31360029878226	0.7394607389945	1.0880255264159	0.653429192440006	0.513479624030911	0.639753792036722
AT4G35310	1531.60327782731	-0.154627951146347	0.167420751891611	-0.923532537085372	0.355729752414348	0.486106306225651
AT4G35300	355.659827348089	-0.550390354076286	0.285599338769691	-1.92958790829465	0.0536579182236968	0.109453178700582
AT4G35290	610.991738663549	-1.10828911411153	0.215309657327205	-5.14570773273662	2.66514090634319e-07	2.62241943321604e-06
AT2G17200	583.567470303332	0.401513238241126	0.185599346294512	2.1630653820223	0.0305361512216304	0.0688409548031843
AT4G35280	13.8183733731258	0.692191370814225	0.66908577351251	1.03288093518771	0.301659621693778	0.427948880618195
AT4G35270	118.120210333762	-0.522550332348946	0.341236000426436	-1.53406155532184	0.125014510064025	0.215603217747408
AT4G35260	1076.25100307335	0.848728980722143	0.226333301035451	3.74986408490863	0.00017693044097974	0.000836291819194904
AT5G60620	323.624702315379	-0.474096287164657	0.14130400617271	-3.35501857345287	0.000793596560215491	0.00310046217771861
AT4G35230	670.714706595388	1.36279540182799	0.226236264422919	6.02359971855649	1.70579930708889e-09	2.57718887977293e-08
AT4G35030	67.7172613122377	0.141324046526249	0.369338509009041	0.384568937468144	0.7005568117062	0.800180047776312
AT4G35020	428.390416351545	-0.714500409230458	0.169865213643182	-4.20491625791368	2.61178841585645e-05	0.000154342791371204
AT4G35010	1.22841148160136	0	1.38104561878805	0	1	1
AT4G34990	52.9366940250875	-0.538241421369614	0.343812514772218	-1.55638003907769	0.119617748869473	0.208154869852838
AT4G34970	68.752873597777	-0.602363378212962	0.455966743884176	-1.33880793202448	0.180633207886333	0.288297753576999
AT4G34960	273.036847381973	-1.00803022445852	0.174206450435079	-5.78334868966691	7.322805498325e-09	9.81563039247642e-08
AT4G34950	400.094969031942	0.474732727367598	0.381969519130783	1.24124297658579	0.214516002966041	0.329524168295033
AT4G34940	0.430377033334884	0.651387601716815	0.913144245951683	0.572739140091126	0.566821331969022	NA
AT4G34910	159.415864484026	-1.42820153174824	0.233476808051769	-6.10948442553013	9.99535090016952e-10	1.57295258902668e-08
AT4G34890	944.742621865235	2.04706055996698	0.322552244382791	6.34615500977056	2.20762803384249e-10	3.90133541385816e-09
AT4G34880	42.4184783034566	1.08341158933424	0.405372775015676	2.67001137423886	0.00758486775352183	0.0214833122100516
AT4G34860	175.054298692477	-0.758784811040445	0.2677799675102	-2.83240324478464	0.00461995456099463	0.014111833523104
AT4G34850	5.70990818709136	-1.05656634983231	0.820596232701189	-1.23402960988237	0.21719187091464	0.33266982591222
AT4G34830	475.553551230454	-0.663634161860737	0.308065704135244	-2.18406024267836	0.028957821619259	0.0659079308996713
AT4G34810	7.28369580907293	-0.590852171503407	0.885281267855111	-0.643829552568568	0.519685967914911	0.645836191808448
AT4G34790	3.41418331220794	0.573560202752025	1.30930913640907	0.401082120418695	0.688359664128596	0.790566805395245
AT4G34770	6.67745943720109	0	1.36260859461042	0	1	1
AT4G34760	74.9575410603852	-0.751710554297372	0.483672028182666	-1.56051877052947	0.118637337742838	0.206914946568514
AT4G34750	18.4393557355071	-1.36767658379738	0.783215989079963	-1.7306334705361	0.083517158059075	0.156356400333178
AT4G34740	212.231798440171	-1.28845227016558	0.244621183142207	-5.26712723303992	1.38575167398432e-07	1.42875776041832e-06
AT4G34710	1442.71688670874	0.438918167700144	0.290512128132587	1.51066665692715	0.130873401665965	0.223709646849577
AT4G34700	1251.43671910126	0.104623597151215	0.128404331682389	0.814924067719305	0.415115775646607	0.546665926613398
AT4G34680	295.177632335758	0.35213162583968	0.255863341531089	1.37756721584332	0.168336948767784	0.272546652304114
AT4G34670	2455.60060375878	-1.29989347691749	0.168013979768329	-7.73615484411477	1.02468652726534e-14	3.79912776848899e-13
AT4G34660	346.661410620773	0.239347327258499	0.161978850416496	1.47764168026507	0.139503711924622	0.234894145727432
AT4G34650	310.564868812456	0.864986832748565	0.45501970322791	1.90010614620038	0.0574191912977486	0.115724828036276
AT4G34640	415.757587396847	-0.45586108195759	0.140025965760742	-3.25442756186854	0.0011362113255561	0.00423378604083599
AT4G34630	195.880707083905	1.38026896874582	0.255330722373205	5.40532129678536	6.46923217437496e-08	7.17264509859827e-07
AT4G34620	548.388790831077	-0.806461689847295	0.269669824148827	-2.99395420364516	0.00275387276391646	0.00904683560118435
AT4G34590	364.332248157081	0.0434332808217405	0.224110689113222	0.194871180521003	0.845493796257505	0.909203781833147
AT4G34580	145.376215113678	2.00312044808196	0.277574664784754	7.2123288789643	5.50029307056085e-13	1.51958916456121e-11
AT2G16370	466.683610694115	-0.854770855099127	0.135855411116016	-6.28961907315737	3.18245921342533e-10	5.4626323054147e-09
AT4G34560	218.161377006113	0.369814735629677	0.254141518385673	1.45575879872095	0.145459309142416	0.242820771983981
AT4G34540	109.279166772099	-0.451222598544405	0.376924869902881	-1.19933892398611	0.230396185774178	0.348479699773526
AT4G34530	530.366382906111	-0.609254262372706	0.33022014203854	-1.85260839733261	0.0639385079810161	0.12622918646987
AT4G34500	106.716095287599	-0.0255208828325911	0.496512645022056	-0.054635861670154	0.956428567934238	0.986055992011841
AT4G34490	850.504749198225	-0.546671752645594	0.174796376053733	-3.12807377476154	0.00175956009432548	0.00615331541758269
AT4G34480	895.334412385783	1.10676707420405	0.454382845117418	2.43663268945159	0.0148247293842566	0.0377190273573083
AT4G34460	919.211589540402	0.731618355985734	0.206927271867911	3.53575836857682	0.000406606419377938	0.00174402355447205
AT4G34450	1854.33948063666	-0.717561951064412	0.163786376701013	-4.38132345760869	1.17960601206022e-05	7.603454885804e-05
AT4G34440	0.553471544909749	0.416655050733614	1.05553256669229	0.38503331183206	0.700212735303825	0.799885610491885
AT4G34430	451.236684385047	-0.126622730682156	0.138358391534237	-0.914989254747726	0.360197271147919	0.490664369411609
AT4G34420	1.50967848582669	0.480765657840913	1.3618855034115	0.350337351016364	0.726085537174721	0.821443530339618
AT4G34412	146.085138272837	-0.433523275178778	0.281629440471923	-1.5359612851478	0.124547875805102	0.214958432331718
AT4G34410	252.898484330186	1.10697495442474	1.10802855063631	0.925930558954239	0.354482068990621	0.484937539292165
AT4G34390	372.128208012263	0.808689249782015	0.239144505417844	3.38167577591557	0.000720451232666776	0.00285622860375892
AT4G34380	16.4396421040771	5.40066657619412	0.971898981367354	4.27129718064227	1.94339225409166e-05	0.000118391737122416
AT4G34370	193.901106235201	0.492474477961895	0.234006947574908	2.10409681089787	0.0353700029908073	0.0777804407406389
AT4G34350	1386.42383313545	0.254999397152294	0.26273058015755	0.967641019684621	0.333223683605943	0.462061533898345
AT4G34310	147.070289762531	1.19098260925185	0.26514930766377	4.49110958278516	7.08530828627447e-06	4.85034878179306e-05
AT4G34290	455.683706657481	-0.987438078903533	0.235303280966573	-4.19829742441908	2.68929273240466e-05	0.000158367562494656
AT4G34280	154.962625142898	1.63046771192167	0.262065999154977	6.22055598195595	4.95396266944994e-10	8.24385637040062e-09
AT2G18990	224.98291911485	-0.794364051694411	0.185562345303159	-4.2781000062601	1.88495337275755e-05	0.000115248237546766
AT4G34270	258.082190652473	-0.0180650164875053	0.167789844051439	-0.10695130935839	0.914827607608843	0.958789811728445
AT4G34265	24.2377924703854	-0.9201188228396	0.48159171942148	-1.89988108527114	0.0574487267686681	0.115735393652231
AT4G34260	648.526606554153	-1.44325004899162	0.249530347846412	-5.7927671636872	6.92360634944496e-09	9.31421005123445e-08
AT4G34250	129.326187913638	-0.555830553155112	0.534380659618307	-1.08927669959796	0.276031884603069	0.400746937238883
AT4G34240	154.577398880382	-0.201357555919846	0.478061025032441	-0.473239658451001	0.636042206760087	0.748122689660363
AT4G34230	915.460305698499	1.57965561719067	0.361101249214779	4.37444852772222	1.21739842814987e-05	7.81986557901674e-05
AT3G57230	168.731965095274	-0.00833912813798051	0.261290991626545	-0.0293022816868156	0.976623507162164	0.998491428180686
AT4G34220	313.841274449391	-1.40579606316041	0.342920930663511	-4.10095993154634	4.11439804805749e-05	0.000232114154031923
AT4G34200	2624.09814462528	-0.0324234731595627	0.387066533704509	-0.0837223358042583	0.933277198086395	0.971753664929823
AT3G42050	1604.54020218574	0.156967177494289	0.124774653208028	1.25727082395991	0.208655585054185	0.322687681299281
AT4G34160	557.039149579077	1.44642361981967	0.414036907500947	3.49266875001765	0.00047821932934345	0.00200752489297302
AT4G34150	1432.50305189528	2.19556692398327	0.49539005045103	4.42788961172878	9.51595786077479e-06	6.29799453134748e-05
AT4G34140	35.040263754875	0.507513227007488	0.481860320269252	1.05168958501147	0.292941990931161	0.418517058689849
AT4G34138	1066.35254956575	3.15845086086517	0.441292099558786	7.15338277180076	8.46650897867755e-13	2.29127216710547e-11
AT4G34131	1325.64658303141	2.15295461930775	0.483884423981992	4.44921240510071	8.6185750599998e-06	5.76582982541596e-05
AT4G34135	612.165961793777	2.85991021425715	0.470152012527003	6.07913687132276	1.20831187789928e-09	1.87445067719639e-08
AT4G34120	488.214157582653	1.89092739345098	0.401693837912092	4.70750348223982	2.50768998654592e-06	1.92734481635938e-05
AT4G34110	15316.4490994376	-0.488215093833915	0.209205145338812	-2.33358038671077	0.0196177045785912	0.047657319811024
AT4G34100	1122.50528292342	0.879403438952348	0.222546700665935	3.95145566940685	7.76772624752332e-05	0.000404716439506991
AT4G34060	150.385171655605	-0.877495113751872	0.215840528696117	-4.06432816733787	4.81710113182697e-05	0.000266884102754956
AT4G33970	13.2315220093839	-0.315382505465959	0.803685640969769	-0.413785261777884	0.679031378520939	0.782828587998829
AT4G33950	107.479270449718	0.14986503515946	0.321287288784206	0.463538616638202	0.642978341582939	0.753197560563698
AT4G33945	82.5928855928432	-0.492251556228147	0.269913430275858	-1.82414752495268	0.0681297723113363	0.133002287184873
